Unnamed: 0,APPLICATION_USER_ID,RAPPI_RFM,PAY_RFM,FRAUD_RAPPI,FIRST_CBK_RAPPI_DATE,FRAUD_PAY,FIRST_CBK_PAY_DATE,GMV_FINISHED,GMV_CANCELED_FRAUD,GMV_CANCELED_PAY_ERROR
1805808,202466712.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3637.67,0.0,1435.0
1805809,231374867.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,659.0,0.0,1408.0
1805810,28499989.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,194.0,0.0,0.0
1805811,281371186.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4358.0,0.0,0.0
1805812,281442271.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,109.0,0.0,0.0
1805813,282728367.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4997.24,0.0,62.0
1805814,2510303586.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,636.95,0.0,0.0
1805815,257384440.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,0.0
1805816,233428482.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6530.91,0.0,760.0
1805817,29421053.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,13147.5,0.0,0.0
1805818,214247512.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,925.0,0.0,0.0
1805819,281782621.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,0.0
1805820,213677689.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4092.31,74.25,3119.22
1805821,201120046.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,719.0,392.5,0.0
1805822,225993021.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,740.0,0.0,0.0
1805823,201406356.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1147.5,0.0,212.0
1805824,269713037.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,16373.1,6069.0,0.0
1805825,241128170.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,334.1,0.0,0.0
1805826,235644405.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2650.140000000001,0.0,0.0
1805827,25165279.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1498.96,0.0,3270.9
1805828,267031899.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,685.3199999999998,0.0,0.0
1805829,261136135.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3441.5,0.0,0.0
1805830,26607279.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,14131.87,0.0,1531.0
1805831,265217746.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,888.05,0.0,0.0
1805832,2812712920.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,776.0,0.0
1805833,284119738.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4787.5,0.0,216.0
1805834,2111250758.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1288.0,1188.0,0.0
1805835,292334341.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1226.5,0.0,0.0
1805836,21869674.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,887.0,0.0,0.0
1805837,259557783.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4961.25,0.0,0.0
1805838,205398670.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,85.0,0.0,227.0
1805839,27874377.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,7105.5,0.0,0.0
1805840,27915406.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,626.85,0.0,0.0
1805841,232285722.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,518.0,0.0,0.0
1805842,2810036785.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4013.79,1447.06,0.0
1805843,282549107.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,0.0
1805844,26680672.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1379.8,0.0,198.0
1805845,21612433.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,474.0,0.0,0.0
1805846,216775030.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,7870.44,374.0,0.0
1805847,299862711.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1067.0,0.0,0.0
1805848,208174782.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1418.0,0.0,0.0
1805849,244689454.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,636.0,0.0,0.0
1805850,211208430.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,1849.58,0.0
1805851,2910194056.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,217.0,0.0,0.0
1805852,282350893.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3333.83,0.0,215.78
1805853,281207906.0,Low Value,No_Pay_RFM,1,2020-08-08,0,1900-01-01,4753.3,1124.0,0.0
1805854,214322922.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1527.5,0.0,91.65
1805855,257661595.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,5872.0,0.0,575.0
1805856,272223384.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6799.4299999999985,0.0,278.0
1805857,215294683.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,487.0,0.0
1805858,25327802.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,5576.110000000002,0.0,0.0
1805859,25563594.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4854.45,0.0,0.0
1805860,281473383.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,494.0,0.0,0.0
1805861,292878750.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,334.5,0.0,0.0
1805862,261527456.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2129.0,0.0,0.0
1805863,217090233.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,140.0,0.0,0.0
1805864,253812092.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2337.43,0.0,0.0
1805865,21771226.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,7340.11,0.0,0.0
1805866,254958367.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1515.96,0.0,0.0
1805867,272000557.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,60.0,258.0
1805868,271295137.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6343.81,0.0,288.0
1805869,238208232.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,628.0,0.0,0.0
1805870,292052518.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4774.0,0.0,237.0
1805871,28758445.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,197.0,573.0,0.0
1805872,281517117.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,9148.46,0.0,2758.75
1805873,22399893.0,Potential Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,44091.98999999999,0.0,1077.4
1805874,251522463.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2387.97,0.0,324.45
1805875,25482993.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,354.0,0.0,0.0
1805876,293466496.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,40.0,0.0,0.0
1805877,281803326.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,880.55,0.0,0.0
1805878,234891049.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,930.0,0.0,0.0
1805879,23824417.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3696.0,0.0,0.0
1805880,29147316.0,Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,141103.74000000002,1864.53,36661.3
1805881,251332195.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,319.0,0.0,0.0
1805882,251190559.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,59.0,0.0,0.0
1805883,293340794.0,Potential Power,No_Pay_RFM,1,2019-01-18,0,1900-01-01,4541.5,11065.0,9452.0
1805884,231294136.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2612.61,0.0,372.0
1805885,221171664.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,102.0,298.0
1805886,27337494.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,17464.55,3063.23,657.73
1805887,269625960.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,668.00006,0.0,0.0
1805888,215060923.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2490.02,0.0,201.6
1805889,24724235.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,0.0
1805890,201548746.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,203.0,0.0,80.0
1805891,272935832.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3069.86,0.0,1901.9
1805892,273083915.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1445.76,0.0,0.0
1805893,234139048.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1768.3,0.0,0.0
1805894,28180299.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,185.0,0.0,0.0
1805895,24510461.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,665.0,0.0,0.0
1805896,233367812.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,912.0,0.0,0.0
1805897,22232251.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,9202.48,0.0,1109.75
1805898,202606588.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,138.0,0.0,0.0
1805899,291233515.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,758.9,195.0,0.0
1805900,231167919.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,246.0,0.0,0.0
1805901,21766602.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,764.55,0.0,288.0
1805902,293665971.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1001.76,0.0,0.0
1805903,221203284.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,621.5,0.0,0.0
1805904,261100703.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,22765.91,0.0,0.0
1805905,254808496.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2139.0,0.0,262.0
1805906,222601390.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3426.0,0.0,0.0
1805907,236527622.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,36272.58,8062.6,485.0
1805908,29974171.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,323.29,144.29
1805909,231032005.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,8788.72,1120.0,4048.78
1805910,232043868.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6459.8,0.0,1166.2
1805911,264873384.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,287.08,0.0,0.0
1805912,262565220.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1463.72,0.0,280.0
1805913,254364172.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,204.0,0.0,560.0
1805914,211706352.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4021.55,0.0,90.0
1805915,28321171.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,135.0,0.0,0.0
1805916,212229352.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,9082.01,1087.96,2012.24
1805917,22610656.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,20738.38,0.0,4469.68
1805918,2636562.0,Potential Power,No_Pay_RFM,1,2019-06-26,0,1900-01-01,103254.63000000002,0.0,8809.76
1805919,254524668.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1431.5,0.0,0.0
1805920,23590281.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,110.0,0.0,0.0
1805921,25605039.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,7996.9,0.0,0.0
1805922,284622826.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,13961.57,0.0,177.0
1805923,251514717.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,130.0
1805924,221735386.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2316.75,338.0,610.0
1805925,23244194.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1413.0,0.0,0.0
1805926,25932267.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,264.0,0.0,0.0
1805927,211270644.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,19017.52,0.0,1149.35
1805928,211801580.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,80.0,0.0,0.0
1805929,25420277.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,591.0,0.0,0.0
1805930,232135266.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,520.78,0.0,0.0
1805931,233840610.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3115.0,0.0,0.0
1805932,282622245.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,89732.53,18650.81,21168.14
1805933,27275839.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,94.0,166.0,221.0
1805934,269905991.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2872.2,0.0,0.0
1805935,261395424.0,Zero,No_Pay_RFM,1,2019-02-21,0,1900-01-01,2554.5,919.0,23806.89
1805936,267696832.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,636.0,0.0,0.0
1805937,257947240.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,674.0,0.0,0.0
1805938,253397174.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,897.0,0.0,0.0
1805939,253495624.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,887.9,0.0,0.0
1805940,201718133.0,Undefined Segment RFM,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,408.0
1805941,205220538.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,657.0,0.0,0.0
1805942,211091792.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6820.37,0.0,0.0
1805943,28775001.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,5436.0,0.0,0.0
1805944,263640525.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,114.0,0.0,0.0
1805945,28461628.0,Low Value,No_Pay_RFM,1,2019-06-28,0,1900-01-01,2155.5,0.0,864.11
1805946,482315802.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,632.0,0.0,1081.9
1805947,27675127.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2398.55,0.0,0.0
1805948,271627669.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1135.0,0.0,262.0
1805949,268881558.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,125.0,0.0
1805950,241303855.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3191.81,936.0,0.0
1805951,281254563.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,882.0,0.0,0.0
1805952,241623473.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,100.0,0.0,0.0
1805953,293126858.0,Undefined Segment RFM,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,0.0
1805954,213794756.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,741.79,0.0,0.0
1805955,225801056.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,5358.84,0.0,1321.0
1805956,22184302.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2160.79,0.0,858.5999999999997
1805957,2011763293.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,1053.15,0.0
1805958,284107132.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,737.8,2623.3,0.0
1805959,26585632.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,284.0,0.0,0.0
1805960,219329846.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,448.0,0.0,0.0
1805961,207273223.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6098.34,721.0,0.0
1805962,284833223.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2429.79,0.0,1423.14
1805963,249228207.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,124.0,0.0,0.0
1805964,221109654.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,606.0,3040.0,51.0
1805965,226779501.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,651.0,0.0,0.0
1805966,2711502448.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,11301.0
1805967,283353278.0,Potential Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,49583.24000000001,1334.96,2215.0
1805968,2712229025.0,Undefined Segment RFM,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,0.0,0.0
1805969,226234896.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1133.1,0.0,0.0
1805970,211560883.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,361.0,0.0,0.0
1805971,289784991.0,Potential Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,46759.44,600.0,5240.299999999998
1805972,291565865.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1264.6,432.92,762.13
1805973,211190440.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1134.25,0.0,831.0
1805974,243907112.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,17017.68,0.0,969.8
1805975,281068826.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,15174.96,0.0,1602.8
1805976,215215697.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,26341.959999999995,0.0,198.5
1805977,271431951.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,149.0,0.0,0.0
1805978,29476501.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2597.0,0.0,0.0
1805979,2210278589.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4055.57,0.0,938.2
1805980,22801491.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4117.65,0.0,1638.8
1805981,2710671988.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,499.0,0.0,0.0
1805982,297872200.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3181.0,0.0,99.0
1805983,213748147.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,57785.94,0.0,306.0
1805984,259344349.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,9895.139999999998,0.0,304.0
1805985,2310448063.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1628.18,0.0,0.0
1805986,28699959.0,Potential Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,35384.8,10828.9,89076.65
1805987,296992792.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,462.0,0.0,0.0
1805988,235267906.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1122.0,0.0,0.0
1805989,281402635.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,9163.0,0.0,99.0
1805990,271559127.0,Power,No_Pay_RFM,1,2020-06-05,0,1900-01-01,17519.71,1612.0,1138.0
1805991,2810821964.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3754.85,0.0,0.0
1805992,261793747.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,22089.76,3922.5,4769.7
1805993,241587300.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,31229.2,0.0,3634.8
1805994,207887404.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,779.0,670.0,413.0
1805995,266768162.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2259.0,0.0,0.0
1805996,2679926.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,9290.43,0.0,558.4
1805997,2011232483.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,136.0,518.5,0.0
1805998,251685055.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,109.0,0.0,0.0
1805999,279908761.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4207.55,0.0,0.0
1806000,231065826.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2649.81,3366.0,969.0
1806001,284879417.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,672.0,0.0,210.0
1806002,2410009370.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,1968.0,0.0
1806003,296462695.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,10036.0,0.0,0.0
1806004,21509304.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,110.0,0.0
1806005,241790554.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1067.5,2093.5,0.0
1806006,241468170.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,105.0,0.0,0.0
1806007,272963164.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,608.6,0.0,0.0
1806008,281438361.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,175.0,0.0,513.0
1806009,253392899.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,8805.619999999999,0.0,265.0
1806010,245359017.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,15242.0,0.0,1597.0
1806011,261832964.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,10853.759999999998,0.0,1089.0
1806012,251037047.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,24649.19,0.0,5892.65
1806013,2462501.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,711.45,0.0,0.0
1806014,292549453.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3488.9,0.0,0.0
1806015,201358139.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,909.63,291.44,60.0
1806016,237129962.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,5842.08,2365.0,0.0
1806017,28701220.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3397.6,0.0,0.0
1806018,212100558.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3760.35,360.0,0.0
1806019,2469451.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,7260.88,0.0,2257.0
1806020,262005386.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,893.5,0.0,0.0
1806021,212710028.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,127.48,153.0,0.0
1806022,277479295.0,Potential Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,8523.6,0.0,0.0
1806023,251106024.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6360.79,0.0,0.0
1806024,255494493.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2309.91,0.0,0.0
1806025,282941753.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6104.15,891.8299999999997,0.0
1806026,262033806.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,16306.38,6201.23,3526.0
1806027,242404826.0,Low Value,No_Pay_RFM,1,2019-05-18,0,1900-01-01,2360.0,0.0,198.0
1806028,20976956.0,Zero,No_Pay_RFM,0,1900-01-01,0,1900-01-01,0.0,140.0,160.0
1806029,201354098.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2444.0,0.0,457.0
1806030,2310719692.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,11994.59,0.0,1497.9699999999998
1806031,222651411.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,3555.5,0.0,0.0
1806032,237052671.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,4125.75,0.0,0.0
1806033,241182643.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,750.0,0.0,0.0
1806034,273471413.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,2290.89,0.0,2885.0
1806035,23601363.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,337.0,50.0,245.0
1806036,261826596.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,369.37,4580.0,0.0
1806037,232565466.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1880.0,0.0,0.0
1806038,21760735.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,394.18,0.0,0.0
1806039,21490806.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,184.0,0.0,0.0
1806040,24638370.0,Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,6741.9,0.0,0.0
1806041,261637417.0,Undefined Segment RFM,No_Pay_RFM,0,1900-01-01,0,1900-01-01,148.0,0.0,0.0
1806042,2112529503.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,694.0,0.0,0.0
1806043,19921406.0,Potential Diamond,No_Pay_RFM,0,1900-01-01,0,1900-01-01,67738.23999999999,0.0,14627.23
1806044,201065229.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1860.15,0.0,0.0
1806045,261743243.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,5137.0,0.0,0.0
1806046,293493089.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,189.0,7505.4,198.0
1806047,281946185.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,265.0,0.0,1207.0
1806048,211676478.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,112.0,0.0,0.0
1806049,246026478.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,243.0,1388.0,0.0
1806050,20820845.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,1312.0,0.0,3186.0
1806051,242411676.0,Low Value,No_Pay_RFM,0,1900-01-01,0,1900-01-01,668.0,353.0,0.0
1806052,281619740.0,Regular,No_Pay_RFM,0,1900-01-01,0,1900-01-01,13630.02,0.0,968.0
1806053,16233823.0,Potential Power,No_Pay_RFM,0,1900-01-01,0,1900-01-01,41922.87,2466.46,14526.77
