"ENTITY_ID","START_DATE","END_DATE","STATUS","ACTIVE","PROD_DTL_ID"
4669,"01/01/2020","12/31/9999","A","Y",16678
4667,"01/01/2020","12/31/9999","A","Y",16678
5010,"01/01/2020","12/31/9999","A","Y",16678
3458,"01/01/2020","12/31/9999","A","Y",16698
3323,"01/01/2020","12/31/9999","A","Y",16934
3542,"01/01/2020","12/31/9999","A","Y",11172
5432,"01/01/2020","12/31/9999","A","Y",11188
3478,"01/01/2020","12/31/9999","A","Y",22963
5133,"01/01/2020","12/31/9999","A","Y",22978
5072,"01/01/2020","12/31/9999","A","Y",23409
4592,"01/01/2020","12/31/9999","A","Y",23409
3495,"01/01/2020","12/31/9999","A","Y",23411
5432,"01/01/2020","12/31/9999","A","Y",23417
3322,"01/01/2020","12/31/9999","A","Y",29272
3458,"01/01/2020","12/31/9999","A","Y",29272
2751,"01/01/2020","12/31/9999","A","Y",31607
5590,"01/01/2020","12/31/9999","A","Y",31607
4449,"01/01/2020","12/31/9999","A","Y",15885
3619,"01/01/2020","12/31/9999","A","Y",25054
5072,"01/01/2020","12/31/9999","A","Y",24626
3146,"01/01/2020","12/31/9999","A","Y",24657
3478,"01/01/2020","12/31/9999","A","Y",25123
4694,"01/01/2020","12/31/9999","A","Y",24259
4667,"01/01/2020","12/31/9999","A","Y",24259
2676,"01/01/2020","12/31/9999","A","Y",24259
4693,"01/01/2020","12/31/9999","A","Y",24259
3495,"01/01/2020","12/31/9999","A","Y",24259
3497,"01/01/2020","12/31/9999","A","Y",24259
5511,"01/01/2020","12/31/9999","A","Y",13702
2750,"01/01/2020","12/31/9999","A","Y",13702
3322,"01/01/2020","12/31/9999","A","Y",22481
3542,"01/01/2020","12/31/9999","A","Y",22481
2751,"01/01/2020","12/31/9999","A","Y",22482
4693,"01/01/2020","12/31/9999","A","Y",10929
3656,"01/01/2020","12/31/9999","A","Y",12350
5072,"01/01/2020","12/31/9999","A","Y",22532
3323,"01/01/2020","12/31/9999","A","Y",28785
3323,"01/01/2020","12/31/9999","A","Y",28786
3458,"01/01/2020","12/31/9999","A","Y",19520
4694,"01/01/2020","12/31/9999","A","Y",19520
3494,"01/01/2020","12/31/9999","A","Y",27769
5010,"01/01/2020","12/31/9999","A","Y",28868
4789,"01/01/2020","12/31/9999","A","Y",19536
5168,"01/01/2020","12/31/9999","A","Y",19536
2750,"01/01/2020","12/31/9999","A","Y",19539
4769,"01/01/2020","12/31/9999","A","Y",27026
3497,"01/01/2020","12/31/9999","A","Y",24306
4667,"01/01/2020","12/31/9999","A","Y",24309
5424,"01/01/2020","12/31/9999","A","Y",2610
5600,"01/01/2020","12/31/9999","A","Y",5350
5588,"01/01/2020","12/31/9999","A","Y",5439
4592,"01/01/2020","12/31/9999","A","Y",24437
5432,"01/01/2020","12/31/9999","A","Y",24452
3496,"01/01/2020","12/31/9999","A","Y",24452
4693,"01/01/2020","12/31/9999","A","Y",24452
4789,"01/01/2020","12/31/9999","A","Y",24453
3496,"01/01/2020","12/31/9999","A","Y",24453
4693,"01/01/2020","12/31/9999","A","Y",24453
3266,"01/01/2020","12/31/9999","A","Y",13882
3495,"01/01/2020","12/31/9999","A","Y",13901
3496,"01/01/2020","12/31/9999","A","Y",13902
3720,"01/01/2020","12/31/9999","A","Y",22685
4256,"01/01/2020","12/31/9999","A","Y",5842
3233,"01/01/2020","12/31/9999","A","Y",22714
2851,"01/01/2020","12/31/9999","A","Y",29094
3928,"01/01/2020","12/31/9999","A","Y",27211
3323,"01/01/2020","12/31/9999","A","Y",28022
4693,"01/01/2020","12/31/9999","A","Y",24466
5010,"01/01/2020","12/31/9999","A","Y",24487
5072,"01/01/2020","12/31/9999","A","Y",24487
4667,"01/01/2020","12/31/9999","A","Y",24487
2751,"01/01/2020","12/31/9999","A","Y",24488
3478,"01/01/2020","12/31/9999","A","Y",24490
4667,"01/01/2020","12/31/9999","A","Y",27556
5071,"01/01/2020","12/31/9999","A","Y",24586
5071,"01/01/2020","12/31/9999","A","Y",24591
4592,"01/01/2020","12/31/9999","A","Y",24602
4592,"01/01/2020","12/31/9999","A","Y",24615
5600,"01/01/2020","12/31/9999","A","Y",14523
3322,"01/01/2020","12/31/9999","A","Y",14523
3323,"01/01/2020","12/31/9999","A","Y",14523
4667,"01/01/2020","12/31/9999","A","Y",14523
4667,"01/01/2020","12/31/9999","A","Y",14528
3927,"01/01/2020","12/31/9999","A","Y",32456
4668,"01/01/2020","12/31/9999","A","Y",29610
4693,"01/01/2020","12/31/9999","A","Y",29704
5071,"01/01/2020","12/31/9999","A","Y",19979
3929,"01/01/2020","12/31/9999","A","Y",19997
2676,"01/01/2020","12/31/9999","A","Y",19997
4592,"01/01/2020","12/31/9999","A","Y",22379
5588,"01/01/2020","12/31/9999","A","Y",32464
4693,"01/01/2020","12/31/9999","A","Y",32464
4769,"01/01/2020","12/31/9999","A","Y",32465
4667,"01/01/2020","12/31/9999","A","Y",32465
5600,"01/01/2020","12/31/9999","A","Y",4422
5600,"01/01/2020","12/31/9999","A","Y",2280
3458,"01/01/2020","12/31/9999","A","Y",5027
5051,"01/01/2020","12/31/9999","A","Y",22867
3542,"01/01/2020","12/31/9999","A","Y",22867
3928,"01/01/2020","12/31/9999","A","Y",29134
3929,"01/01/2020","12/31/9999","A","Y",29134
3266,"01/01/2020","12/31/9999","A","Y",17670
4789,"01/01/2020","12/31/9999","A","Y",17373
5072,"01/01/2020","12/31/9999","A","Y",28323
2750,"01/01/2020","12/31/9999","A","Y",31866
2851,"01/01/2020","12/31/9999","A","Y",16618
3656,"01/01/2020","12/31/9999","A","Y",17394
3477,"01/01/2020","12/31/9999","A","Y",32462
5071,"01/01/2020","12/31/9999","A","Y",32462
3542,"01/01/2020","12/31/9999","A","Y",16676
4592,"01/01/2020","12/31/9999","A","Y",16934
3458,"01/01/2020","12/31/9999","A","Y",16934
5133,"01/01/2020","12/31/9999","A","Y",22930
3478,"01/01/2020","12/31/9999","A","Y",23041
4694,"01/01/2020","12/31/9999","A","Y",18992
5133,"01/01/2020","12/31/9999","A","Y",18992
3619,"01/01/2020","12/31/9999","A","Y",23387
2676,"01/01/2020","12/31/9999","A","Y",23409
3495,"01/01/2020","12/31/9999","A","Y",23412
4694,"01/01/2020","12/31/9999","A","Y",23412
5051,"01/01/2020","12/31/9999","A","Y",23417
3542,"01/01/2020","12/31/9999","A","Y",29278
4667,"01/01/2020","12/31/9999","A","Y",28423
4592,"01/01/2020","12/31/9999","A","Y",15885
4264,"01/01/2020","12/31/9999","A","Y",15906
3542,"01/01/2020","12/31/9999","A","Y",15906
3927,"01/01/2020","12/31/9999","A","Y",15964
4592,"01/01/2020","12/31/9999","A","Y",31639
5600,"01/01/2020","12/31/9999","A","Y",31695
3542,"01/01/2020","12/31/9999","A","Y",31888
5588,"01/01/2020","12/31/9999","A","Y",31907
5133,"01/01/2020","12/31/9999","A","Y",31908
3928,"01/01/2020","12/31/9999","A","Y",31908
3929,"01/01/2020","12/31/9999","A","Y",31908
4449,"01/01/2020","12/31/9999","A","Y",31933
3927,"01/01/2020","12/31/9999","A","Y",15953
4667,"01/01/2020","12/31/9999","A","Y",23072
3458,"01/01/2020","12/31/9999","A","Y",20934
3458,"01/01/2020","12/31/9999","A","Y",20937
3542,"01/01/2020","12/31/9999","A","Y",16254
5424,"01/01/2020","12/31/9999","A","Y",16260
3542,"01/01/2020","12/31/9999","A","Y",31360
2851,"01/01/2020","12/31/9999","A","Y",18469
5588,"01/01/2020","12/31/9999","A","Y",27344
3322,"01/01/2020","12/31/9999","A","Y",27360
5133,"01/01/2020","12/31/9999","A","Y",32015
5051,"01/01/2020","12/31/9999","A","Y",32066
4449,"01/01/2020","12/31/9999","A","Y",32082
5133,"01/01/2020","12/31/9999","A","Y",32163
3656,"01/01/2020","12/31/9999","A","Y",32202
5600,"01/01/2020","12/31/9999","A","Y",32225
3322,"01/01/2020","12/31/9999","A","Y",20609
3233,"01/01/2020","12/31/9999","A","Y",11817
3496,"01/01/2020","12/31/9999","A","Y",17217
3495,"01/01/2020","12/31/9999","A","Y",17217
3233,"01/01/2020","12/31/9999","A","Y",17220
5051,"01/01/2020","12/31/9999","A","Y",17220
3542,"01/01/2020","12/31/9999","A","Y",17220
5432,"01/01/2020","12/31/9999","A","Y",17225
3323,"01/01/2020","12/31/9999","A","Y",23270
4668,"01/01/2020","12/31/9999","A","Y",23270
3496,"01/01/2020","12/31/9999","A","Y",23270
2676,"01/01/2020","12/31/9999","A","Y",23270
5590,"01/01/2020","12/31/9999","A","Y",22730
5133,"01/01/2020","12/31/9999","A","Y",24905
4592,"01/01/2020","12/31/9999","A","Y",24907
2676,"01/01/2020","12/31/9999","A","Y",24913
3495,"01/01/2020","12/31/9999","A","Y",24913
3497,"01/01/2020","12/31/9999","A","Y",24913
5010,"01/01/2020","12/31/9999","A","Y",24933
5132,"01/01/2020","12/31/9999","A","Y",24967
4694,"01/01/2020","12/31/9999","A","Y",31532
5590,"01/01/2020","12/31/9999","A","Y",31532
5010,"01/01/2020","12/31/9999","A","Y",31532
4592,"01/01/2020","12/31/9999","A","Y",31532
5168,"01/01/2020","12/31/9999","A","Y",31532
4379,"01/01/2020","12/31/9999","A","Y",31589
5168,"01/01/2020","12/31/9999","A","Y",17717
3495,"01/01/2020","12/31/9999","A","Y",17717
2851,"01/01/2020","12/31/9999","A","Y",17804
5133,"01/01/2020","12/31/9999","A","Y",22767
3494,"01/01/2020","12/31/9999","A","Y",22815
4669,"01/01/2020","12/31/9999","A","Y",22848
2851,"01/01/2020","12/31/9999","A","Y",27510
4449,"01/01/2020","12/31/9999","A","Y",27519
3477,"01/01/2020","12/31/9999","A","Y",31835
5010,"01/01/2020","12/31/9999","A","Y",33000
3496,"01/01/2020","12/31/9999","A","Y",33007
3496,"01/01/2020","12/31/9999","A","Y",33011
3495,"01/01/2020","12/31/9999","A","Y",33019
3494,"01/01/2020","12/31/9999","A","Y",33024
3494,"01/01/2020","12/31/9999","A","Y",33032
3494,"01/01/2020","12/31/9999","A","Y",33046
4669,"01/01/2020","12/31/9999","A","Y",22852
3322,"01/01/2020","12/31/9999","A","Y",22864
5590,"01/01/2020","12/31/9999","A","Y",22864
4667,"01/01/2020","12/31/9999","A","Y",22870
3233,"01/01/2020","12/31/9999","A","Y",22884
3478,"01/01/2020","12/31/9999","A","Y",22956
2851,"01/01/2020","12/31/9999","A","Y",24421
4694,"01/01/2020","12/31/9999","A","Y",24451
5051,"01/01/2020","12/31/9999","A","Y",24461
4667,"01/01/2020","12/31/9999","A","Y",24461
2676,"01/01/2020","12/31/9999","A","Y",24461
3322,"01/01/2020","12/31/9999","A","Y",28619
3477,"01/01/2020","12/31/9999","A","Y",30376
4789,"01/01/2020","12/31/9999","A","Y",30419
4669,"01/01/2020","12/31/9999","A","Y",32284
3927,"01/01/2020","12/31/9999","A","Y",32442
5168,"01/01/2020","12/31/9999","A","Y",32463
4669,"01/01/2020","12/31/9999","A","Y",23277
3497,"01/01/2020","12/31/9999","A","Y",23277
3233,"01/01/2020","12/31/9999","A","Y",32719
3494,"01/01/2020","12/31/9999","A","Y",32749
3542,"01/01/2020","12/31/9999","A","Y",32894
3494,"01/01/2020","12/31/9999","A","Y",32905
4592,"01/01/2020","12/31/9999","A","Y",24588
4592,"01/01/2020","12/31/9999","A","Y",24594
3929,"01/01/2020","12/31/9999","A","Y",23511
3146,"01/01/2020","12/31/9999","A","Y",24840
5133,"01/01/2020","12/31/9999","A","Y",24914
5071,"01/01/2020","12/31/9999","A","Y",24917
5072,"01/01/2020","12/31/9999","A","Y",28725
3495,"01/01/2020","12/31/9999","A","Y",28725
5010,"01/01/2020","12/31/9999","A","Y",28725
3478,"01/01/2020","12/31/9999","A","Y",26894
5600,"01/01/2020","12/31/9999","A","Y",26895
3478,"01/01/2020","12/31/9999","A","Y",30613
4449,"01/01/2020","12/31/9999","A","Y",32771
3494,"01/01/2020","12/31/9999","A","Y",32775
3266,"01/01/2020","12/31/9999","A","Y",19313
3656,"01/01/2020","12/31/9999","A","Y",19316
5133,"01/01/2020","12/31/9999","A","Y",19339
4667,"01/01/2020","12/31/9999","A","Y",19521
5071,"01/01/2020","12/31/9999","A","Y",19521
5051,"01/01/2020","12/31/9999","A","Y",19537
5010,"01/01/2020","12/31/9999","A","Y",24929
2851,"01/01/2020","12/31/9999","A","Y",24941
3323,"01/01/2020","12/31/9999","A","Y",30779
3322,"01/01/2020","12/31/9999","A","Y",30779
3322,"01/01/2020","12/31/9999","A","Y",32812
3323,"01/01/2020","12/31/9999","A","Y",32812
4592,"01/01/2020","12/31/9999","A","Y",24965
5071,"01/01/2020","12/31/9999","A","Y",24965
3323,"01/01/2020","12/31/9999","A","Y",24971
4592,"01/01/2020","12/31/9999","A","Y",29150
3495,"01/01/2020","12/31/9999","A","Y",29150
4264,"01/01/2020","12/31/9999","A","Y",10408
4655,"01/01/2020","12/31/9999","A","Y",10477
2751,"01/01/2020","12/31/9999","A","Y",30921
5010,"01/01/2020","12/31/9999","A","Y",30997
4669,"01/01/2020","12/31/9999","A","Y",31075
3323,"01/01/2020","12/31/9999","A","Y",31075
4655,"01/01/2020","12/31/9999","A","Y",36250
4197,"01/01/2020","12/31/9999","A","Y",19866
4789,"01/01/2020","12/31/9999","A","Y",19945
3266,"01/01/2020","12/31/9999","A","Y",25374
3322,"01/01/2020","12/31/9999","A","Y",21804
4449,"01/01/2020","12/31/9999","A","Y",11970
3928,"01/01/2020","12/31/9999","A","Y",32586
4694,"01/01/2020","12/31/9999","A","Y",32586
5600,"01/01/2020","12/31/9999","A","Y",29507
4592,"01/01/2020","12/31/9999","A","Y",27242
3477,"01/01/2020","12/31/9999","A","Y",27292
3266,"01/01/2020","12/31/9999","A","Y",27400
4667,"01/01/2020","12/31/9999","A","Y",31344
2751,"01/01/2020","12/31/9999","A","Y",29694
4667,"01/01/2020","12/31/9999","A","Y",29694
5146,"01/01/2020","12/31/9999","A","Y",24198
3233,"01/01/2020","12/31/9999","A","Y",29705
4769,"01/01/2020","12/31/9999","A","Y",29705
4256,"01/01/2020","12/31/9999","A","Y",20381
4669,"01/01/2020","12/31/9999","A","Y",27722
3495,"01/01/2020","12/31/9999","A","Y",27782
3458,"01/01/2020","12/31/9999","A","Y",31683
4668,"01/01/2020","12/31/9999","A","Y",23714
4668,"01/01/2020","12/31/9999","A","Y",23735
4789,"01/01/2020","12/31/9999","A","Y",20512
4694,"01/01/2020","12/31/9999","A","Y",31732
5588,"01/01/2020","12/31/9999","A","Y",31752
5432,"01/01/2020","12/31/9999","A","Y",22643
3720,"01/01/2020","12/31/9999","A","Y",26117
5072,"01/01/2020","12/31/9999","A","Y",26117
4449,"01/01/2020","12/31/9999","A","Y",26131
5010,"01/01/2020","12/31/9999","A","Y",26243
4693,"01/01/2020","12/31/9999","A","Y",26243
3477,"01/01/2020","12/31/9999","A","Y",29863
2851,"01/01/2020","12/31/9999","A","Y",32588
5590,"01/01/2020","12/31/9999","A","Y",32595
3495,"01/01/2020","12/31/9999","A","Y",32595
3477,"01/01/2020","12/31/9999","A","Y",32613
3497,"01/01/2020","12/31/9999","A","Y",32613
3322,"01/01/2020","12/31/9999","A","Y",5748
4769,"01/01/2020","12/31/9999","A","Y",32744
2676,"01/01/2020","12/31/9999","A","Y",23414
5168,"01/01/2020","12/31/9999","A","Y",30277
5010,"01/01/2020","12/31/9999","A","Y",30277
2676,"01/01/2020","12/31/9999","A","Y",30277
3496,"01/01/2020","12/31/9999","A","Y",30399
3496,"01/01/2020","12/31/9999","A","Y",33005
3494,"01/01/2020","12/31/9999","A","Y",33036
3494,"01/01/2020","12/31/9999","A","Y",33042
4667,"01/01/2020","12/31/9999","A","Y",26427
3322,"01/01/2020","12/31/9999","A","Y",30526
5432,"01/01/2020","12/31/9999","A","Y",30526
3458,"01/01/2020","12/31/9999","A","Y",30778
2851,"01/01/2020","12/31/9999","A","Y",31462
2751,"01/01/2020","12/31/9999","A","Y",30924
2751,"01/01/2020","12/31/9999","A","Y",30926
3542,"01/01/2020","12/31/9999","A","Y",30926
5051,"01/01/2020","12/31/9999","A","Y",31026
3720,"01/01/2020","12/31/9999","A","Y",3962
3266,"01/01/2020","12/31/9999","A","Y",4046
4789,"01/01/2020","12/31/9999","A","Y",4049
3478,"01/01/2020","12/31/9999","A","Y",4049
3233,"01/01/2020","12/31/9999","A","Y",31052
3619,"01/01/2020","12/31/9999","A","Y",31127
5010,"01/01/2020","12/31/9999","A","Y",31358
4669,"01/01/2020","12/31/9999","A","Y",31358
5010,"01/01/2020","12/31/9999","A","Y",31380
5590,"01/01/2020","12/31/9999","A","Y",31413
4449,"01/01/2020","12/31/9999","A","Y",4426
2851,"01/01/2020","12/31/9999","A","Y",32904
3494,"01/01/2020","12/31/9999","A","Y",32904
4655,"01/01/2020","12/31/9999","A","Y",31525
4449,"01/01/2020","12/31/9999","A","Y",15407
3322,"01/01/2020","12/31/9999","A","Y",15407
5072,"01/01/2020","12/31/9999","A","Y",24794
5590,"01/01/2020","12/31/9999","A","Y",31605
3458,"01/01/2020","12/31/9999","A","Y",5019
5600,"01/01/2020","12/31/9999","A","Y",5040
5133,"01/01/2020","12/31/9999","A","Y",17226
3477,"01/01/2020","12/31/9999","A","Y",24095
5168,"01/01/2020","12/31/9999","A","Y",17387
3656,"01/01/2020","12/31/9999","A","Y",17387
3478,"01/01/2020","12/31/9999","A","Y",28631
4668,"01/01/2020","12/31/9999","A","Y",28634
3322,"01/01/2020","12/31/9999","A","Y",28684
5588,"01/01/2020","12/31/9999","A","Y",28684
5168,"01/01/2020","12/31/9999","A","Y",17712
5590,"01/01/2020","12/31/9999","A","Y",2353
2751,"01/01/2020","12/31/9999","A","Y",22645
3266,"01/01/2020","12/31/9999","A","Y",22686
3720,"01/01/2020","12/31/9999","A","Y",22696
4667,"01/01/2020","12/31/9999","A","Y",13806
3458,"01/01/2020","12/31/9999","A","Y",13806
3495,"01/01/2020","12/31/9999","A","Y",26483
3117,"01/01/2020","12/31/9999","A","Y",14221
3478,"01/01/2020","12/31/9999","A","Y",23360
3619,"01/01/2020","12/31/9999","A","Y",23380
5600,"01/01/2020","12/31/9999","A","Y",14527
3928,"01/01/2020","12/31/9999","A","Y",14527
3542,"01/01/2020","12/31/9999","A","Y",14717
3458,"01/01/2020","12/31/9999","A","Y",14837
4449,"01/01/2020","12/31/9999","A","Y",19292
5133,"01/01/2020","12/31/9999","A","Y",26972
4668,"01/01/2020","12/31/9999","A","Y",23713
5146,"01/01/2020","12/31/9999","A","Y",23831
4669,"01/01/2020","12/31/9999","A","Y",24253
3146,"01/01/2020","12/31/9999","A","Y",24253
3322,"01/01/2020","12/31/9999","A","Y",15109
2675,"01/01/2020","12/31/9999","A","Y",27385
5588,"01/01/2020","12/31/9999","A","Y",27518
5072,"01/01/2020","12/31/9999","A","Y",24302
3929,"01/01/2020","12/31/9999","A","Y",24397
5072,"01/01/2020","12/31/9999","A","Y",24750
4694,"01/01/2020","12/31/9999","A","Y",20656
3477,"01/01/2020","12/31/9999","A","Y",24942
5072,"01/01/2020","12/31/9999","A","Y",24942
3928,"01/01/2020","12/31/9999","A","Y",24942
3929,"01/01/2020","12/31/9999","A","Y",24942
5132,"01/01/2020","12/31/9999","A","Y",24968
3496,"01/01/2020","12/31/9999","A","Y",24978
4669,"01/01/2020","12/31/9999","A","Y",25008
5133,"01/01/2020","12/31/9999","A","Y",25008
4667,"01/01/2020","12/31/9999","A","Y",25008
2750,"01/01/2020","12/31/9999","A","Y",16518
5424,"01/01/2020","12/31/9999","A","Y",25378
3322,"01/01/2020","12/31/9999","A","Y",25527
5425,"01/01/2020","12/31/9999","A","Y",21369
3495,"01/01/2020","12/31/9999","A","Y",12343
4789,"01/01/2020","12/31/9999","A","Y",12343
4379,"01/01/2020","12/31/9999","A","Y",35304
3495,"01/01/2020","12/31/9999","A","Y",35669
3497,"01/01/2020","12/31/9999","A","Y",35669
4655,"01/01/2020","12/31/9999","A","Y",35400
4693,"01/01/2020","12/31/9999","A","Y",35602
4693,"01/01/2020","12/31/9999","A","Y",36470
3542,"01/01/2020","12/31/9999","A","Y",36470
3146,"01/01/2020","12/31/9999","A","Y",36470
5010,"01/01/2020","12/31/9999","A","Y",38267
4655,"01/01/2020","12/31/9999","A","Y",36252
4449,"01/01/2020","12/31/9999","A","Y",36792
5600,"01/01/2020","12/31/9999","A","Y",36792
5133,"01/01/2020","12/31/9999","A","Y",36082
3928,"01/01/2020","12/31/9999","A","Y",35901
3458,"01/01/2020","12/31/9999","A","Y",38501
5072,"01/01/2020","12/31/9999","A","Y",38501
3928,"01/01/2020","12/31/9999","A","Y",35904
3322,"01/01/2020","12/31/9999","A","Y",35960
3266,"01/01/2020","12/31/9999","A","Y",38497
4256,"01/01/2020","12/31/9999","A","Y",38530
3497,"01/01/2020","12/31/9999","A","Y",35912
3494,"01/01/2020","12/31/9999","A","Y",35727
2851,"01/01/2020","12/31/9999","A","Y",35732
5132,"01/01/2020","12/31/9999","A","Y",36196
4449,"01/01/2020","12/31/9999","A","Y",36081
5051,"01/01/2020","12/31/9999","A","Y",40565
4668,"01/01/2020","12/31/9999","A","Y",38466
3929,"01/01/2020","12/31/9999","A","Y",36674
4667,"01/01/2020","12/31/9999","A","Y",35001
4379,"01/01/2020","12/31/9999","A","Y",35565
5071,"01/01/2020","12/31/9999","A","Y",35672
5071,"01/01/2020","12/31/9999","A","Y",40186
4789,"01/01/2020","12/31/9999","A","Y",40573
5600,"01/01/2020","12/31/9999","A","Y",36391
2851,"01/01/2020","12/31/9999","A","Y",32777
4769,"01/01/2020","12/31/9999","A","Y",32278
5072,"01/01/2020","12/31/9999","A","Y",35603
5010,"01/01/2020","12/31/9999","A","Y",35607
3496,"01/01/2020","12/31/9999","A","Y",35661
3477,"01/01/2020","12/31/9999","A","Y",35665
4789,"01/01/2020","12/31/9999","A","Y",35683
3458,"01/01/2020","12/31/9999","A","Y",38885
3494,"01/01/2020","12/31/9999","A","Y",35522
2851,"01/01/2020","12/31/9999","A","Y",36148
5132,"01/01/2020","12/31/9999","A","Y",36148
4655,"01/01/2020","12/31/9999","A","Y",36892
2676,"01/01/2020","12/31/9999","A","Y",40544
5071,"01/01/2020","12/31/9999","A","Y",36910
5071,"01/01/2020","12/31/9999","A","Y",36095
5072,"01/01/2020","12/31/9999","A","Y",38486
3233,"01/01/2020","12/31/9999","A","Y",40845
3323,"01/01/2020","12/31/9999","A","Y",38491
3478,"01/01/2020","12/31/9999","A","Y",38494
3266,"01/01/2020","12/31/9999","A","Y",38496
5010,"01/01/2020","12/31/9999","A","Y",36130
2851,"01/01/2020","12/31/9999","A","Y",36130
3497,"01/01/2020","12/31/9999","A","Y",36130
4789,"01/01/2020","12/31/9999","A","Y",36130
2751,"01/01/2020","12/31/9999","A","Y",36131
4789,"01/01/2020","12/31/9999","A","Y",36136
4667,"01/01/2020","12/31/9999","A","Y",36138
4667,"01/01/2020","12/31/9999","A","Y",36139
3542,"01/01/2020","12/31/9999","A","Y",36139
4592,"01/01/2020","12/31/9999","A","Y",36043
3478,"01/01/2020","12/31/9999","A","Y",36043
5010,"01/01/2020","12/31/9999","A","Y",36135
3497,"01/01/2020","12/31/9999","A","Y",36135
5168,"01/01/2020","12/31/9999","A","Y",36137
4789,"01/01/2020","12/31/9999","A","Y",36142
4769,"01/01/2020","12/31/9999","A","Y",36052
4769,"01/01/2020","12/31/9999","A","Y",36053
4592,"01/01/2020","12/31/9999","A","Y",36044
4669,"01/01/2020","12/31/9999","A","Y",40784
3496,"01/01/2020","12/31/9999","A","Y",35922
5071,"01/01/2020","12/31/9999","A","Y",36558
3927,"01/01/2020","12/31/9999","A","Y",35894
5010,"01/01/2020","12/31/9999","A","Y",36146
4592,"01/01/2020","12/31/9999","A","Y",40644
3323,"01/01/2020","12/31/9999","A","Y",38488
3323,"01/01/2020","12/31/9999","A","Y",38489
3458,"01/01/2020","12/31/9999","A","Y",38490
3323,"01/01/2020","12/31/9999","A","Y",38490
2751,"01/01/2020","12/31/9999","A","Y",40624
4669,"01/01/2020","12/31/9999","A","Y",38465
5432,"01/01/2020","12/31/9999","A","Y",40464
3233,"01/01/2020","12/31/9999","A","Y",35676
4264,"01/01/2020","12/31/9999","A","Y",35020
4655,"01/01/2020","12/31/9999","A","Y",36194
3233,"01/01/2020","12/31/9999","A","Y",35680
3496,"01/01/2020","12/31/9999","A","Y",35680
5133,"01/01/2020","12/31/9999","A","Y",35680
4669,"01/01/2020","12/31/9999","A","Y",35680
5010,"01/01/2020","12/31/9999","A","Y",41009
5010,"01/01/2020","12/31/9999","A","Y",38018
5432,"01/01/2020","12/31/9999","A","Y",38018
5168,"01/01/2020","12/31/9999","A","Y",38018
4694,"01/01/2020","12/31/9999","A","Y",2024
3720,"01/01/2020","12/31/9999","A","Y",2739
4769,"01/01/2020","12/31/9999","A","Y",2740
3323,"01/01/2020","12/31/9999","A","Y",2314
3458,"01/01/2020","12/31/9999","A","Y",2321
3322,"01/01/2020","12/31/9999","A","Y",2321
5600,"01/01/2020","12/31/9999","A","Y",2352
5424,"01/01/2020","12/31/9999","A","Y",2519
4256,"01/01/2020","12/31/9999","A","Y",2531
5425,"01/01/2020","12/31/9999","A","Y",2814
5146,"01/01/2020","12/31/9999","A","Y",2849
5600,"01/01/2020","12/31/9999","A","Y",2148
3322,"01/01/2020","12/31/9999","A","Y",3967
5590,"01/01/2020","12/31/9999","A","Y",3972
3266,"01/01/2020","12/31/9999","A","Y",4084
3656,"01/01/2020","12/31/9999","A","Y",4085
3266,"01/01/2020","12/31/9999","A","Y",4101
3323,"01/01/2020","12/31/9999","A","Y",4248
3322,"01/01/2020","12/31/9999","A","Y",5570
3458,"01/01/2020","12/31/9999","A","Y",5764
5588,"01/01/2020","12/31/9999","A","Y",4892
3323,"01/01/2020","12/31/9999","A","Y",5117
3458,"01/01/2020","12/31/9999","A","Y",5150
3322,"01/01/2020","12/31/9999","A","Y",4979
5588,"01/01/2020","12/31/9999","A","Y",4979
4449,"01/01/2020","12/31/9999","A","Y",5039
5588,"01/01/2020","12/31/9999","A","Y",4696
5590,"01/01/2020","12/31/9999","A","Y",5547
3720,"01/01/2020","12/31/9999","A","Y",5552
5590,"01/01/2020","12/31/9999","A","Y",5552
3322,"01/01/2020","12/31/9999","A","Y",6059
5588,"01/01/2020","12/31/9999","A","Y",6060
5588,"01/01/2020","12/31/9999","A","Y",6170
5425,"01/01/2020","12/31/9999","A","Y",5815
3458,"01/01/2020","12/31/9999","A","Y",5826
2675,"01/01/2020","12/31/9999","A","Y",6761
2675,"01/01/2020","12/31/9999","A","Y",8001
3054,"01/01/2020","12/31/9999","A","Y",8096
3495,"01/01/2020","12/31/9999","A","Y",8955
2675,"01/01/2020","12/31/9999","A","Y",8200
4769,"01/01/2020","12/31/9999","A","Y",8828
2676,"01/01/2020","12/31/9999","A","Y",9124
5132,"01/01/2020","12/31/9999","A","Y",9225
3927,"01/01/2020","12/31/9999","A","Y",9225
3497,"01/01/2020","12/31/9999","A","Y",11811
3542,"01/01/2020","12/31/9999","A","Y",11271
5424,"01/01/2020","12/31/9999","A","Y",10406
4264,"01/01/2020","12/31/9999","A","Y",10406
4264,"01/01/2020","12/31/9999","A","Y",10411
5432,"01/01/2020","12/31/9999","A","Y",10417
4655,"01/01/2020","12/31/9999","A","Y",11502
5071,"01/01/2020","12/31/9999","A","Y",12353
4449,"01/01/2020","12/31/9999","A","Y",12353
3495,"01/01/2020","12/31/9999","A","Y",12353
5588,"01/01/2020","12/31/9999","A","Y",12452
4449,"01/01/2020","12/31/9999","A","Y",12838
3266,"01/01/2020","12/31/9999","A","Y",13884
5010,"01/01/2020","12/31/9999","A","Y",13919
