Unnamed: 0,STORE_ID,GMV_FINISHED,STORE_TYPE
4063,712000613.0,4964.53,special_express
4064,69205085.0,1290.11,ultraservicio
4065,1923233366.0,675.51,restaurant
4066,942002784.0,1939.05,farmaciabenavides_market
4067,1923230142.0,758.37,restaurant
4068,1306719777.0,412.74,cerave_beauty
4069,942000093.0,376.52,farmaciadelahorro_market
4070,1306717730.0,2008.5,laroche_beauty
4071,716796706.0,1322.0,special_oxxo
4072,278000234.0,430.0,miniso
4073,943001089.0,2036.52,europea_hotsale
4074,1306702938.0,0.0,ultraservicio
4075,179000130.0,2695.9500000000007,special_oxxo_express
4076,1923216463.0,355.0,restaurant
4077,160196968.0,0.0,at_t
4078,1923206068.0,0.0,restaurant
4079,69209134.0,46848.5,ultraservicio
4080,942002782.0,1421.59,farmaciabenavides_market
4081,139000074.0,384.79,express_noche
4082,1923225952.0,106.0,restaurant
4083,1923223083.0,145.0,restaurant
4084,1923222615.0,712.4200000000003,restaurant
4085,69209564.0,0.0,ultraservicio
4086,1923207246.0,259.0,malva
4087,1923235732.0,575.8,restaurant
4088,943001284.0,0.0,mac_gc
4089,900001487.0,5070.0,whim
4090,711008722.0,438.0,oxxo_shop_noche
4091,69214905.0,0.0,ultraservicio
4092,1923205060.0,911.0,restaurant
4093,1923212885.0,5388.8600000000015,restaurant
4094,71600145.0,99.0,oxxo_express_shop
4095,1923237388.0,3379.48,farmaciabenavides_market_express
4096,1923204875.0,618.0,restaurant
4097,1923214893.0,1760.0,restaurant
4098,1923232355.0,737.46,restaurant
4099,69205756.0,585.0,ultraservicio
4100,1923217285.0,409.0,restaurant
4101,990004232.0,993.0,europea_navidad
4102,1923220853.0,120.0,att_marketplace
4103,1923233904.0,943.5,circle_k_noche
4104,69206674.0,1766.0,ultraservicio
4105,942000772.0,1623.0,sanborns_prevencion
4106,160193309.0,1113.88,maskota_market
4107,1923203728.0,0.0,restaurant
4108,6600012.0,0.0,special_pharmacy
4109,10001283.0,110.0,restaurant
4110,1306702885.0,0.0,ultraservicio
4111,1923231775.0,519.73,restaurant
4112,1923228857.0,83.0,restaurant
4113,69210681.0,0.0,ultraservicio
4114,942002405.0,0.0,ermenegildo_beauty
4115,711006850.0,0.0,oxxo_express
4116,1923201996.0,85.0,restaurant
4117,990004249.0,0.0,europea_navidad
4118,1923239132.0,235.8,miniso
4119,10001412.0,107.0,50_off
4120,69209351.0,4384.0,ultraservicio
4121,1923224867.0,0.0,fundacion_iniciativacostalhome
4122,1923236858.0,916.04,frescura_express
4123,990003547.0,310.0,restaurant
4124,69214941.0,570.0,ultraservicio
4125,300000100.0,0.0,restaurant
4126,712001779.0,59863.24001919999,special_express
4127,1923200065.0,210681.13000000003,restaurant
4128,900001321.0,2097050.3830022672,restaurant
4129,990007315.0,7086690.477640263,rappi_prime
4130,1306705473.0,458729.4341900729,steren
4131,1306704951.0,2315407.086033405,restaurant
4132,300000034.0,3888781.150247132,restaurant
4133,990005300.0,2860377.066193193,restaurant
4134,1306703598.0,1572151.7151157088,restaurant
4135,990007866.0,1091555.517073085,restaurant
4136,1306703381.0,137195.17885144055,restaurant
4137,1306704812.0,938903.6433742192,restaurant
4138,1306705090.0,775336.8121835304,maskota
4139,990007486.0,577665.0453380736,restaurant
4140,1306715585.0,80461.70999999999,restaurant
4141,1306704943.0,64440.696003,restaurant
4142,990003640.0,9006565.50215149,chedraui
4143,1923225258.0,342481.55,restaurant
4144,990006002.0,4908613.247996818,restaurant
4145,1923228290.0,519165.8835,restaurant
4146,1306704860.0,1196605.136105425,restaurant
4147,1923212437.0,150879.59,restaurant
4148,167000218.0,92733.389531,farmaciabenavides_market
4149,1306706174.0,3189750.9131143307,restaurant
4150,1923226819.0,136464.52648648652,restaurant
4151,160196312.0,391194.4559834169,superama
4152,1923222161.0,193589.17644766602,restaurant
4153,1306710219.0,248067.90938356164,restaurant
4154,1923199789.0,79249.81,711_super_dia
4155,1923233107.0,59044.23999999999,restaurant
4156,1306712293.0,527031.9003035348,rappi_prime
4157,1306718774.0,84627.510288,restaurant
4158,1923214922.0,22874.79,restaurant
4159,1923225511.0,15992.79,restaurant
4160,1306715244.0,334616.97709463147,restaurant
4161,943000570.0,234553.3272914856,711_express_noche
4162,1923200994.0,917856.4769588684,restaurant
4163,1923222316.0,160449.62799999994,restaurant
4164,990004884.0,5295778.464131353,restaurant
4165,1923226318.0,3132.0,restaurant
4166,1306717907.0,577700.1893348625,restaurant
4167,1923227796.0,687620.9146,restaurant
4168,1923213195.0,365480.85804,restaurant
4169,1923231526.0,12349.99,soriana_express
4170,1923210399.0,2496422.36911079,restaurant
4171,990003456.0,14640769.182207378,city_market
4172,1306708177.0,3649234.4713345636,restaurant
4173,990008587.0,59311.4,restaurant
4174,900001682.0,2637568.9852649667,restaurant
4175,1923204510.0,36449.18,restaurant
4176,174000231.0,417930.76,farmacias_benavides
4177,1923213977.0,43599.37,restaurant
4178,1923222758.0,55802.91,restaurant
4179,1306707013.0,1822697.913658215,restaurant
4180,1306713185.0,261782.33946135204,restaurant
4181,990006873.0,480005.1634789801,restaurant
4182,1923204113.0,26793.31,restaurant
4183,1306716708.0,616575.861650545,restaurant
4184,942000761.0,10194.93,sanborns_prevencion
4185,1923219907.0,52076.620024,restaurant
4186,1923218385.0,61290.51,restaurant
4187,1923208295.0,269711.3388786873,restaurant
4188,1923226199.0,30175.700000000004,restaurant
4189,1923219170.0,26820.27,restaurant
4190,133000058.0,147671.55863668965,711_super_dia
4191,1306718605.0,542514.15,restaurant
4192,700000223.0,165683.8300048,ultraservicio
4193,1923210970.0,448933.781,restaurant
4194,1923215280.0,193455.726899,restaurant
4195,72100002.0,714001.8564864864,prissa_liquor
4196,1923225681.0,30866.3,restaurant
4197,1306717676.0,217827.1177831162,restaurant
4198,160197369.0,227132.586000285,sanborns
4199,160197113.0,2776.6400000000012,farmacias_benavides
4200,1306703329.0,1354444.0723871142,restaurant
4201,1923222442.0,89060.36,restaurant
4202,1923228583.0,81876.95,restaurant
4203,1306712940.0,191969.3414618385,restaurant
4204,1923223827.0,175413.32,restaurant
4205,1306714743.0,158019.72999999998,restaurant
4206,1923229725.0,38777.22,restaurant
4207,1923222151.0,24196.88,restaurant
4208,943003144.0,87718.9420465,711_licores
4209,160197338.0,11919.54,farmacias_guadalajara
4210,6233446.0,91754.78,pharmacy
4211,900002360.0,255926.1,restaurant
4212,1306717958.0,285664.37,restaurant
4213,1306718299.0,12775.5,restaurant
4214,1306716585.0,64483.883595167616,restaurant
4215,131601077.0,16892.53,paypal_tiendita
4216,1306705742.0,794596.9224057973,restaurant
4217,1923214918.0,33764.31,restaurant
4218,1306707512.0,234011.5486861485,711_express_noche
4219,1923205202.0,67794.90000000001,restaurant
4220,1923230374.0,3603.08,restaurant
4221,69211309.0,194641.614,ultraservicio
4222,1306704314.0,160985.14378024952,restaurant
4223,1923236448.0,5301.59,similares_express
4224,990008489.0,236991.052521225,farmacias_benavides
4225,1306705824.0,385540.50500337506,restaurant
4226,1306706583.0,7894.150000000002,restaurant
4227,1923235826.0,4824.96,restaurant
4228,1306706405.0,626318.9810124601,restaurant
4229,942000895.0,9997.39,gnc
4230,1306716026.0,87321.07485714284,restaurant
4231,28000020.0,708667.31501005,chedraui_liquor
4232,1923221816.0,98687.77000000002,restaurant
4233,1923234531.0,16875.46,restaurant
4234,990008958.0,141199.94,farmacias_benavides
4235,1923218868.0,27775.12000000001,restaurant
4236,990007065.0,105631.4410026178,restaurant
4237,990006916.0,107829.69815674618,restaurant
4238,1306706096.0,227999.3760598249,restaurant
4239,1306701359.0,1008.0,restaurant
4240,880000620.0,4469.940000000001,oxxo_express_shop
4241,1306701946.0,31798.01,restaurant
4242,943002661.0,79754.35,711_express_dia
4243,1306716748.0,13957.0,restaurant
4244,179000002.0,94327.38,chedraui_expansion
4245,943000952.0,53599.35000000001,gnc
4246,1923221787.0,132910.11002,restaurant
4247,1923224127.0,14108.65,restaurant
4248,1306701987.0,318131.1109808981,restaurant
4249,72000600.0,4004.9,special_oxxo
4250,1306702036.0,95295.29,restaurant
4251,1306713548.0,126429.1399783497,restaurant
4252,21040103.0,139131.35450063006,restaurant
4253,1923227091.0,349911.21,restaurant
4254,1306706099.0,178802.1,restaurant
4255,1306704717.0,56978.9,restaurant
4256,1306711457.0,125395.40000000002,restaurant
4257,1923207369.0,26853.770000000004,restaurant
4258,990004039.0,32229.770000000004,711_super_noche
4259,711008018.0,151322.95001784994,711_express_noche
4260,1306711673.0,16446.242,restaurant
4261,900000978.0,62086.4,express
4262,700000078.0,74919.65,ultraservicio
4263,1306712565.0,142849.00001020002,bunch
4264,1306710081.0,258407.4248370382,farmaciabenavides_market
4265,20000399.0,59020.54,chilim_balam2
4266,1306711730.0,114427.31,restaurant
4267,990002760.0,88637.1396,restaurant
4268,711006788.0,10661.3,express
4269,1923230230.0,7248.98,restaurant
4270,179000608.0,10039.32,europea_express
4271,1923233653.0,4394.54,restaurant
4272,160195143.0,340099.946,farmacias_guadalajara
4273,942001189.0,2902.76,asturiano_especial
4274,123456825.0,68052.3899907,office_max
4275,1923213073.0,12124.98,restaurant
4276,1923224209.0,48737.35000000001,calvin_klein
4277,1923228232.0,85729.05,restaurant
4278,1923233175.0,4613.2,restaurant
4279,1923225354.0,27647.099999999995,restaurant
4280,1923224348.0,10561.23,restaurant
4281,1923228736.0,2293.21,restaurant
4282,1923223469.0,64009.773,restaurant
4283,1306709477.0,76694.64725423728,sanpablo_market
4284,1923219926.0,50723.23600828,restaurant
4285,1306720597.0,180291.45,restaurant
4286,1923231337.0,21590.31,restaurant
4287,69209742.0,22023.78,ultraservicio
4288,1923200437.0,26768.67,restaurant
4289,700000230.0,851294.0899999999,ultraservicio
4290,1923224715.0,18794.486,courier_hours
4291,1923204542.0,15949.69,restaurant
4292,1923225510.0,25373.9,calvin_rappimall
4293,1923240045.0,482.9,restaurant
4294,69205679.0,204806.92,ultraservicio
4295,69200371.0,5880.96,europea_cava
4296,1923210239.0,50862.19,restaurant
4297,1923230185.0,28649.079999999994,restaurant
4298,1923227500.0,6060.63,restaurant
4299,1923222790.0,29258.21,restaurant
4300,990003285.0,440653.42,city_market
4301,943003233.0,7520.02,711_super_noche
4302,1306718127.0,69302.05000629999,restaurant
4303,37.0,22191.56,restaurant
4304,1307100816.0,96862.939414388,711_express_dia
4305,1306702155.0,40809.0,restaurant
4306,991000092.0,60460.25999999999,711_super_dia
4307,1923225407.0,4740.08,restaurant
4308,1923227820.0,20121.65,victorias_rappimall
4309,1923215457.0,11020.32,restaurant
4310,1306719082.0,16955.66,restaurant
4311,943000620.0,49151.28000000001,711_super_dia
4312,711007832.0,61477.45498564058,711_super_noche
4313,880001355.0,8700.66,oxxo_express_shop
4314,880000992.0,46661.48999999999,oxxo_express_shop
4315,160196318.0,11620.27,walmart_expansion
4316,990002414.0,33676.5,restaurant
4317,1306711786.0,82775.23000000001,restaurant
4318,69209707.0,167748.04000000007,ultraservicio
4319,920001701.0,9135.0,express
4320,1923216701.0,129372.75,restaurant
4321,1306716225.0,28886.14,restaurant
4322,1306714448.0,42542.07300485,restaurant
4323,1306720259.0,36035.37,restaurant
4324,900001019.0,96990.51,express
4325,1306708724.0,25709.0,restaurant
4326,714300123.0,4786.35,special_oxxo
4327,10000450.0,7122.0,restaurant
4328,1923230165.0,8849.52,restaurant
4329,1306714691.0,3132.0,restaurant
4330,1923225823.0,55470.311797497314,restaurant
4331,942000955.0,13927.169999999998,office_max
4332,1306716365.0,184570.8,restaurant
4333,1306716034.0,171959.22,restaurant
4334,1923208877.0,45063.3885,restaurant
4335,1923226439.0,7555.73,restaurant
4336,1923228599.0,12642.0,restaurant
4337,1306705904.0,42125.1000004,restaurant
4338,810000466.0,8891.75,restaurant
4339,1306702252.0,530.0,restaurant
4340,1923225670.0,10917.27,restaurant
4341,990005181.0,18560.0,restaurant
4342,20000148.0,1276.0,coca_cola
4343,943003544.0,11278.559999999998,oxxo_express_shop
4344,900001056.0,89163.60000000002,express
4345,1923207040.0,14760.389999999998,restaurant
4346,990005856.0,49528.8,soriana
4347,167000261.0,21302.75,farmaciabenavides_market
4348,714300078.0,15665.41,special_oxxo
4349,700000739.0,10099.5,ultraservicio
4350,1306706177.0,151368.624053,restaurant
4351,160194894.0,32478.14,soriana_expansion
4352,1923208153.0,19743.145,restaurant
4353,1923228535.0,7554.1,restaurant
4354,1923214614.0,7574.0,restaurant
4355,1923217500.0,8515.7,restaurant
4356,1923204696.0,44593.08,restaurant
4357,700000112.0,250665.11,ultraservicio
4358,179000259.0,460.37,oxxo_shop_noche
4359,1923221915.0,7682.450000000003,restaurant
4360,942001725.0,7405.93,fragua_express
4361,1122100353.0,158415.12,palacio_hierro
4362,1306706234.0,285186.5097035831,vinoteca_market
4363,1923208730.0,127300.15023999994,restaurant
4364,1923218401.0,20456.22,restaurant
4365,160197508.0,9507.85,gnc
4366,1923220612.0,14604.55,restaurant
4367,1923218771.0,13126.99,restaurant
4368,990007935.0,25774.09,restaurant
4369,72109315.0,625356.0099999999,ultraservicio
4370,700000305.0,746300.271672835,ultraservicio
4371,1306718588.0,15832.93,restaurant
4372,719000122.0,4970.219999999998,sico_express
4373,1306710831.0,53607.0000176,restaurant
4374,711008733.0,7066.8499999999985,oxxo_shop_noche
4375,713000908.0,21998.3,special_oxxo
4376,1923203117.0,25317.63,restaurant
4377,719000096.0,13788.000000600001,corona_capital
4378,1923236566.0,2282.65,similares_express
4379,1306704793.0,7380.0,restaurant
4380,1923206603.0,23268.049104303296,restaurant
4381,69200372.0,55670.74,europea_cava
4382,1923210126.0,3578.0,restaurant
4383,1306710721.0,64841.05,restaurant
4384,990007707.0,14445.0,restaurant
4385,1220000053.0,22148.110000000004,vype_market
4386,1306720187.0,19371.0,restaurant
4387,10000257.0,1984.3,restaurant
4388,1306704699.0,36786.00000070001,restaurant
4389,1923201847.0,1536.0,restaurant
4390,1923210003.0,5764.0,restaurant
4391,713000532.0,23215.22,special_oxxo
4392,1923224319.0,7914.629999999999,restaurant
4393,1923237183.0,3280.0600000000004,farmaciabenavides_market_express
4394,1923239794.0,602.15,restaurant
4395,990004587.0,4019.87,special_express
4396,1923219385.0,0.0,cima
4397,942001976.0,5476.16,oxxo_express_shop
4398,1923225642.0,38099.9,restaurant
4399,1306702931.0,13709.1,ultraservicio
4400,1923221505.0,15836.160000000002,restaurant
4401,920001872.0,2389.0,express
4402,1923212850.0,18121.09,restaurant
4403,1923216664.0,4648.51,restaurant
4404,1306709563.0,12123.79,farmaciabenavides_market
4405,123456790.0,4172.280000000002,office_max
4406,174000467.0,10664.32,petco_market
4407,1923232780.0,396.0,restaurant
4408,1923199886.0,10560.0,restaurant
4409,69214891.0,5418.5,ultraservicio
4410,880000387.0,11196.28,oxxo_express_shop
4411,1923225752.0,3718.67,restaurant
4412,1923230229.0,3646.98,restaurant
4413,1923237826.0,1167.0,restaurant
4414,1923237268.0,1081.93,farmaciabenavides_market_express
4415,69206686.0,6083.82,ultraservicio
4416,1306705121.0,11634.05,maskota
4417,1923241480.0,521.0,restaurant
4418,1923237670.0,208.0,courier_hours
4419,1923234949.0,2240.82,cajarapida_express_noche
4420,1923200853.0,1705.0,restaurant
4421,1923240885.0,106.0,restaurant
4422,990003036.0,10536.0,restaurant
4423,1306720818.0,2672.0,coca_cola_7eleven
4424,990007785.0,4215.0000034,restaurant
4425,990004530.0,41686.070045,officemax_market
4426,1923207994.0,7164.01,restaurant
4427,165000200.0,12259.09,similares_market
4428,1923229458.0,7806.3,restaurant
4429,1923224971.0,40257.0,restaurant
4430,69202758.0,43021.77,ultraservicio
4431,69209501.0,25841.5,ultraservicio
4432,943002423.0,23345.97,711_licores
4433,10001491.0,18382.05,restaurant
4434,1923207064.0,3967.0,restaurant
4435,1307200203.0,26267.0,farmacias_delahorro
4436,1923224245.0,12352.22,restaurant
4437,1923226043.0,1637.68,2box
4438,1306718547.0,5683.0,restaurant
4439,1306709359.0,13061.32,restaurant
4440,160193723.0,408.74,farmaciasbenavides_buenfin
4441,719000027.0,816.45,sico_express
4442,990005160.0,13104.71,courier
4443,1923202437.0,5370.0,restaurant
4444,10000849.0,1937.5,restaurant
4445,990002013.0,340.0,coupons
4446,1306718456.0,5673.0,restaurant
4447,10000741.0,262.05,healthy_day
4448,990002584.0,0.0,restaurant
4449,1923234564.0,2954.0,restaurant
4450,942001390.0,2993.53,soriana_liquor
4451,160197795.0,6637.080000000001,fragua_express
4452,1923231468.0,920.45,soriana_express
4453,69215014.0,4274.14,ultraservicio
4454,920001840.0,8105.5,express
4455,1923202721.0,17398.000003,restaurant
4456,16000227.0,4631.0,sale_sushi
4457,179001039.0,6961.0,cbd_bies_market
4458,711000829.0,9126.23,express
4459,1923228326.0,3150.42,restaurant
4460,1122100260.0,2679.0,sanborns
4461,1923201291.0,5715.7,restaurant
4462,1923227572.0,16810.3,restaurant
4463,1306705166.0,6249.0,maskota
4464,1923236885.0,2908.04,sanpablo_market_express
4465,1923237978.0,347.5,restaurant
4466,1923231110.0,6149.21,restaurant
4467,1306701143.0,1257.4,oxxo_express
4468,139123500.0,4711.909999999999,farmacias_similares
4469,1306717685.0,9876.0,restaurant
4470,1306718743.0,14130.999999999998,restaurant
4471,1923224246.0,7186.38,restaurant
4472,69223204.0,17610.5,ultraservicio
4473,1923228372.0,3041.0,restaurant
4474,1306714410.0,1321.0,restaurant
4475,1923232028.0,2390.0,restaurant
4476,942000868.0,6377.64,la_playa_market
4477,133000046.0,873.0,mariachela_express
4478,1923212072.0,1772.0,restaurant
4479,900001141.0,1511.0,restaurant
4480,69223334.0,945.0,ultraservicio
4481,10001176.0,2685.0,restaurant
4482,1923212128.0,6763.77,restaurant
4483,30001009.0,2420.0,maskota
4484,943000502.0,13611.35,soriana_bebes
4485,990003906.0,794.0,restaurant
4486,300000101.0,2802.0,restaurant
4487,1923214473.0,4680.0,restaurant
4488,10001485.0,4521.35,restaurant
4489,1923213202.0,778.0,restaurant
4490,1923215353.0,1000.0,restaurant
4491,10001111.0,1931.0,brunch_time
4492,1306712183.0,8590.0,restaurant
4493,1306715976.0,1679.9986058981244,restaurant
4494,880000099.0,4476.450000000002,oxxo_express
4495,1306710866.0,4248.0,restaurant
4496,1923201922.0,2288.0,restaurant
4497,920001802.0,963.0,express
4498,700000601.0,10095.5,ultraservicio
4499,1923230282.0,0.0,courier_hours
4500,1923215607.0,1754.0,restaurant
4501,1923220282.0,0.0,restaurant
4502,1923207997.0,4151.18,casta_brava
4503,1923212598.0,1020.12,farmaciadelahorro_market
4504,1923204384.0,1940.0,restaurant
4505,880000486.0,3762.8,oxxo_express_shop
4506,1923232645.0,127.0,restaurant
4507,942000381.0,4995.3000006,gnc_rappimall
4508,990007398.0,1847.0,boletos_qro
4509,10000883.0,884.0,chilaquiles_day
4510,1923219733.0,1320.0,restaurant
4511,69210779.0,18599.0,ultraservicio
4512,1923201618.0,2080.92,restaurant
4513,1923213915.0,3618.0,restaurant
4514,1923206954.0,225.0,restaurant
4515,1923222118.0,425.0,restaurant
4516,990003487.0,365.0,restaurant
4517,1220000006.0,1364.0,thebarbers_spa
4518,880000680.0,5844.339999999997,oxxo_express_shop
4519,1306701828.0,877.0,restaurant
4520,943002361.0,187.0,farmaciadelahorro_market
4521,943002440.0,1043.35,711_licores
4522,990004161.0,183.62,special_express_noche
4523,1923213214.0,555.0,restaurant
4524,1923226825.0,1464.8,restaurant
4525,69210691.0,9777.0,ultraservicio
4526,990002908.0,201.0,blizzard_day
4527,1923201832.0,3533.0,restaurant
4528,1923234643.0,1172.5,restaurant
4529,1923204454.0,0.0,restaurant
4530,700000713.0,52946.5,ultraservicio
4531,10000274.0,710.0,restaurant
4532,1306719877.0,405.0,vichy_beauty
4533,942002360.0,0.0,miniso
4534,990008902.0,7533.5,farmacias_benavides
4535,160195227.0,10846.79,farmacia_sanborns
4536,942001223.0,1394.2800000000002,heb_tiendita_noche
4537,1923230454.0,463.0,restaurant
4538,1923222037.0,115.0,restaurant
4539,1923218588.0,2009.0,restaurant
4540,69210630.0,2932.0,ultraservicio
4541,69219767.0,5079.5,ultraservicio
4542,1306712962.0,401.0,rappi_prime_market
4543,1923207054.0,1632.0,restaurant
4544,711007272.0,748.0,special_express_noche
4545,1306704604.0,0.0,restaurant
4546,69204862.0,0.0,ultraservicio
4547,160195786.0,1508.62,laroche_beauty
4548,1923222925.0,2043.85,restaurant
4549,711007579.0,295.66,oxxo_shop_noche
4550,943001391.0,690.0,netflix_gc
4551,1923225645.0,2371.46,restaurant
4552,1923200640.0,664.5,restaurant
4553,1923217556.0,130.0,restaurant
4554,943000656.0,226.0,oxxo_shop_noche
4555,1923219822.0,676.0,restaurant
4556,1923206392.0,1967.0,restaurant
4557,1923227880.0,479.0,restaurant
4558,1923232892.0,1012.0,restaurant
4559,1923233165.0,847.5799999999997,restaurant
4560,1306716755.0,2034.0,restaurant
4561,1923232883.0,720.5699999999997,restaurant
4562,1306717641.0,894.0,restaurant
4563,1923210814.0,2777.0,triiibu
4564,69208933.0,247.0,ultraservicio
4565,69210388.0,10194.0,ultraservicio
4566,69206352.0,10669.0,ultraservicio
4567,711006738.0,598.7,express
4568,943001269.0,0.0,bestbuy_gc
4569,167000162.0,1047.15,farmaciabenavides_market
4570,990004196.0,1846.9,citymarket_navidad
4571,20000360.0,3320.0,brunch_time
4572,1923234923.0,1825.2,citymarket_botonexpress_noche
4573,1923222874.0,175.0,restaurant
4574,10001388.0,0.0,restaurant
4575,1306713804.0,142.0,restaurant
4576,1923212064.0,27.0,restaurant
4577,1923217482.0,231.0,restaurant
4578,942000978.0,0.0,gandhi_rappimall
4579,160193259.0,502.0,maskota_market
4580,69209919.0,0.0,ultraservicio
4581,69209568.0,1079.0,ultraservicio
4582,69200503.0,0.0,chedraui_ultmin
4583,880001076.0,32.0,oxxo_express
4584,165000252.0,381.0,maskota_otros
4585,20000379.0,2933.0,brunch_time
4586,10001030.0,290.0,mexican_day
4587,1923224844.0,70.0,restaurant
4588,711007216.0,101.0,special_express_noche
4589,69206307.0,0.0,ultraservicio
4590,6600136.0,175.0,special_pharmacy
4591,69214856.0,1071.19,ultraservicio
4592,69218633.0,0.0,ultraservicio
4593,6600107.0,830.6,special_pharmacy
4594,1923205687.0,755.5,rancho_santiago
4595,1923213447.0,145.0,restaurant
4596,1923216724.0,1365.0,restaurant
4597,1923201981.0,0.0,restaurant
4598,1306715389.0,0.0,restaurant
4599,1923201433.0,0.0,restaurant
4600,943002200.0,945.0,xbox_gc
4601,943001505.0,1040.0,apple_gc
4602,1306720623.0,43.5,coca_cola_7eleven
4603,1923216282.0,152.0,restaurant
4604,1923220365.0,49.0,restaurant
4605,6600154.0,0.0,special_pharmacy
4606,1923201968.0,145.0,restaurant
4607,942000230.0,938.0,heb_diloconflores
4608,1306702922.0,2425.0,ultraservicio
4609,72100508.0,80.0,asturiano_express
4610,1306719790.0,285.3,cerave_beauty
4611,920001754.0,374.0,express
4612,10001516.0,502.0,burger_day
4613,1923217732.0,210.0,restaurant
4614,990004235.0,3902.0,europea_navidad
4615,1923207621.0,300.0,restaurant
4616,1923211542.0,0.0,restaurant
4617,1923239611.0,442.0,restaurant
4618,69202611.0,8188.0,ultraservicio
4619,1306716879.0,0.0,restaurant
4620,1923233880.0,0.0,circle_k_noche
4621,1923235094.0,1069.26,restaurant
4622,990006910.0,709.0,restaurant
4623,1923221433.0,29.0,restaurant
4624,1306717523.0,199378.73,restaurant
4625,1306708733.0,1006648.0295602935,restaurant
4626,1923204800.0,4428.0,restaurant
4627,1306714703.0,336707.2511122655,restaurant
4628,1306710626.0,220755.9380259542,restaurant
4629,1306703350.0,680557.4592738,restaurant
4630,1306705962.0,382293.71859467047,restaurant
4631,1306714259.0,54845.1,restaurant
4632,713000359.0,15334.91,special_oxxo
4633,1306704965.0,46905.3,oxxo_express_shop
4634,990008238.0,28546.80000000001,restaurant
4635,1306703589.0,1304877.7228655205,restaurant
4636,1306714151.0,232111.1949593496,restaurant
4637,810000345.0,1880225.0425279927,restaurant
4638,1306704480.0,206398.82,restaurant
4639,1306717540.0,540741.72299949,restaurant
4640,990005013.0,3220655.0674064336,restaurant
4641,1923206446.0,103111.34018,restaurant
4642,1306717345.0,521138.56000000006,restaurant
4643,1923217063.0,54435.34,restaurant
4644,1306707724.0,379309.2888172043,restaurant
4645,1923203891.0,176282.13599999997,restaurant
4646,991000062.0,171850.46533333333,711_express_noche
4647,1923218181.0,28029.67,restaurant
4648,1923201875.0,1719328.639536432,chiper
4649,942000249.0,393129.53665179724,caja_rapida
4650,1923227619.0,371173.6372932331,nosarco
4651,69200570.0,226354.48,asturiano_express
4652,1923224031.0,47602.79999999999,restaurant
4653,1923213807.0,83211.23,restaurant
4654,711007567.0,407814.3654923,711_express_noche
4655,1306716184.0,165001.96500000005,restaurant
4656,1923213537.0,569701.1021946999,restaurant
4657,1306707987.0,1728082.436726829,restaurant
4658,1306714192.0,38088.47764574264,restaurant
4659,1923224655.0,1061.64,courier_hours
4660,21040097.0,2558505.758797026,restaurant
4661,1306718007.0,698418.7395992773,restaurant
4662,130000034.0,107841.74,oxxo_express_shop
4663,1306714452.0,1628296.5825471254,restaurant
4664,1306703611.0,365006.3164711582,restaurant
4665,1306702157.0,1425050.3830862697,restaurant
4666,990008231.0,1096891.3210407898,restaurant
4667,1306720568.0,10073.919999999998,restaurant
4668,1923207611.0,7290.91,restaurant
4669,942000626.0,193666.83,fresko_botonexpress
4670,1923200222.0,130504.09800000001,restaurant
4671,990008572.0,1292785.4991051469,farmacias_benavides
4672,1306714125.0,1625529.4664420031,restaurant
4673,1923217346.0,136175.3060960699,restaurant
4674,1923210054.0,27514.2,restaurant
4675,1306703497.0,434012.3660047001,restaurant
4676,711008456.0,55438.01833933334,711_express_noche
4677,1923201883.0,8151.32,restaurant
4678,1306704791.0,1095190.3199955,restaurant
4679,1923216268.0,105018.07151866186,restaurant
4680,1306703522.0,231893.61,restaurant
4681,300000062.0,143783.0,restaurant
4682,94300030.0,1578502.6704508963,fresko_express
4683,1923222916.0,150120.5800697,restaurant
4684,1306711195.0,280825.3016438356,restaurant
4685,1306706970.0,1295655.9371215021,restaurant
4686,1306718465.0,478932.4949122786,restaurant
4687,1923204147.0,126568.08428611998,restaurant
4688,160195166.0,644584.7909,farmacias_guadalajara
4689,1923217683.0,104700.05,restaurant
4690,1923207933.0,262282.8230927835,restaurant
4691,1306705615.0,514220.6549999798,restaurant
4692,1923202722.0,1885.0,restaurant
4693,191016093.0,17775.5,711_express_noche
4694,1923204694.0,14438.95,restaurant
4695,1923201448.0,599659.6167169999,restaurant
4696,990004525.0,15924.9,711_super_dia
4697,1923229540.0,10257.68,restaurant
4698,1923220215.0,18126.590000000004,restaurant
4699,69206281.0,67239.69,ultraservicio
4700,1923211830.0,49446.57000930001,restaurant
4701,1923202605.0,341119.8115,restaurant
4702,1923220411.0,155967.4499973,restaurant
4703,160197426.0,281521.7,soriana
4704,1923219441.0,98894.27,restaurant
4705,1923215513.0,110505.19137499998,restaurant
4706,1306704747.0,633467.4007262569,restaurant
4707,1306711999.0,463841.9113415032,restaurant
4708,1306712322.0,38398.12,restaurant
4709,160196310.0,312011.09822580643,superama
4710,1306711860.0,426535.7288199999,restaurant
4711,880000608.0,39961.64,oxxo_express_shop
4712,1306703268.0,336175.46963093017,restaurant
4713,1923207213.0,16329.87,restaurant
4714,1306703491.0,5313937.628761048,restaurant
4715,1306704322.0,291023.59,restaurant
4716,3887.0,2551637.440498149,superama
4717,900000682.0,83919.30000000003,restaurant
4718,1923210583.0,83819.56,restaurant
4719,1923218227.0,17681.260000000002,restaurant
4720,1306714409.0,25097.0,restaurant
4721,1923223674.0,6037.77,restaurant
