"ENTITY_ID","PROD_DTL_ID","SOURCE_ENTITY_ID","START_DATE","END_DATE","STATUS"
6836,33053,,"07/29/2020","12/31/9999","A"
6836,26752,,"07/29/2020","12/31/9999","A"
6836,33054,,"07/29/2020","12/31/9999","A"
6836,33059,,"07/29/2020","12/31/9999","A"
6836,17807,,"07/29/2020","12/31/9999","A"
6836,33058,,"07/29/2020","12/31/9999","A"
6836,17808,,"07/29/2020","12/31/9999","A"
6836,26751,,"07/29/2020","12/31/9999","A"
6836,33055,,"07/29/2020","12/31/9999","A"
6836,26750,,"07/29/2020","12/31/9999","A"
6836,17802,,"07/29/2020","12/31/9999","A"
6836,17803,,"07/29/2020","12/31/9999","A"
6836,17804,,"07/29/2020","12/31/9999","A"
6836,38744,,"07/29/2020","12/31/9999","A"
6836,14783,,"07/29/2020","12/31/9999","A"
6836,21076,,"07/29/2020","12/31/9999","A"
6836,24101,,"07/29/2020","12/31/9999","A"
6836,26764,,"07/29/2020","12/31/9999","A"
6836,33042,,"07/29/2020","12/31/9999","A"
6836,24102,,"07/29/2020","12/31/9999","A"
6836,26763,,"07/29/2020","12/31/9999","A"
6836,33043,,"07/29/2020","12/31/9999","A"
6836,26766,,"07/29/2020","12/31/9999","A"
6836,33040,,"07/29/2020","12/31/9999","A"
6836,26765,,"07/29/2020","12/31/9999","A"
6836,33041,,"07/29/2020","12/31/9999","A"
6836,26768,,"07/29/2020","12/31/9999","A"
6836,26767,,"07/29/2020","12/31/9999","A"
6836,25439,,"07/29/2020","12/31/9999","A"
6836,25438,,"07/29/2020","12/31/9999","A"
6836,26769,,"07/29/2020","12/31/9999","A"
6836,26760,,"07/29/2020","12/31/9999","A"
6836,33046,,"07/29/2020","12/31/9999","A"
6836,33047,,"07/29/2020","12/31/9999","A"
6836,26762,,"07/29/2020","12/31/9999","A"
6836,33044,,"07/29/2020","12/31/9999","A"
6836,26761,,"07/29/2020","12/31/9999","A"
6836,33045,,"07/29/2020","12/31/9999","A"
6836,14787,,"07/29/2020","12/31/9999","A"
6836,9669,,"07/29/2020","12/31/9999","A"
6836,14784,,"07/29/2020","12/31/9999","A"
6836,26739,,"07/29/2020","12/31/9999","A"
6836,26738,,"07/29/2020","12/31/9999","A"
6836,21047,,"07/29/2020","12/31/9999","A"
6836,33031,,"07/29/2020","12/31/9999","A"
6836,33032,,"07/29/2020","12/31/9999","A"
6836,25401,,"07/29/2020","12/31/9999","A"
6836,33030,,"07/29/2020","12/31/9999","A"
6836,22379,,"07/29/2020","12/31/9999","A"
6836,26737,,"07/29/2020","12/31/9999","A"
6836,33039,,"07/29/2020","12/31/9999","A"
6836,33037,,"07/29/2020","12/31/9999","A"
6836,33038,,"07/29/2020","12/31/9999","A"
6836,33035,,"07/29/2020","12/31/9999","A"
6836,33036,,"07/29/2020","12/31/9999","A"
6836,33034,,"07/29/2020","12/31/9999","A"
6836,38724,,"07/29/2020","12/31/9999","A"
6836,26749,,"07/29/2020","12/31/9999","A"
6836,21056,,"07/29/2020","12/31/9999","A"
6836,22385,,"07/29/2020","12/31/9999","A"
6836,26742,,"07/29/2020","12/31/9999","A"
6836,33020,,"07/29/2020","12/31/9999","A"
6836,35683,,"07/29/2020","12/31/9999","A"
6836,26741,,"07/29/2020","12/31/9999","A"
6836,35682,,"07/29/2020","12/31/9999","A"
6836,26744,,"07/29/2020","12/31/9999","A"
6836,35681,,"07/29/2020","12/31/9999","A"
6836,22388,,"07/29/2020","12/31/9999","A"
6836,26743,,"07/29/2020","12/31/9999","A"
6836,35680,,"07/29/2020","12/31/9999","A"
6836,22389,,"07/29/2020","12/31/9999","A"
6836,26745,,"07/29/2020","12/31/9999","A"
6836,26748,,"07/29/2020","12/31/9999","A"
6836,26747,,"07/29/2020","12/31/9999","A"
6836,33028,,"07/29/2020","12/31/9999","A"
6836,33029,,"07/29/2020","12/31/9999","A"
6836,33026,,"07/29/2020","12/31/9999","A"
6836,22380,,"07/29/2020","12/31/9999","A"
6836,33027,,"07/29/2020","12/31/9999","A"
6836,33024,,"07/29/2020","12/31/9999","A"
6836,33025,,"07/29/2020","12/31/9999","A"
6836,26740,,"07/29/2020","12/31/9999","A"
6836,33022,,"07/29/2020","12/31/9999","A"
6836,35685,,"07/29/2020","12/31/9999","A"
6836,22384,,"07/29/2020","12/31/9999","A"
6836,33023,,"07/29/2020","12/31/9999","A"
6837,8759,,"07/29/2020","12/31/9999","A"
6837,8756,,"07/29/2020","12/31/9999","A"
6837,6113,,"07/29/2020","12/31/9999","A"
6837,6115,,"07/29/2020","12/31/9999","A"
6837,38300,,"07/29/2020","12/31/9999","A"
6837,26313,,"07/29/2020","12/31/9999","A"
6837,26315,,"07/29/2020","12/31/9999","A"
6837,40627,,"07/29/2020","12/31/9999","A"
6837,26316,,"07/29/2020","12/31/9999","A"
6837,40626,,"07/29/2020","12/31/9999","A"
6837,40625,,"07/29/2020","12/31/9999","A"
6837,26318,,"07/29/2020","12/31/9999","A"
6837,40624,,"07/29/2020","12/31/9999","A"
6837,26311,,"07/29/2020","12/31/9999","A"
6837,3093,,"07/29/2020","12/31/9999","A"
6837,36591,,"07/29/2020","12/31/9999","A"
6837,36593,,"07/29/2020","12/31/9999","A"
6837,36594,,"07/29/2020","12/31/9999","A"
6837,36595,,"07/29/2020","12/31/9999","A"
6837,36596,,"07/29/2020","12/31/9999","A"
6837,35263,,"07/29/2020","12/31/9999","A"
6837,26328,,"07/29/2020","12/31/9999","A"
6837,26327,,"07/29/2020","12/31/9999","A"
6837,26320,,"07/29/2020","12/31/9999","A"
6837,26321,,"07/29/2020","12/31/9999","A"
6837,36597,,"07/29/2020","12/31/9999","A"
6837,16972,,"07/29/2020","12/31/9999","A"
6837,8796,,"07/29/2020","12/31/9999","A"
6837,24597,,"07/29/2020","12/31/9999","A"
6837,23267,,"07/29/2020","12/31/9999","A"
6837,23268,,"07/29/2020","12/31/9999","A"
6837,24598,,"07/29/2020","12/31/9999","A"
6837,23269,,"07/29/2020","12/31/9999","A"
6837,40604,,"07/29/2020","12/31/9999","A"
6837,24591,,"07/29/2020","12/31/9999","A"
6837,24593,,"07/29/2020","12/31/9999","A"
6837,24592,,"07/29/2020","12/31/9999","A"
6837,24595,,"07/29/2020","12/31/9999","A"
6837,24594,,"07/29/2020","12/31/9999","A"
6837,16973,,"07/29/2020","12/31/9999","A"
6837,26309,,"07/29/2020","12/31/9999","A"
6837,36570,,"07/29/2020","12/31/9999","A"
6837,23277,,"07/29/2020","12/31/9999","A"
6837,35240,,"07/29/2020","12/31/9999","A"
6837,26308,,"07/29/2020","12/31/9999","A"
6837,23270,,"07/29/2020","12/31/9999","A"
6837,11299,,"07/29/2020","12/31/9999","A"
6837,16984,,"07/29/2020","12/31/9999","A"
6837,27609,,"07/29/2020","12/31/9999","A"
6837,28939,,"07/29/2020","12/31/9999","A"
6837,11269,,"07/29/2020","12/31/9999","A"
6837,11271,,"07/29/2020","12/31/9999","A"
6837,36550,,"07/29/2020","12/31/9999","A"
6837,36551,,"07/29/2020","12/31/9999","A"
6837,36552,,"07/29/2020","12/31/9999","A"
6837,24586,,"07/29/2020","12/31/9999","A"
6837,24588,,"07/29/2020","12/31/9999","A"
6837,24587,,"07/29/2020","12/31/9999","A"
6837,28947,,"07/29/2020","12/31/9999","A"
6837,28948,,"07/29/2020","12/31/9999","A"
6837,27614,,"07/29/2020","12/31/9999","A"
6837,28945,,"07/29/2020","12/31/9999","A"
6837,28946,,"07/29/2020","12/31/9999","A"
6837,24580,,"07/29/2020","12/31/9999","A"
6837,24582,,"07/29/2020","12/31/9999","A"
6837,24581,,"07/29/2020","12/31/9999","A"
6837,24584,,"07/29/2020","12/31/9999","A"
6837,32198,,"07/29/2020","12/31/9999","A"
6837,36553,,"07/29/2020","12/31/9999","A"
6837,36554,,"07/29/2020","12/31/9999","A"
6837,36555,,"07/29/2020","12/31/9999","A"
6837,36557,,"07/29/2020","12/31/9999","A"
6837,36558,,"07/29/2020","12/31/9999","A"
6837,36559,,"07/29/2020","12/31/9999","A"
6837,24555,,"07/29/2020","12/31/9999","A"
6837,32182,,"07/29/2020","12/31/9999","A"
6837,32183,,"07/29/2020","12/31/9999","A"
6837,32180,,"07/29/2020","12/31/9999","A"
6837,6170,,"07/29/2020","12/31/9999","A"
6837,32181,,"07/29/2020","12/31/9999","A"
6837,16939,,"07/29/2020","12/31/9999","A"
6837,16937,,"07/29/2020","12/31/9999","A"
6837,32188,,"07/29/2020","12/31/9999","A"
6837,24551,,"07/29/2020","12/31/9999","A"
6837,32186,,"07/29/2020","12/31/9999","A"
6837,20192,,"07/29/2020","12/31/9999","A"
6837,16936,,"07/29/2020","12/31/9999","A"
6837,20191,,"07/29/2020","12/31/9999","A"
6837,20190,,"07/29/2020","12/31/9999","A"
6837,16934,,"07/29/2020","12/31/9999","A"
6837,16933,,"07/29/2020","12/31/9999","A"
6837,9210,,"07/29/2020","12/31/9999","A"
6837,6189,,"07/29/2020","12/31/9999","A"
6837,36530,,"07/29/2020","12/31/9999","A"
6837,32173,,"07/29/2020","12/31/9999","A"
6837,32174,,"07/29/2020","12/31/9999","A"
6837,32172,,"07/29/2020","12/31/9999","A"
6837,32170,,"07/29/2020","12/31/9999","A"
6837,36539,,"07/29/2020","12/31/9999","A"
6837,32177,,"07/29/2020","12/31/9999","A"
6837,32175,,"07/29/2020","12/31/9999","A"
6837,32176,,"07/29/2020","12/31/9999","A"
6837,35200,,"07/29/2020","12/31/9999","A"
6837,9209,,"07/29/2020","12/31/9999","A"
6837,36531,,"07/29/2020","12/31/9999","A"
6837,16942,,"07/29/2020","12/31/9999","A"
6837,16941,,"07/29/2020","12/31/9999","A"
6837,36533,,"07/29/2020","12/31/9999","A"
6837,36534,,"07/29/2020","12/31/9999","A"
6837,36535,,"07/29/2020","12/31/9999","A"
6837,36536,,"07/29/2020","12/31/9999","A"
6837,36537,,"07/29/2020","12/31/9999","A"
6837,36538,,"07/29/2020","12/31/9999","A"
6837,17442,,"07/29/2020","12/31/9999","A"
6837,38382,,"07/29/2020","12/31/9999","A"
6837,38384,,"07/29/2020","12/31/9999","A"
6837,38386,,"07/29/2020","12/31/9999","A"
6837,9225,,"07/29/2020","12/31/9999","A"
6837,9226,,"07/29/2020","12/31/9999","A"
6837,20775,,"07/29/2020","12/31/9999","A"
6837,40384,,"07/29/2020","12/31/9999","A"
6837,20774,,"07/29/2020","12/31/9999","A"
6837,17126,,"07/29/2020","12/31/9999","A"
6837,4892,,"07/29/2020","12/31/9999","A"
6837,40385,,"07/29/2020","12/31/9999","A"
6837,14092,,"07/29/2020","12/31/9999","A"
6837,29101,,"07/29/2020","12/31/9999","A"
6837,32764,,"07/29/2020","12/31/9999","A"
6837,11825,,"07/29/2020","12/31/9999","A"
6837,2226,,"07/29/2020","12/31/9999","A"
6837,11824,,"07/29/2020","12/31/9999","A"
6837,2225,,"07/29/2020","12/31/9999","A"
6837,11827,,"07/29/2020","12/31/9999","A"
6837,11829,,"07/29/2020","12/31/9999","A"
6837,29103,,"07/29/2020","12/31/9999","A"
6837,11828,,"07/29/2020","12/31/9999","A"
6837,29102,,"07/29/2020","12/31/9999","A"
6837,31439,,"07/29/2020","12/31/9999","A"
6837,17127,,"07/29/2020","12/31/9999","A"
6837,32768,,"07/29/2020","12/31/9999","A"
6837,17128,,"07/29/2020","12/31/9999","A"
6837,11821,,"07/29/2020","12/31/9999","A"
6837,32766,,"07/29/2020","12/31/9999","A"
6837,11820,,"07/29/2020","12/31/9999","A"
6837,31437,,"07/29/2020","12/31/9999","A"
6837,32767,,"07/29/2020","12/31/9999","A"
6837,23812,,"07/29/2020","12/31/9999","A"
6837,23813,,"07/29/2020","12/31/9999","A"
6837,17136,,"07/29/2020","12/31/9999","A"
6837,17137,,"07/29/2020","12/31/9999","A"
6837,29119,,"07/29/2020","12/31/9999","A"
6837,29118,,"07/29/2020","12/31/9999","A"
6837,29117,,"07/29/2020","12/31/9999","A"
6837,11834,,"07/29/2020","12/31/9999","A"
6837,31421,,"07/29/2020","12/31/9999","A"
6837,11833,,"07/29/2020","12/31/9999","A"
6837,32754,,"07/29/2020","12/31/9999","A"
6837,11836,,"07/29/2020","12/31/9999","A"
6837,11835,,"07/29/2020","12/31/9999","A"
6837,11837,,"07/29/2020","12/31/9999","A"
6837,29115,,"07/29/2020","12/31/9999","A"
6837,4895,,"07/29/2020","12/31/9999","A"
6837,11830,,"07/29/2020","12/31/9999","A"
6837,18469,,"07/29/2020","12/31/9999","A"
6837,32757,,"07/29/2020","12/31/9999","A"
6837,17139,,"07/29/2020","12/31/9999","A"
6837,32755,,"07/29/2020","12/31/9999","A"
6837,19766,,"07/29/2020","12/31/9999","A"
6837,19760,,"07/29/2020","12/31/9999","A"
6837,19761,,"07/29/2020","12/31/9999","A"
6837,20759,,"07/29/2020","12/31/9999","A"
6837,20758,,"07/29/2020","12/31/9999","A"
6837,20756,,"07/29/2020","12/31/9999","A"
6837,20754,,"07/29/2020","12/31/9999","A"
6837,32742,,"07/29/2020","12/31/9999","A"
6837,27385,,"07/29/2020","12/31/9999","A"
6837,32743,,"07/29/2020","12/31/9999","A"
6837,11803,,"07/29/2020","12/31/9999","A"
6837,27388,,"07/29/2020","12/31/9999","A"
6837,11807,,"07/29/2020","12/31/9999","A"
6837,27387,,"07/29/2020","12/31/9999","A"
6837,6600,,"07/29/2020","12/31/9999","A"
6837,32749,,"07/29/2020","12/31/9999","A"
6837,6605,,"07/29/2020","12/31/9999","A"
6837,19768,,"07/29/2020","12/31/9999","A"
6837,27380,,"07/29/2020","12/31/9999","A"
6837,32746,,"07/29/2020","12/31/9999","A"
6837,31413,,"07/29/2020","12/31/9999","A"
6837,31416,,"07/29/2020","12/31/9999","A"
6837,32744,,"07/29/2020","12/31/9999","A"
6837,19769,,"07/29/2020","12/31/9999","A"
6837,20764,,"07/29/2020","12/31/9999","A"
6837,20763,,"07/29/2020","12/31/9999","A"
6837,20762,,"07/29/2020","12/31/9999","A"
6837,20761,,"07/29/2020","12/31/9999","A"
6837,20760,,"07/29/2020","12/31/9999","A"
6837,11809,,"07/29/2020","12/31/9999","A"
6837,20768,,"07/29/2020","12/31/9999","A"
6837,20767,,"07/29/2020","12/31/9999","A"
6837,20766,,"07/29/2020","12/31/9999","A"
6837,20765,,"07/29/2020","12/31/9999","A"
6837,11812,,"07/29/2020","12/31/9999","A"
6837,11811,,"07/29/2020","12/31/9999","A"
6837,32732,,"07/29/2020","12/31/9999","A"
6837,11813,,"07/29/2020","12/31/9999","A"
6837,11816,,"07/29/2020","12/31/9999","A"
6837,11818,,"07/29/2020","12/31/9999","A"
6837,11817,,"07/29/2020","12/31/9999","A"
6837,32737,,"07/29/2020","12/31/9999","A"
6837,31408,,"07/29/2020","12/31/9999","A"
6837,32735,,"07/29/2020","12/31/9999","A"
6837,6615,,"07/29/2020","12/31/9999","A"
6837,32736,,"07/29/2020","12/31/9999","A"
6837,6618,,"07/29/2020","12/31/9999","A"
6837,32733,,"07/29/2020","12/31/9999","A"
6837,26958,,"07/29/2020","12/31/9999","A"
6837,2276,,"07/29/2020","12/31/9999","A"
6837,25622,,"07/29/2020","12/31/9999","A"
6837,25623,,"07/29/2020","12/31/9999","A"
6837,6627,,"07/29/2020","12/31/9999","A"
6837,38944,,"07/29/2020","12/31/9999","A"
6837,24307,,"07/29/2020","12/31/9999","A"
6837,24309,,"07/29/2020","12/31/9999","A"
6837,24302,,"07/29/2020","12/31/9999","A"
6837,24305,,"07/29/2020","12/31/9999","A"
6837,2280,,"07/29/2020","12/31/9999","A"
6837,24306,,"07/29/2020","12/31/9999","A"
6837,26960,,"07/29/2020","12/31/9999","A"
6837,6638,,"07/29/2020","12/31/9999","A"
6837,2290,,"07/29/2020","12/31/9999","A"
6837,2297,,"07/29/2020","12/31/9999","A"
6837,35891,,"07/29/2020","12/31/9999","A"
6837,35890,,"07/29/2020","12/31/9999","A"
6837,2293,,"07/29/2020","12/31/9999","A"
6837,35897,,"07/29/2020","12/31/9999","A"
6837,35896,,"07/29/2020","12/31/9999","A"
6837,35895,,"07/29/2020","12/31/9999","A"
6837,35894,,"07/29/2020","12/31/9999","A"
6839,21611,,"07/29/2020","12/31/9999","A"
6839,21610,,"07/29/2020","12/31/9999","A"
6839,5774,,"07/29/2020","12/31/9999","A"
6839,21618,,"07/29/2020","12/31/9999","A"
6839,41205,,"07/29/2020","12/31/9999","A"
6839,21616,,"07/29/2020","12/31/9999","A"
6839,16260,,"07/29/2020","12/31/9999","A"
6839,21614,,"07/29/2020","12/31/9999","A"
6839,21613,,"07/29/2020","12/31/9999","A"
6839,22942,,"07/29/2020","12/31/9999","A"
6839,5764,,"07/29/2020","12/31/9999","A"
6839,5765,,"07/29/2020","12/31/9999","A"
6839,30558,,"07/29/2020","12/31/9999","A"
6839,31889,,"07/29/2020","12/31/9999","A"
6839,31888,,"07/29/2020","12/31/9999","A"
6839,31072,,"07/29/2020","12/31/9999","A"
6839,31074,,"07/29/2020","12/31/9999","A"
6839,24774,,"07/29/2020","12/31/9999","A"
6839,31075,,"07/29/2020","12/31/9999","A"
6839,10133,,"07/29/2020","12/31/9999","A"
6839,10135,,"07/29/2020","12/31/9999","A"
6839,8805,,"07/29/2020","12/31/9999","A"
6839,27818,,"07/29/2020","12/31/9999","A"
6839,5791,,"07/29/2020","12/31/9999","A"
6839,27817,,"07/29/2020","12/31/9999","A"
6839,31063,,"07/29/2020","12/31/9999","A"
6839,32391,,"07/29/2020","12/31/9999","A"
6839,32392,,"07/29/2020","12/31/9999","A"
6839,27815,,"07/29/2020","12/31/9999","A"
6839,32390,,"07/29/2020","12/31/9999","A"
6839,27813,,"07/29/2020","12/31/9999","A"
6839,32397,,"07/29/2020","12/31/9999","A"
6839,32398,,"07/29/2020","12/31/9999","A"
6839,32395,,"07/29/2020","12/31/9999","A"
6839,35421,,"07/29/2020","12/31/9999","A"
6839,35420,,"07/29/2020","12/31/9999","A"
6839,20398,,"07/29/2020","12/31/9999","A"
6839,20395,,"07/29/2020","12/31/9999","A"
6839,20394,,"07/29/2020","12/31/9999","A"
6839,31050,,"07/29/2020","12/31/9999","A"
6839,24750,,"07/29/2020","12/31/9999","A"
6839,31052,,"07/29/2020","12/31/9999","A"
6839,32381,,"07/29/2020","12/31/9999","A"
6839,3139,,"07/29/2020","12/31/9999","A"
6839,31053,,"07/29/2020","12/31/9999","A"
6839,32385,,"07/29/2020","12/31/9999","A"
6839,20393,,"07/29/2020","12/31/9999","A"
6839,8825,,"07/29/2020","12/31/9999","A"
6839,20392,,"07/29/2020","12/31/9999","A"
6839,20391,,"07/29/2020","12/31/9999","A"
6839,20390,,"07/29/2020","12/31/9999","A"
6839,8828,,"07/29/2020","12/31/9999","A"
6839,15801,,"07/29/2020","12/31/9999","A"
6839,31047,,"07/29/2020","12/31/9999","A"
6839,32379,,"07/29/2020","12/31/9999","A"
6839,31049,,"07/29/2020","12/31/9999","A"
6839,32378,,"07/29/2020","12/31/9999","A"
6839,31043,,"07/29/2020","12/31/9999","A"
6839,32375,,"07/29/2020","12/31/9999","A"
6839,32376,,"07/29/2020","12/31/9999","A"
6839,31045,,"07/29/2020","12/31/9999","A"
6839,31044,,"07/29/2020","12/31/9999","A"
6839,36731,,"07/29/2020","12/31/9999","A"
6839,36732,,"07/29/2020","12/31/9999","A"
6839,10125,,"07/29/2020","12/31/9999","A"
6839,20375,,"07/29/2020","12/31/9999","A"
6839,23409,,"07/29/2020","12/31/9999","A"
6839,20373,,"07/29/2020","12/31/9999","A"
6839,31036,,"07/29/2020","12/31/9999","A"
6839,31035,,"07/29/2020","12/31/9999","A"
6839,24748,,"07/29/2020","12/31/9999","A"
6839,20389,,"07/29/2020","12/31/9999","A"
6839,23417,,"07/29/2020","12/31/9999","A"
6839,24747,,"07/29/2020","12/31/9999","A"
6839,20388,,"07/29/2020","12/31/9999","A"
6839,20387,,"07/29/2020","12/31/9999","A"
6839,20386,,"07/29/2020","12/31/9999","A"
6839,6200,,"07/29/2020","12/31/9999","A"
6839,20385,,"07/29/2020","12/31/9999","A"
6839,32350,,"07/29/2020","12/31/9999","A"
6839,23411,,"07/29/2020","12/31/9999","A"
6839,23412,,"07/29/2020","12/31/9999","A"
6839,23413,,"07/29/2020","12/31/9999","A"
6839,23414,,"07/29/2020","12/31/9999","A"
6839,24746,,"07/29/2020","12/31/9999","A"
6839,31025,,"07/29/2020","12/31/9999","A"
6839,31027,,"07/29/2020","12/31/9999","A"
6839,31026,,"07/29/2020","12/31/9999","A"
6839,32351,,"07/29/2020","12/31/9999","A"
6839,31022,,"07/29/2020","12/31/9999","A"
6839,32352,,"07/29/2020","12/31/9999","A"
6839,20381,,"07/29/2020","12/31/9999","A"
6839,20380,,"07/29/2020","12/31/9999","A"
6839,36710,,"07/29/2020","12/31/9999","A"
6839,36711,,"07/29/2020","12/31/9999","A"
6839,36712,,"07/29/2020","12/31/9999","A"
6839,24715,,"07/29/2020","12/31/9999","A"
6839,18039,,"07/29/2020","12/31/9999","A"
6839,20354,,"07/29/2020","12/31/9999","A"
6839,24716,,"07/29/2020","12/31/9999","A"
6839,20352,,"07/29/2020","12/31/9999","A"
6839,20351,,"07/29/2020","12/31/9999","A"
6839,20350,,"07/29/2020","12/31/9999","A"
6839,24711,,"07/29/2020","12/31/9999","A"
6839,24712,,"07/29/2020","12/31/9999","A"
6839,31018,,"07/29/2020","12/31/9999","A"
6839,31019,,"07/29/2020","12/31/9999","A"
6839,3192,,"07/29/2020","12/31/9999","A"
6839,18040,,"07/29/2020","12/31/9999","A"
6839,24721,,"07/29/2020","12/31/9999","A"
6839,32333,,"07/29/2020","12/31/9999","A"
6839,32339,,"07/29/2020","12/31/9999","A"
6839,10090,,"07/29/2020","12/31/9999","A"
6839,8897,,"07/29/2020","12/31/9999","A"
6839,6236,,"07/29/2020","12/31/9999","A"
6839,27767,,"07/29/2020","12/31/9999","A"
6839,27769,,"07/29/2020","12/31/9999","A"
6839,26431,,"07/29/2020","12/31/9999","A"
6839,18816,,"07/29/2020","12/31/9999","A"
6839,4098,,"07/29/2020","12/31/9999","A"
6839,7122,,"07/29/2020","12/31/9999","A"
6839,21189,,"07/29/2020","12/31/9999","A"
6839,26878,,"07/29/2020","12/31/9999","A"
6839,9781,,"07/29/2020","12/31/9999","A"
6839,26879,,"07/29/2020","12/31/9999","A"
6839,36208,,"07/29/2020","12/31/9999","A"
6839,38866,,"07/29/2020","12/31/9999","A"
6839,38867,,"07/29/2020","12/31/9999","A"
6839,36209,,"07/29/2020","12/31/9999","A"
6839,29919,,"07/29/2020","12/31/9999","A"
6839,26884,,"07/29/2020","12/31/9999","A"
6839,26887,,"07/29/2020","12/31/9999","A"
6839,26886,,"07/29/2020","12/31/9999","A"
6839,29913,,"07/29/2020","12/31/9999","A"
6839,16609,,"07/29/2020","12/31/9999","A"
6839,26880,,"07/29/2020","12/31/9999","A"
6839,21193,,"07/29/2020","12/31/9999","A"
6839,16606,,"07/29/2020","12/31/9999","A"
6839,16603,,"07/29/2020","12/31/9999","A"
6839,26859,,"07/29/2020","12/31/9999","A"
6839,21165,,"07/29/2020","12/31/9999","A"
6839,21164,,"07/29/2020","12/31/9999","A"
6839,26852,,"07/29/2020","12/31/9999","A"
6839,26851,,"07/29/2020","12/31/9999","A"
6839,25522,,"07/29/2020","12/31/9999","A"
6839,25527,,"07/29/2020","12/31/9999","A"
6839,22490,,"07/29/2020","12/31/9999","A"
6839,21163,,"07/29/2020","12/31/9999","A"
6839,21162,,"07/29/2020","12/31/9999","A"
6839,38844,,"07/29/2020","12/31/9999","A"
6839,38845,,"07/29/2020","12/31/9999","A"
6839,14880,,"07/29/2020","12/31/9999","A"
6839,24201,,"07/29/2020","12/31/9999","A"
6839,25530,,"07/29/2020","12/31/9999","A"
6839,38020,,"07/29/2020","12/31/9999","A"
6839,38021,,"07/29/2020","12/31/9999","A"
6839,40344,,"07/29/2020","12/31/9999","A"
6839,32719,,"07/29/2020","12/31/9999","A"
6839,15385,,"07/29/2020","12/31/9999","A"
6839,40348,,"07/29/2020","12/31/9999","A"
6839,40346,,"07/29/2020","12/31/9999","A"
6839,40345,,"07/29/2020","12/31/9999","A"
6839,27360,,"07/29/2020","12/31/9999","A"
6839,27366,,"07/29/2020","12/31/9999","A"
6839,27367,,"07/29/2020","12/31/9999","A"
6839,18414,,"07/29/2020","12/31/9999","A"
6839,32708,,"07/29/2020","12/31/9999","A"
6839,32709,,"07/29/2020","12/31/9999","A"
6839,27379,,"07/29/2020","12/31/9999","A"
6839,27373,,"07/29/2020","12/31/9999","A"
6839,27374,,"07/29/2020","12/31/9999","A"
6839,32710,,"07/29/2020","12/31/9999","A"
6839,27372,,"07/29/2020","12/31/9999","A"
6839,27378,,"07/29/2020","12/31/9999","A"
6839,38018,,"07/29/2020","12/31/9999","A"
6839,38019,,"07/29/2020","12/31/9999","A"
6839,40324,,"07/29/2020","12/31/9999","A"
6839,4903,,"07/29/2020","12/31/9999","A"
6839,27344,,"07/29/2020","12/31/9999","A"
6839,32706,,"07/29/2020","12/31/9999","A"
6839,32707,,"07/29/2020","12/31/9999","A"
6839,32704,,"07/29/2020","12/31/9999","A"
6839,16698,,"07/29/2020","12/31/9999","A"
6839,32705,,"07/29/2020","12/31/9999","A"
6839,32702,,"07/29/2020","12/31/9999","A"
6839,32703,,"07/29/2020","12/31/9999","A"
6839,32700,,"07/29/2020","12/31/9999","A"
6839,19733,,"07/29/2020","12/31/9999","A"
6839,30992,,"07/29/2020","12/31/9999","A"
6839,28683,,"07/29/2020","12/31/9999","A"
6839,4919,,"07/29/2020","12/31/9999","A"
6839,28684,,"07/29/2020","12/31/9999","A"
6839,30996,,"07/29/2020","12/31/9999","A"
6839,19734,,"07/29/2020","12/31/9999","A"
6839,30995,,"07/29/2020","12/31/9999","A"
6839,30997,,"07/29/2020","12/31/9999","A"
6839,16675,,"07/29/2020","12/31/9999","A"
6839,28657,,"07/29/2020","12/31/9999","A"
6839,28658,,"07/29/2020","12/31/9999","A"
6839,27324,,"07/29/2020","12/31/9999","A"
6839,28655,,"07/29/2020","12/31/9999","A"
6839,27325,,"07/29/2020","12/31/9999","A"
6839,27328,,"07/29/2020","12/31/9999","A"
6839,40306,,"07/29/2020","12/31/9999","A"
6839,27329,,"07/29/2020","12/31/9999","A"
6839,40305,,"07/29/2020","12/31/9999","A"
6839,29981,,"07/29/2020","12/31/9999","A"
6839,1897,,"07/29/2020","12/31/9999","A"
6839,29985,,"07/29/2020","12/31/9999","A"
6839,27323,,"07/29/2020","12/31/9999","A"
6839,28654,,"07/29/2020","12/31/9999","A"
6839,27320,,"07/29/2020","12/31/9999","A"
6839,30989,,"07/29/2020","12/31/9999","A"
6839,16678,,"07/29/2020","12/31/9999","A"
6839,16676,,"07/29/2020","12/31/9999","A"
6839,15349,,"07/29/2020","12/31/9999","A"
6839,19710,,"07/29/2020","12/31/9999","A"
6839,27333,,"07/29/2020","12/31/9999","A"
6839,27334,,"07/29/2020","12/31/9999","A"
6839,27331,,"07/29/2020","12/31/9999","A"
6839,27332,,"07/29/2020","12/31/9999","A"
6839,15359,,"07/29/2020","12/31/9999","A"
6839,4931,,"07/29/2020","12/31/9999","A"
6839,19713,,"07/29/2020","12/31/9999","A"
6839,4933,,"07/29/2020","12/31/9999","A"
6839,19712,,"07/29/2020","12/31/9999","A"
6839,15321,,"07/29/2020","12/31/9999","A"
6839,24279,,"07/29/2020","12/31/9999","A"
6839,28634,,"07/29/2020","12/31/9999","A"
6839,24271,,"07/29/2020","12/31/9999","A"
6839,28631,,"07/29/2020","12/31/9999","A"
6839,24274,,"07/29/2020","12/31/9999","A"
6839,28630,,"07/29/2020","12/31/9999","A"
