Unnamed: 0,APPLICATION_USER_ID,LAT,LNG,GEOHASH,GMV_FINISHED,GMV_CANCELED_FRAUD,N_ORDERS
6002779,231177999,25.641568,-100.33050300000001,9u89ugv,0.0,0.0,3
6002780,296311738,19.406272899999998,-99.1788431,9g3qrhu,376.0,0.0,1
6002781,24980971,20.694641,-103.37549399999999,9ewmxxk,219.0,0.0,1
6002782,22245179,19.391873,-99.175794,9g3qr4n,0.0,0.0,1
6002783,226283,19.38018,-99.26661700000001,9g3qm0h,310.0,0.0,1
6002784,281647405,25.662820653605,-100.35995319486,9u89urb,203.9,0.0,2
6002785,213047929,25.423801,-100.976401,9u80whr,465.99,0.0,2
6002786,231434859,20.702779999999997,-103.35253900000001,9ewtb0u,0.0,0.0,3
6002787,271109304,19.433642596289,-99.187136515975,9g3qwcy,0.0,0.0,1
6002788,26470290,20.726850100000004,-103.4499404,9ewmvvn,1472.75,0.0,1
6002789,275209359,19.473889,-99.19556999999999,9g3qy9p,201.0,0.0,1
6002790,23542700,19.431334,-99.201134,9g3qw97,0.0,0.0,1
6002791,2250602,19.466375,-99.184517,9g3qxp8,0.0,55.0,1
6002792,218095410,20.611076999999998,-103.473422,9ewmm2h,400.0,0.0,2
6002793,223936132,25.651457,-100.368033,9u89ujd,368.0,0.0,1
6002794,24771977,19.400779880256,-99.141461513937,9g3qrgz,0.0,0.0,1
6002795,26470617,20.676036118677,-103.36966797709,9ewmxgb,363.0,0.0,2
6002796,241491458,25.5379556,-103.397438,9sw3r1h,149.0,0.0,1
6002797,26250831,19.432085,-99.184011,9g3qx18,254.0,0.0,1
6002798,24348592,20.968096,-89.618222,d58r29n,888.0,0.0,1
6002799,222111662,19.036816,-98.191805,9g6hm9d,170.0,0.0,1
6002800,252945614,19.448396845622998,-99.189108945429,9g3qwuk,103.0,0.0,1
6002801,234234856,19.406969499123,-99.16700016707199,9g3qrku,305.0,0.0,2
6002802,291135570,19.039707720023998,-98.218072503805,9g6hkfp,49.0,0.0,1
6002803,20644468,20.671296943232,-103.37428674101999,9ewmxej,495.0,0.0,3
6002804,202670520,19.404003600000003,-99.164301,9g3qrkq,104.0,0.0,1
6002805,27614034,19.426438714581,-99.197638034821,9g3qw8q,1673.0,0.0,1
6002806,298229888,25.707183399999998,-100.3419881,9u8dhxv,128.0,0.0,1
6002807,262608866,19.384416,-99.265672,9g3qm0u,191.5,0.0,1
6002808,264431357,19.4218546,-99.1871364,9g3qqzw,0.0,0.0,1
6002809,264290554,19.074425483858,-98.280298411846,9g6he86,109.0,0.0,1
6002810,28880002,20.6836096,-103.3895782,9ewmxm6,0.0,43.0,1
6002811,261800945,19.066288,-98.29016899999999,9g6h7qg,251.5,0.0,1
6002812,21167092,19.376962661743,-99.185546875,9g3qnzr,1891.0,0.0,1
6002813,234983989,19.465116000000002,-99.151214,9g3qxz8,108.52,0.0,1
6002814,251859080,19.4229432,-99.1600547,9g3qrxc,222.0,0.0,1
6002815,255270575,21.025745699999998,-89.6479626,d58r858,206.0,0.0,1
6002816,292256301,20.665754999999997,-103.39379699999999,9ewmx4n,277.0,0.0,1
6002817,22509751,20.725571,-103.43390699999999,9ewmykc,197.0,0.0,1
6002818,271032053,19.421014800000002,-99.2636816,9g3qmpq,0.0,689.98,2
6002819,291727029,19.4947983,-99.1833787,9g3qzhb,278.0,0.0,1
6002820,22549263,20.7423153,-103.4136523,9ewqnb0,165.0,0.0,1
6002821,261062656,19.336623,-99.19972,9g3qn8h,129.0,0.0,1
6002822,223173683,19.464213800179,-99.169804751873,9g3qxr6,0.0,0.0,1
6002823,292893949,19.457608,-99.17997700000001,9g3qxn5,219.4,0.0,1
6002824,29792051,25.649817622149,-100.32496746629499,9u89vj3,169.0,0.0,1
6002825,231953917,20.551049,-100.42488399999999,9g8sfv0,154.0,0.0,1
6002826,291154048,25.674186,-100.39510600000001,9u8d53y,581.0,0.0,2
6002827,251385277,20.660571,-103.442111,9ewmw15,155.0,0.0,2
6002828,2112544220,19.432398322478,-99.193778805947,9g3qwc9,147.0,0.0,2
6002829,2738745,20.6719125,-103.416498,9ewmwen,160.0,0.0,1
6002830,2328789,19.419138,-99.15857700000001,9g3qrx4,50.0,0.0,1
6002831,204883135,22.1341375,-101.0148773,9gbjvm7,0.0,0.0,1
6002832,271037557,19.309977,-99.197808,9g3myeq,0.0,0.0,1
6002833,268586316,19.0326077,-98.19831629999999,9g6hm2y,76.0,0.0,1
6002834,247003,19.350246,-99.187859,9g3qnft,332.85,0.0,1
6002835,231010181,25.673343,-100.346801,9u8dh99,470.0,0.0,1
6002836,286150689,19.385735,-99.127756,9g3w231,92.0,0.0,1
6002837,27507210,19.40521,-99.118009,9g3w2s8,273.0,0.0,1
6002838,28964892,19.324823000000002,-99.11396979999999,9g3tbtg,368.9,0.0,1
6002839,216905959,19.036355399999998,-98.1906809,9g6hm97,185.0,0.0,2
6002840,223723936,20.7288582,-103.4399166,9ewmyjt,180.5,0.0,1
6002841,273222653,19.407187,-99.246386,9g3qmsf,633.9,0.0,1
6002842,243472342,20.6574961,-103.4453181,9ewmw09,517.0,0.0,1
6002843,2595742,19.404604,-99.18114399999999,9g3qrhd,328.0,0.0,1
6002844,23183147,19.40172,-99.159485,9g3qref,396.7,0.0,1
6002845,2512616330,19.329846685761,-99.0740153566,9g3tcwb,511.6,0.0,1
6002846,228511420,20.752261100000002,-103.4388391,9ewqn1y,168.0,0.0,1
6002847,271048386,20.682863,-103.417333,9ewmwtj,0.0,0.0,1
6002848,20453709,25.66145,-100.44079,9u89frt,625.0,0.0,1
6002849,233433727,19.412021816747,-99.13443183046101,9g3w2ju,377.0,0.0,1
6002850,291655561,21.071009003817,-89.651500917971,d58pzgv,129.0,0.0,1
6002851,26494088,24.842964290799998,-107.39197030663,9s7tk4x,290.0,0.0,1
6002852,22737699,21.122694015502997,-101.67352294921899,9ez8nm7,462.0,0.0,1
6002853,23776410,19.349002,-99.260933,9g3qj62,266.0,0.0,1
6002854,257345029,21.022518899999998,-89.6572848,d58pxg1,432.0,0.0,2
6002855,243214443,20.595957000000002,-100.343524,9g8thtk,492.0,0.0,2
6002856,181003225,19.432186289579,-99.204415306449,9g3qw99,2530.0,0.0,1
6002857,20697458,18.961021,-99.206295,9g37ye8,389.0,0.0,1
6002858,265744004,19.435006899999998,-99.1531489,9g3qxdn,265.0,0.0,1
6002859,28803993,20.667314,-103.40504399999999,9ewmwfq,219.0,0.0,1
6002860,261935395,19.374876,-99.190381,9g3qnz5,209.0,0.0,1
6002861,242990003,19.406007851523,-99.155517965555,9g3qrsv,160.0,0.0,1
6002862,229117453,19.453260500000003,-99.18667459999999,9g3qwvq,0.0,212.0,1
6002863,2846906,19.376358,-99.187065,9g3qnzq,0.0,0.0,1
6002864,271393398,20.57224,-100.420111,9g8t4ch,136.0,0.0,1
6002865,236327120,22.142727,-101.026549,9gbjvnf,0.0,0.0,1
6002866,23302604,19.379562,-99.253838,9g3qjrv,330.93,0.0,1
6002867,26384917,20.682094,-103.443826,9ewmwj4,0.0,0.0,1
6002868,23203434,19.387014,-99.158737,9g3qr96,130.0,0.0,1
6002869,284305558,19.3594863,-99.2587099,9g3qjk6,1145.0,0.0,1
6002870,21588895,20.5993835,-100.3645245,9g8thnh,285.72,0.0,1
6002871,245199156,19.4060563,-99.17949770000001,9g3qrhg,0.0,0.0,1
6002872,241783345,29.1078524,-110.9531142,9t1je4y,233.0,0.0,1
6002873,273394603,19.406556,-99.169725,9g3qrkf,382.0,0.0,2
6002874,28686943,20.728942,-103.352408,9ewtbjt,72.1,0.0,1
6002875,2855626,21.167493736171,-86.853327602148,d5f0rt7,280.0,0.0,1
6002876,291559054,19.379706,-99.152814,9g3qpxz,264.0,0.0,1
6002877,25220443,19.4234752,-99.1326713,9g3w2pv,95.0,0.0,2
6002878,205979760,19.014946,-98.261092,9g6hhj8,236.61,0.0,2
6002879,21272303,19.372626999999998,-99.172865,9g3qpq8,0.0,0.0,1
6002880,2733109,19.373537,-99.27494,9g3qhyy,0.0,0.0,1
6002881,22354191,19.39209,-99.136705,9g3w244,406.0,0.0,1
6002882,262477817,19.3871029,-99.25198540000001,9g3qm3q,107.0,0.0,1
6002883,25376143,20.699272,-103.369478,9ewmzb0,82.85,0.0,1
6002884,2311863541,19.4549043,-99.14797970000001,9g3qxvd,0.0,995.23,2
6002885,261234637,19.025316399999998,-98.2186385,9g6hhzr,380.07,0.0,1
6002886,25693851,25.653531100000002,-100.3806302,9u89gy1,149.0,0.0,1
6002887,221913287,19.334732000000002,-99.18377199999999,9g3mzpb,358.22,0.0,2
6002888,281476833,20.711958,-100.458187,9g8tf42,135.0,0.0,1
6002889,241355581,19.445456346357,-99.194864965975,9g3qwgb,105.0,0.0,1
6002890,23750454,19.390025,-99.286715,9g3qk9v,611.0,0.0,1
6002891,29611397,19.450292,-99.159237,9g3qxsf,119.0,0.0,1
6002892,291899827,25.660714000000002,-100.369729,9u89up2,193.0,0.0,1
6002893,281473874,20.636017000000002,-103.38087,9ewmrs8,122.0,0.0,1
6002894,2095585,19.417788899999998,-99.1672057,9g3qrqu,209.5,0.0,1
6002895,29173998,19.465007699999997,-99.11691450000001,9g3w8x3,0.0,0.0,1
6002896,292228093,25.63717,-100.28803,9u89vgh,496.0,0.0,1
6002897,204259819,25.549864000000003,-103.385494,9sw3r7h,204.0,0.0,1
6002898,283637373,25.645922,-100.368691,9u89uh9,519.49,0.0,2
6002899,21197656,19.4144,-99.163658,9g3qrqr,195.0,0.0,1
6002900,262023382,20.5712526,-100.41684690000001,9g8t4by,194.0,0.0,1
6002901,22965970,19.42703,-99.171736,9g3qx29,0.0,0.0,1
6002902,281333668,19.37183,-99.260329,9g3qjq8,2197.5,0.0,2
6002903,291743407,19.404799,-99.203938,9g3qqs9,120.5,0.0,1
6002904,2411826199,19.307905899999998,-99.14909279999999,9g3mzfc,398.0,0.0,1
6002905,211250185,21.889925,-102.291352,9ezk82c,219.0,0.0,1
6002906,22310173,19.403318,-99.27493299999999,9g3qkuq,158.15,0.0,1
6002907,22584834,25.7250079,-100.3946215,9u8d77n,238.0,0.0,1
6002908,264220564,19.081901176001,-98.290511593223,9g6he3g,0.0,0.0,1
6002909,226124489,25.650898,-100.366151,9u89uje,152.8,0.0,1
6002910,20799245,20.713911,-103.383775,9ewmz6y,256.0,0.0,1
6002911,23201138,19.390594,-99.176674,9g3qr1v,208.0,0.0,2
6002912,264132815,19.4345534,-99.1697322,9g3qx3f,0.0,0.0,1
6002913,282673390,19.515154000000003,-99.26021800000001,9g3rj28,0.0,0.0,1
6002914,24148196,19.378016704573,-99.27445650100701,9g3qhzw,369.0,0.0,1
6002915,26241641,19.51354,-99.240016,9g3rj8r,565.0,0.0,1
6002916,263355040,19.3873086,-99.27743120000001,9g3qkck,265.0,0.0,1
6002917,213136754,19.554260349953,-99.21807982027501,9g3rnpx,96.0,0.0,1
6002918,2862729,19.339159585219,-99.205827824771,9g3qn88,0.0,0.0,2
6002919,22142947,19.0570993,-98.3043387,9g6h7j0,399.0,0.0,1
6002920,271685655,20.675793600000002,-103.3542075,9ewt85g,178.4,0.0,1
6002921,20502406,25.634957222666007,-100.31603571028,9u89v68,367.75,0.0,3
6002922,267927526,19.347234,-99.203048,9g3qnd4,152.0,0.0,1
6002923,202410455,19.299842,-99.111079,9g3tb9m,458.5,0.0,1
6002924,213888984,25.5462535,-103.3910418,9sw3r68,322.0,0.0,1
6002925,292935201,25.746864000000002,-100.351458,9u8dkrn,111.0,0.0,1
6002926,214475070,19.050916,-98.22314,9g6hkuh,109.0,0.0,1
6002927,21334392,19.430984,-99.160656,9g3qx93,212.0,0.0,1
6002928,22652468,25.630595,-100.34047,9u89u9y,268.0,0.0,1
6002929,27731717,20.665328832461,-103.38646053054501,9ewmx6h,480.0,0.0,1
6002930,263435358,25.760303,-100.401685,9u8de39,0.0,0.0,1
6002931,29697831,25.635623000000002,-100.27882,9u89y4g,161.11,0.0,1
6002932,205879516,19.454708,-99.1242673,9g3w8me,447.86,0.0,2
6002933,205395201,19.325012702899002,-99.18137110769699,9g3mzn4,201.0,0.0,1
6002934,27193931,19.3819883,-99.1858045,9g3qqbr,393.19,0.0,1
6002935,251598071,20.961495000000003,-89.603464,d58r1pb,135.0,0.0,1
6002936,221633724,25.651103,-100.269849,9u89ym9,207.0,0.0,1
6002937,24215307,19.408628,-99.24740600000001,9g3qmt4,300.0,0.0,1
6002938,222263711,19.510417,-99.226947,9g3qypc,275.0,0.0,1
6002939,238105689,19.388732,-99.286866,9g3qk9t,584.0,0.0,1
6002940,29550833,20.683044,-103.422905,9ewmwt1,95.0,0.0,1
6002941,251158701,20.547622,-100.406482,9g8sghw,547.5,0.0,1
6002942,243628563,19.4389548,-99.1630773,9g3qx6z,657.0,0.0,1
6002943,26154358,19.416087634329998,-99.169882535934,9g3qrqd,613.0,0.0,2
6002944,291014912,20.695567,-103.413217,9ewmwz8,450.0,0.0,1
6002945,221671832,19.384635131627,-99.252821668747,9g3qm2y,350.0,0.0,1
6002946,231001501,19.315389,-99.14111,9g3mzur,318.0,0.0,1
6002947,23794862,19.40823,-99.1752616,9g3qrjn,1074.0,0.0,1
6002948,272308287,25.491568757002,-100.963999740779,9u81n88,138.0,0.0,1
6002949,265474606,19.385179,-99.1311304,9g3w20y,183.0,0.0,1
6002950,242936507,19.298115,-99.10974399999999,9g3tb9n,112.0,0.0,1
6002951,274626543,19.3786085,-99.17170829999999,9g3qprc,304.81,0.0,1
6002952,2382537,19.424141,-99.19410699999999,9g3qwb1,0.0,0.0,1
6002953,221771434,20.564816399999998,-100.41264100000001,9g8sgp9,843.0,0.0,2
6002954,29205715,19.3613949,-99.16319399999999,9g3qpkx,191.26,0.0,1
6002955,251631088,19.421854547343,-99.187136515975,9g3qqzw,0.0,0.0,1
6002956,20341537,19.3662397,-99.2804668,9g3qhvd,375.0,0.0,1
6002957,2112126709,19.363338100000004,-99.1898189,9g3qnuu,79.39,0.0,1
6002958,229738652,21.127375022775,-86.83051105588699,d5f20n5,138.05,0.0,1
6002959,243367532,19.3916649,-99.1747842,9g3qr4p,202.81,0.0,1
6002960,231070673,21.026169,-89.604839,d58r8gx,681.25,0.0,1
6002961,2413399,19.435059,-99.167862,9g3qx6h,42.0,0.0,1
6002962,28628124,19.426103,-99.175067,9g3qx0q,211.0,0.0,1
6002963,21799589,20.704034,-103.38692900000001,9ewmz35,208.25,0.0,1
6002964,202645477,19.414243,-99.1161,9g3w2w3,38.0,0.0,1
6002965,211987820,19.421854999999997,-99.18713699999999,9g3qqzw,0.0,0.0,1
6002966,234291148,19.4305694,-99.2497314,9g3qt90,0.0,0.0,1
6002967,295337065,19.442016264484998,-99.21414535492701,9g3qw76,220.0,0.0,1
6002968,273110772,19.538016789475,-99.210837855935,9g3rnku,0.0,0.0,1
6002969,232266436,19.398810651052,-99.151073209941,9g3qrg2,132.0,0.0,1
6002970,272148397,19.338131,-99.17411899999999,9g3qp0r,259.0,0.0,1
6002971,2210564205,25.578560961676,-100.2491729334,9u89wb2,149.55,0.0,1
6002972,27754188,25.660806899999997,-100.41014059999999,9u89gp7,176.0,0.0,1
6002973,265409916,22.126522,-101.023707,9gbjvhh,140.0,0.0,1
6002974,222541203,20.704777,-103.311438,9ewtc14,0.0,0.0,1
6002975,21773065,19.327382999999998,-99.197199,9g3mywq,786.0,0.0,1
6002976,28145556,19.390442,-99.277016,9g3qkcu,950.0,0.0,1
6002977,206394737,21.133107100000004,-101.65142829999999,9ez8nz5,87.35,0.0,1
6002978,281083614,19.055564999999998,-98.2598368,9g6hkhc,0.0,0.0,1
6002979,214989853,19.35238,-99.201068,9g3qndg,253.0,0.0,1
6002980,271053823,21.03479,-89.641937,d58r8jk,159.0,0.0,1
6002981,28933374,19.393082999999997,-99.264595,9g3qm4m,362.0,0.0,1
6002982,27323814,19.418596,-99.170265,9g3qrr4,394.0,0.0,1
6002983,294521159,19.431600411746,-99.204205088317,9g3qw93,167.0,0.0,1
6002984,23537415,20.672588091472,-103.42689927667,9ewmw7q,525.0,0.0,1
6002985,251086119,20.641609,-103.397671,9ewmrjs,136.0,0.0,1
6002986,27373126,19.361060300000002,-99.1598564,9g3qps9,1562.0,0.0,1
6002987,204665238,21.126509,-86.834681,d5f20jb,330.0,0.0,1
6002988,22288284,19.397066600000002,-99.2704454,9g3qm51,340.0,0.0,1
6002989,28958317,20.6128551,-100.4357818,9g8t682,858.3299999999997,0.0,3
6002990,291097782,20.575547339922,-103.439436592162,9ewmn1t,209.0,0.0,1
6002991,25792872,25.660093300000003,-100.4093907,9u89gpk,301.0,0.0,2
6002992,23537503,25.655473999999998,-100.444053,9u89fq6,257.0,0.0,2
6002993,223934656,19.442532999999997,-99.18595,9g3qwgq,396.18,0.0,1
6002994,23537416,25.688698000000002,-100.36173199999999,9u8dhhq,150.0,0.0,1
6002995,201304689,25.662872917740998,-100.37710200394501,9u89gzg,214.0,0.0,1
6002996,22188391,19.408925,-99.179464,9g3qrj7,175.0,0.0,1
6002997,22892796,20.6915386,-103.4158387,9ewmwwy,419.0,0.0,3
6002998,12839053,19.442712759699,-99.165301322937,9g3qx7q,0.0,0.0,1
6002999,231603213,19.539948939718002,-99.248464554548,9g3rjt1,226.71,0.0,2
6003000,15342496,19.418726,-99.176476,9g3qrpj,271.0,0.0,1
6003001,24376116,19.345703,-99.199097,9g3qn9v,196.0,0.0,1
6003002,2511972896,19.450346300000003,-99.1809968,9g3qxhf,323.0,0.0,2
6003003,2812599287,18.932777800000004,-99.2002778,9g37wws,545.0,0.0,2
6003004,212059721,19.39282,-99.281006,9g3qkf3,135.0,0.0,1
6003005,273293752,20.994588,-89.657061,d58prvc,0.0,0.0,1
6003006,243721768,21.065841100000004,-89.6033003,d58rc4b,197.0,0.0,1
6003007,272917365,19.547738288146,-99.21180043369499,9g3rnqs,180.0,0.0,1
6003008,253725657,19.505684679909,-99.15253400802601,9g3qzwz,115.0,0.0,1
6003009,271867907,19.3721248,-99.1864762,9g3qnyw,519.0,0.0,1
6003010,22335926,25.661141596929998,-100.41678484529,9u89fzq,538.0,0.0,1
6003011,293568683,19.365048,-99.14912199999999,9g3qpv3,0.0,0.0,1
6003012,241280454,20.575384699999997,-103.48858609999999,9ewmj19,132.53,0.0,1
6003013,29543437,19.400758,-99.270738,9g3qm5c,260.0,0.0,1
6003014,2116266,19.419491,-99.158546,9g3qrx4,163.0,0.0,1
6003015,299578874,19.433744,-99.15735579999999,9g3qx9g,134.0,0.0,1
6003016,16930286,20.673779790223,-103.37562885135,9ewmxes,310.0,0.0,1
6003017,221379613,19.041577,-98.218073,9g6hkfr,99.0,0.0,2
6003018,24823052,19.362724,-99.286295,9g3qhsv,65.83,0.0,1
6003019,201539479,19.049968,-98.229016,9g6hkez,80.0,0.0,1
6003020,211433819,25.632718,-100.354,9u89u6k,0.0,0.0,1
6003021,14180010,19.4201957,-99.1651082,9g3qrrq,62.0,0.0,1
6003022,25673011,20.593044,-100.385172,9g8t5sv,179.0,0.0,1
6003023,21771080,19.384534528973997,-99.175308309495,9g3qr0y,121.0,0.0,1
6003024,27338841,20.673774060012,-103.37866285319201,9ewmxe9,333.0,0.0,1
6003025,271091356,20.71048,-103.3818571,9ewmz6p,218.9,0.0,1
6003026,21661742,25.6603581,-100.3538583,9u89urk,167.18,0.0,1
6003027,215864424,19.322232,-99.222993,9g3myjs,363.0,0.0,2
6003028,234366081,20.692796100000002,-103.29424,9ewt9rp,78.0,0.0,1
6003029,221346943,21.15253,-101.69102600000001,9ez8mfw,270.0,0.0,1
6003030,2228794,19.404540899999997,-99.1821762,9g3qrh3,15.0,0.0,1
6003031,29922972,19.43385,-99.187071,9g3qwcy,447.5,0.0,2
6003032,10141232,19.394606,-99.28170899999999,9g3qkf9,1127.0,0.0,1
6003033,241085556,19.304161999999998,-99.18164200000001,9g3mz44,732.0,0.0,2
6003034,204132616,19.373677999999998,-99.15078299999999,9g3qpyb,159.0,0.0,1
6003035,271054390,19.370220780956,-99.181923307478,9g3qpn1,149.0,0.0,1
6003036,261042953,19.002038,-98.27009699999999,9g6h5g1,148.5,0.0,1
6003037,231747511,20.735307000000002,-103.43637199999999,9ewmynx,393.0,0.0,1
6003038,291524135,20.569231,-100.41431700000001,9g8t508,298.0,0.0,1
6003039,23570955,19.4148436,-99.10621309999999,9g3w2y3,67.35,0.0,1
6003040,291244125,19.005149,-98.271496,9g6h5gb,544.0,0.0,2
6003041,235311008,19.3091072,-99.1009393,9g3tbgh,0.0,0.0,1
6003042,27668057,25.643389000000003,-100.291692,9u89vu1,96.0,0.0,1
6003043,264689568,20.734823000000002,-103.36364499999999,9ewmzys,241.0,0.0,1
6003044,217597165,19.368510999999998,-99.287849,9g3qhtu,315.9,0.0,1
6003045,246882890,19.0050782,-98.1914283,9g6hjeg,0.0,0.0,1
6003046,2210103775,19.420116,-99.14454,9g3qrzm,225.0,0.0,1
6003047,242335633,19.4397483,-99.1645292,9g3qx6y,0.0,0.0,2
6003048,291036418,25.648475,-100.375977,9u89gvh,172.0,0.0,1
6003049,272729195,25.564466,-103.43458299999999,9sw3qmc,206.0,0.0,1
6003050,271237134,19.356126,-99.274555,9g3qhgw,254.11,0.0,1
6003051,223627485,18.925629,-99.237303,9g37tv3,605.0,0.0,1
6003052,283849775,19.370548,-99.16019,9g3qpw3,577.0,0.0,1
6003053,26583899,19.424179199999998,-99.1753193,9g3qx0n,77.0,0.0,1
6003054,271464851,20.686555066367,-103.42676751316,9ewmwmy,205.0,0.0,3
6003055,211543348,19.413544347398,-99.16567046195298,9g3qrqj,136.89999999999998,0.0,1
6003056,27588943,19.340501570834,-99.153294414282,9g3qp8y,0.0,0.0,1
6003057,21118808,19.344839,-99.184784,9g3qncx,0.0,0.0,1
6003058,211071989,19.433648,-99.147863,9g3qxcf,355.0,0.0,1
6003059,21435664,19.3981526,-99.0951397,9g3w353,534.0,0.0,1
6003060,20536645,19.412001999999998,-99.188632,9g3qqvv,99.0,0.0,1
6003061,231172571,20.708816,-100.44228000000001,9g8tf3u,209.0,0.0,1
6003062,25387607,25.653357,-100.36134,9u89unp,123.0,0.0,1
6003063,24869073,20.648711,-103.40634399999999,9ewmqyv,289.0,0.0,1
6003064,24766354,25.754579100000004,-100.4008687,9u8de26,213.0,0.0,1
6003065,25525861,19.397829,-99.292462,9g3qke3,1185.0,0.0,1
6003066,23116141,19.412563000000002,-99.181747,9g3qrjf,500.0,0.0,1
6003067,241172713,21.006339999999998,-89.604776,d58r8bp,337.0,0.0,1
6003068,2910827562,20.551892600000002,-100.402165,9g8sgm3,121.0,0.0,1
6003069,24454937,19.347453335252,-99.166634716094,9g3qp6j,121.8,0.0,1
6003070,21517572,20.6782272,-103.3679353,9ewmxu3,499.0,0.0,1
6003071,22113137,19.408812140445,-99.16877746582001,9g3qrm7,0.0,0.0,1
6003072,242313572,19.395899614171,-99.153863377869,9g3qrdy,0.0,0.0,1
6003073,202229767,19.415197,-99.162777,9g3qrqr,135.92000000000002,0.0,1
6003074,28805613,20.592391,-100.412334,9g8t5h9,112.0,0.0,1
6003075,201346842,20.593382396933,-100.38207169622,9g8t5ub,408.0,0.0,1
6003076,2331993,19.441336,-99.198151,9g3qwen,28.0,0.0,1
6003077,27923139,19.5130896,-99.2320336,9g3rjbj,80.0,0.0,1
6003078,231206966,19.06804,-98.294111,9g6h7r0,679.75,0.0,1
6003079,20298444,19.395819789523,-99.16867706440901,9g3qr6g,312.02,0.0,1
6003080,2111697085,19.3742261,-99.1281439,9g3w0qc,0.0,491.0,1
6003081,23960559,20.631251199999998,-103.4284875,9ewmq7v,522.0,0.0,1
6003082,261132137,20.591755379286,-100.333895199,9g8thue,319.0,0.0,1
6003083,265785942,19.3390769,-99.19752259999999,9g3qn8w,159.0,0.0,1
6003084,23153977,19.425437025955,-99.203427918255,9g3qw86,178.0,0.0,1
6003085,22585102,19.346839630538,-99.134741909802,9g3w01u,441.0,0.0,1
6003086,232475009,25.45746,-100.990905,9u80vfk,749.0,0.0,1
6003087,219412,19.415205,-99.170334,9g3qrq6,196.0,0.0,1
6003088,294440093,19.290911962682,-99.130103029311,9g3t8pz,0.0,0.0,1
6003089,23419950,20.700128089266,-103.36860448122,9ewmzb3,123.0,0.0,1
6003090,251204295,19.056728,-98.25755500000001,9g6hkj5,406.0,0.0,1
6003091,2762537,19.394051100000002,-99.15207990000002,9g3qrdx,0.0,0.0,1
6003092,21799626,19.413837,-99.158394,9g3qrw5,340.0,0.0,1
6003093,241727889,19.414137,-99.18711,9g3qqyn,285.0,0.0,1
6003094,2889165,19.410807000000002,-99.166954,9g3qrms,61.0,0.0,1
6003095,201479178,20.675766979633,-103.40429093688999,9ewmwgz,100.0,0.0,1
6003096,233206759,25.5818645,-100.24476640000002,9u89wc5,2291.0,0.0,1
6003097,2667363,19.4987097,-99.1292958,9g3wbm8,198.0,0.0,1
6003098,2557317,19.450096,-99.107742,9g3w8sz,684.0,0.0,1
6003099,231214694,20.603285,-100.398643,9g8t5qe,223.0,0.0,1
6003100,214626341,19.4024648,-99.175889,9g3qrhn,266.0,0.0,1
6003101,27622306,20.662382,-103.44802,9ewmtcr,329.0,0.0,1
6003102,24417447,20.6762367,-103.3608398,9ewmxgy,194.0,0.0,1
6003103,291266879,21.032989,-89.629677,d58r8kv,0.0,0.0,1
6003104,221719538,20.997231934139,-89.60582055151501,d58r2yr,75.6,0.0,1
6003105,289510,19.391901999999998,-99.16747,9g3qr6h,242.0,0.0,2
6003106,22832918,20.5663881,-100.3793922,9g8sgzc,0.0,0.0,1
6003107,263196670,21.022072,-89.581338,d58r9db,0.0,0.0,1
6003108,206046,19.4130228,-99.1651136,9g3qrqn,0.0,0.0,1
6003109,271378681,25.650351999999998,-100.333338,9u89uve,526.0,0.0,2
6003110,205326575,19.478846420419,-99.19278725981701,9g3qyf4,0.0,0.0,1
6003111,272560194,25.429827,-101.0035853,9u80tt7,174.0,0.0,1
6003112,2897290,19.4414677,-99.202496,9g3qwe4,929.62,0.0,2
6003113,241165131,19.036563,-98.247917,9g6hk3d,245.0,0.0,1
6003114,213434354,25.529164,-103.400681,9sw3pp3,0.0,0.0,1
6003115,2828880,19.40925,-99.164764,9g3qrmq,157.0,0.0,1
6003116,20175321,19.458064,-99.167792,9g3qxqh,1749.0,0.0,2
6003117,22420049,19.430055555907,-99.212206453085,9g3qw35,366.0,0.0,1
6003118,18139278,19.417438,-99.16044699999999,9g3qrwc,420.1,0.0,1
6003119,2710730392,19.428220692308,-99.19202442475999,9g3qwbf,937.0,0.0,1
6003120,292662685,19.445421,-99.14993100000001,9g3qxgc,207.0,0.0,1
6003121,24939665,20.666905,-103.407925,9ewmwfk,388.0,0.0,2
6003122,299632525,19.5409187,-99.2309698,9g3rjvq,399.0,0.0,3
6003123,25591330,20.66889,-103.37537900000001,9ewmxds,122.0,0.0,1
6003124,202333370,20.715166,-103.411611,9ewmyg1,769.0,0.0,1
6003125,262348185,19.423465565812,-99.13206070661501,9g3w2py,162.0,0.0,1
6003126,251707740,20.956744,-89.599124,d58r1p5,0.0,0.0,1
6003127,2354242,19.41716,-99.169724,9g3qrqf,227.0,0.0,1
6003128,251548361,19.430901339424,-99.150703400373,9g3qxc2,105.0,0.0,1
6003129,245824479,19.452370000000002,-99.1871075,9g3qwvn,426.0,0.0,1
6003130,212126520,19.277935999999997,-99.164262,9g3mxmq,310.0,0.0,1
6003131,211013546,21.0160399,-89.5986532,d58r91u,307.0,0.0,1
6003132,23382529,19.404476350362998,-99.24111060798201,9g3qmsq,0.0,0.0,1
6003133,21612073,19.41353225708,-99.165069580078,9g3qrqn,326.75,0.0,1
6003134,222517753,25.491942,-100.9764819,9u81n0x,0.0,0.0,1
