"ENTITY_ID","ADDRESS_LINE_1","ADDRESS_LINE_2","ADDRESS_LINE_3","CITY_NAME","STATE_CD","POSTAL_CODE_1","ADDRESS_LATITUDE","ADDRESS_LONGITUDE"
3470,"2251 3rd Avenue","","","Columbus","NE","68601",1,1
4541,"2251 3rd Avenue","","","Columbus","NE","68601",1,1
5107,"1225 A Eisenhower Street","","","Little Chute","WI","54140",1,1
3986,"1225 A Eisenhower Street","","","Little Chute","WI","54140",1,1
3333,"1225 A Eisenhower Street","","","Little Chute","WI","54140",1,1
2667,"1130 Massey Ferguson Road","","","Garden City","KS","67846",1,1
5330,"1130 Massey Ferguson Road","","","Garden City","KS","67846",1,1
4858,"480 Airport Road","","","Tappahannock","VA","22560",1,1
5541,"480 Airport Road","","","Tappahannock","VA","22560",1,1
3535,"5604 Highway 64 West","","","Murphy","NC","28906",1,1
2881,"5604 Highway 64 West","","","Murphy","NC","28906",1,1
3635,"75450 Gerald Ford Drive","","","Palm Desert","CA","92211",1,1
2864,"75450 Gerald Ford Drive","","","Palm Desert","CA","92211",1,1
5155,"755 REGENT BLVD","","","DFW AIRPORT","TX","75261",1,1
4457,"755 REGENT BLVD","","","DFW AIRPORT","TX","75261",1,1
4108,"3770 South Park Avenue","","","Tucson","AZ","85713",1,1
4242,"3770 South Park Avenue","","","Tucson","AZ","85713",1,1
5103,"648 East Dixie Avenue","","","Elizabethtown","KY","42701",1,1
4898,"648 East Dixie Avenue","","","Elizabethtown","KY","42701",1,1
5396,"115 North 8th Street","","","Deming","NM","88030",1,1
4524,"115 North 8th Street","","","Deming","NM","88030",1,1
3095,"491 North 2500 West","","","Vernal","UT","81212",1,1
4150,"491 North 2500 West","","","Vernal","UT","81212",1,1
5988,"690 E.ast Lincoln Hwy","","","Exton","PA","19341",1,1
5899,"512 South Gevers Street","","","San Antonio","TX","78203",1,1
5168,"512 South Gevers Street","","","San Antonio","TX","78203",1,1
5736,"512 South Gevers Street","","","San Antonio","TX","78203",1,1
4054,"512 South Gevers Street","","","San Antonio","TX","78203",1,1
4725,"2404 Old Highway 37 North","","","Bloomington","IN","47404",1,1
5069,"3037 Scott Futrell Road (3037 I-85 South)","","","Charlotte","NC","28208",1,1
3935,"3037 Scott Futrell Road (3037 I-85 South)","","","Charlotte","NC","28208",1,1
6005,"7535-7537 East Broadway","","","Tucson","AZ","85710",1,1
4629,"373 North Denver Avenue","","","Loveland","CO","80537",1,1
4227,"373 North Denver Avenue","","","Loveland","CO","80537",1,1
5865,"373 North Denver Avenue","","","Loveland","CO","80537",1,1
3514,"373 North Denver Avenue","","","Loveland","CO","80537",1,1
4533,"373 North Denver Avenue","","","Loveland","CO","80537",1,1
2689,"3115 West 10th Street","","","Sedalia","MO","65301",1,1
3426,"3115 West 10th Street","","","Sedalia","MO","65301",1,1
6517,"7604 South Old Bastrop Road","","","San Marcos","TX","78666",1,1
3643,"7604 South Old Bastrop Road","","","San Marcos","TX","78666",1,1
5304,"7604 South Old Bastrop Road","","","San Marcos","TX","78666",1,1
3621,"8135-8137 Elder Creek Road","","","Sacramento","CA","95824",1,1
3230,"8135-8137 Elder Creek Road","","","Sacramento","CA","95824",1,1
3437,"8135-8137 Elder Creek Road","","","Sacramento","CA","95824",1,1
4002,"8135-8137 Elder Creek Road","","","Sacramento","CA","95824",1,1
4553,"8135-8137 Elder Creek Road","","","Sacramento","CA","95824",1,1
6338,"98 Scobie Drive","","","Newburgh","NY","12550",1,1
5369,"98 Scobie Drive","","","Newburgh","NY","12550",1,1
3453,"98 Scobie Drive","","","Newburgh","NY","12550",1,1
4797,"1135 Thompson Road","","","Eagle Pass","TX","78852",1,1
4192,"1135 Thompson Road","","","Eagle Pass","TX","78852",1,1
4804,"325 North Airport Road","","","North Aurora","IL","60542",1,1
3176,"325 North Airport Road","","","North Aurora","IL","60542",1,1
6059,"480 South Vail Avenue","","","Montebello","CA","90640",1,1
3544,"7269 Cross Park Drive","","","North Charleston","SC","29418",1,1
5463,"7269 Cross Park Drive","","","North Charleston","SC","29418",1,1
3081,"106 SE 7th Street","","","Concordia","MO","64020",1,1
3017,"106 SE 7th Street","","","Concordia","MO","64020",1,1
4993,"106 Couchwood","","","Hot Springs","AR","71901",1,1
3020,"106 Couchwood","","","Hot Springs","AR","71901",1,1
6033,"7915 Golf Road","","","Morton Grove","IL","60053",1,1
5220,"1526 Gage Road","","","Montebello","CA","90640",1,1
2763,"12 Conalco Drive","","","Jackson","TN","38301",1,1
2785,"12 Conalco Drive","","","Jackson","TN","38301",1,1
2817,"21815 State Route 18","","","Defiance","OH","43512",1,1
4668,"1300 Adams Avenue","","","Huntington","WV","25704",1,1
2904,"1300 Adams Avenue","","","Huntington","WV","25704",1,1
5809,"1300 Adams Avenue","","","Huntington","WV","25704",1,1
5300,"1300 Adams Avenue","","","Huntington","WV","25704",1,1
5975,"144 Eastern Boulevard","","","Watertown","NY","13601",1,1
5937,"144 Eastern Boulevard","","","Watertown","NY","13601",1,1
6586,"175 Railroad Ave","","","Ridgefield","NJ","07657",1,1
3220,"175 Railroad Ave","","","Ridgefield","NJ","07657",1,1
5194,"175 Railroad Ave","","","Ridgefield","NJ","07657",1,1
5050,"175 Railroad Ave","","","Ridgefield","NJ","07657",1,1
3960,"2811 59 th Ave. Drive East","","","Bradenton","FL","34203",1,1
2842,"7601 Wilbur Way","","","Sacramento","CA","95828",1,1
5951,"7601 Wilbur Way","","","Sacramento","CA","95828",1,1
4462,"7601 Wilbur Way","","","Sacramento","CA","95828",1,1
4402,"433 Sayre Street","","","Anderson","SC","29622",1,1
5131,"433 Sayre Street","","","Anderson","SC","29622",1,1
5097,"433 Sayre Street","","","Anderson","SC","29622",1,1
2792,"3009 Berea Road / US 25","","","Richmond","KY","40475",1,1
3186,"3009 Berea Road / US 25","","","Richmond","KY","40475",1,1
5181,"605 Martin Luther King Parkway","","","Beaumont","TX","77701",1,1
4393,"605 Martin Luther King Parkway","","","Beaumont","TX","77701",1,1
5919,"5702 Mayfield Road","","","Lyndhurst","OH","44124",1,1
3506,"1127 Wall Avenue","","","Ogden","UT","84404",1,1
2703,"1127 Wall Avenue","","","Ogden","UT","84404",1,1
4527,"1127 Wall Avenue","","","Ogden","UT","84404",1,1
4093,"1127 Wall Avenue","","","Ogden","UT","84404",1,1
4890,"452 DuBois Street","","","San Rafael","CA","94901",1,1
5426,"2201 East Reed Road","","","Greenville","MS","38703",1,1
3580,"2201 East Reed Road","","","Greenville","MS","38703",1,1
4367,"1327 Holiday Circle","","","Billings","MT","59310",1,1
5290,"1327 Holiday Circle","","","Billings","MT","59310",1,1
3864,"216 East Highway 24","","","Goodland","KS","67735",1,1
5328,"216 East Highway 24","","","Goodland","KS","67735",1,1
5938,"284 Bull Hill Lane","","","Orange","CT","06477",1,1
6237,"284 Bull Hill Lane","","","Orange","CT","06477",1,1
3887,"284 Bull Hill Lane","","","Orange","CT","06477",1,1
5044,"284 Bull Hill Lane","","","Orange","CT","06477",1,1
5015,"2302 E DALEY ST","","","Rawlins","WY","81242",1,1
3403,"2302 E DALEY ST","","","Rawlins","WY","81242",1,1
3517,"61 Fall River Avenue","","","Rehoboth","MA","02769",1,1
4639,"61 Fall River Avenue","","","Rehoboth","MA","02769",1,1
3894,"61 Fall River Avenue","","","Rehoboth","MA","02769",1,1
3892,"61 Fall River Avenue","","","Rehoboth","MA","02769",1,1
4346,"130 South Hardman Ave","","","S. St. Paul","MN","55075",1,1
3616,"130 South Hardman Ave","","","S. St. Paul","MN","55075",1,1
2824,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
2851,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
2854,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
2940,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
5287,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
2831,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
5828,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
5785,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
5852,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
2832,"10750 S.W. 5th Street","","","Beaverton","OR","97005",1,1
6709,"10357 Mount Savage Road NW","","","Cumberland","MD","21502",1,1
6510,"10357 Mount Savage Road NW","","","Cumberland","MD","21502",1,1
5029,"10357 Mount Savage Road NW","","","Cumberland","MD","21502",1,1
2726,"10357 Mount Savage Road NW","","","Cumberland","MD","21502",1,1
4803,"10357 Mount Savage Road NW","","","Cumberland","MD","21502",1,1
5536,"10357 Mount Savage Road NW","","","Cumberland","MD","21502",1,1
6508,"1609 Western Avenue","","","Brookings","SD","57006",1,1
4216,"1609 Western Avenue","","","Brookings","SD","57006",1,1
4165,"1609 Western Avenue","","","Brookings","SD","57006",1,1
2790,"26203 Northline Road","","","Taylor","MI","48180",1,1
4752,"26203 Northline Road","","","Taylor","MI","48180",1,1
3221,"26 N. Main Street","","","Navarre","OH","44662",1,1
4901,"1204 12th Avenue","","","Rock Falls","IL","61071",1,1
5469,"1204 12th Avenue","","","Rock Falls","IL","61071",1,1
2756,"606 and 605B Cornerstone Court","","","Hillsborough","NC","27278",1,1
3942,"606 and 605B Cornerstone Court","","","Hillsborough","NC","27278",1,1
3329,"1220 West 20th Street A66","","","Erie","PA","16502",1,1
4623,"2404 Commerce Circle","","","Alamosa","CO","81101",1,1
3409,"2404 Commerce Circle","","","Alamosa","CO","81101",1,1
6693,"4315 New Brunswick Avenue","","","South Plainfield","NJ","07080",1,1
5680,"4315 New Brunswick Avenue","","","South Plainfield","NJ","07080",1,1
3518,"4315 New Brunswick Avenue","","","South Plainfield","NJ","07080",1,1
2741,"4315 New Brunswick Avenue","","","South Plainfield","NJ","07080",1,1
3112,"4315 New Brunswick Avenue","","","South Plainfield","NJ","07080",1,1
4643,"4315 New Brunswick Avenue","","","South Plainfield","NJ","07080",1,1
4713,"409 West Knapp Street","","","Rice Lake","WI","54868",1,1
2974,"409 West Knapp Street","","","Rice Lake","WI","54868",1,1
2769,"109 James Campbell Boulevard","","","Columbia","TN","38401",1,1
5893,"109 James Campbell Boulevard","","","Columbia","TN","38401",1,1
5731,"109 James Campbell Boulevard","","","Columbia","TN","38401",1,1
4465,"109 James Campbell Boulevard","","","Columbia","TN","38401",1,1
5079,"109 James Campbell Boulevard","","","Columbia","TN","38401",1,1
5402,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
6685,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
3498,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
6684,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
2699,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
5394,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
5773,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
5847,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
6775,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
3511,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
5323,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
4244,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
4528,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
5214,"6305 E 58th AVE","","","DENVER","CO","80022",1,1
2843,"1749 Reliance Street","","","Modesto","CA","95370",1,1
4349,"1749 Reliance Street","","","Modesto","CA","95370",1,1
3137,"2520 Midpark Drive","","","Montgomery","AL","36109",1,1
3947,"2520 Midpark Drive","","","Montgomery","AL","36109",1,1
4745,"5325 Voges Road","","","Madison","WI","53718",1,1
5106,"5325 Voges Road","","","Madison","WI","53718",1,1
3326,"5325 Voges Road","","","Madison","WI","53718",1,1
3574,"660 North First Street","","","Terre Haute","IN","47807",1,1
4480,"660 North First Street","","","Terre Haute","IN","47807",1,1
3099,"400 1ST ST","1ST ST & G AVE","","DOUGLAS","AZ","85607",,
4231,"400 1ST ST","1ST ST & G AVE","","DOUGLAS","AZ","85607",,
3173,"3474 Fortuna Drive","","","Green","OH","44232",1,1
4338,"3474 Fortuna Drive","","","Green","OH","44232",1,1
3211,"3474 Fortuna Drive","","","Green","OH","44232",1,1
5498,"3474 Fortuna Drive","","","Green","OH","44232",1,1
3596,"3474 Fortuna Drive","","","Green","OH","44232",1,1
5475,"3474 Fortuna Drive","","","Green","OH","44232",1,1
4845,"98 Royal Street","","","Reedsville","PA","17084",1,1
3280,"98 Royal Street","","","Reedsville","PA","17084",1,1
5570,"98 Royal Street","","","Reedsville","PA","17084",1,1
3474,"39 Wyandanch Avenue","","","Wyandanch","NY","11798",1,1
6073,"2811 Chestnut Expressway","","","Springfield","MO","65802",1,1
6480,"5650 Baird","","","Houston","TX","77041",1,1
6483,"5650 Baird","","","Houston","TX","77041",1,1
5701,"5650 Baird","","","Houston","TX","77041",1,1
4796,"5650 Baird","","","Houston","TX","77041",1,1
6806,"5650 Baird","","","Houston","TX","77041",1,1
4056,"5650 Baird","","","Houston","TX","77041",1,1
5205,"5650 Baird","","","Houston","TX","77041",1,1
5534,"5650 Baird","","","Houston","TX","77041",1,1
5666,"5650 Baird","","","Houston","TX","77041",1,1
5347,"460 Black Oak Drive","","","Chester","CA","96020",1,1
3627,"460 Black Oak Drive","","","Chester","CA","96020",1,1
5453,"5840 Highway 2 East","","","Minot","ND","58701",1,1
6116,"5840 Highway 2 East","","","Minot","ND","58701",1,1
5537,"5840 Highway 2 East","","","Minot","ND","58701",1,1
5011,"1780 License Street","","","Casper","WY","82604",1,1
4522,"1780 License Street","","","Casper","WY","82604",1,1
6157,"9400 South Highway 17-92","","","Maitland","FL","32751",1,1
5913,"9400 South Highway 17-92","","","Maitland","FL","32751",1,1
3462,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
4207,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
3854,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
5935,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
3463,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
4209,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
4982,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
6754,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
4195,"900 Jefferson Road","","","Henrietta","NY","14623",1,1
6286,"3053-3035 Fleetbrook Drive","","","Memphis","TN","38116",1,1
2762,"3053-3035 Fleetbrook Drive","","","Memphis","TN","38116",1,1
4702,"3053-3035 Fleetbrook Drive","","","Memphis","TN","38116",1,1
6620,"101 Venture Dr","","","Janesville","WI","53546",1,1
5694,"101 Venture Dr","","","Janesville","WI","53546",1,1
3444,"101 Venture Dr","","","Janesville","WI","53546",1,1
5615,"101 Venture Dr","","","Janesville","WI","53546",1,1
4336,"101 Venture Dr","","","Janesville","WI","53546",1,1
3337,"101 Venture Dr","","","Janesville","WI","53546",1,1
5120,"101 Venture Dr","","","Janesville","WI","53546",1,1
5005,"162 Coon Creek Parkway","","","Hollister","MO","65672",1,1
5341,"162 Coon Creek Parkway","","","Hollister","MO","65672",1,1
2707,"1030 South Bowling Alley Lane","","","Moab","UT","84532",1,1
5403,"1030 South Bowling Alley Lane","","","Moab","UT","84532",1,1
3804,"1030 South Bowling Alley Lane","","","Moab","UT","84532",1,1
3411,"1030 South Bowling Alley Lane","","","Moab","UT","84532",1,1
3840,"1206 Monroe","","","Norfolk","NE","68701",1,1
5524,"4920 District Boulevard","","","Bakersfield","CA","93291",1,1
5898,"4920 District Boulevard","","","Bakersfield","CA","93291",1,1
6191,"4920 District Boulevard","","","Bakersfield","CA","93291",1,1
4855,"4920 District Boulevard","","","Bakersfield","CA","93291",1,1
5505,"353 Blodgett Street","","","Cotati","CA","94931",1,1
2944,"353 Blodgett Street","","","Cotati","CA","94931",1,1
6702,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
2901,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
5216,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
4445,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
3294,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
5562,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
5025,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
4447,"1369 Brass Mill Road","","","Belcamp","MD","21017",1,1
5518,"55 Gibson Flats Road","","","Great Falls","MT","59405",1,1
4505,"55 Gibson Flats Road","","","Great Falls","MT","59405",1,1
5154,"2040 Redbud Lane","","","McKinney","TX","75069",1,1
5232,"2040 Redbud Lane","","","McKinney","TX","75069",1,1
4455,"208 Overlook Drive","","","Sewickley","PA","15143",1,1
6128,"208 Overlook Drive","","","Sewickley","PA","15143",1,1
3728,"208 Overlook Drive","","","Sewickley","PA","15143",1,1
3692,"Deemer Road","","","Philadelphia","MS","39350",1,1
4279,"Deemer Road","","","Philadelphia","MS","39350",1,1
2826,"2616 North Farr Lane","","","Spokane","WA","99206",1,1
6477,"2616 North Farr Lane","","","Spokane","WA","99206",1,1
5128,"2616 North Farr Lane","","","Spokane","WA","99206",1,1
3791,"2616 North Farr Lane","","","Spokane","WA","99206",1,1
2918,"2616 North Farr Lane","","","Spokane","WA","99206",1,1
2991,"2616 North Farr Lane","","","Spokane","WA","99206",1,1
3606,"2000 Coopers Lane","","","Jeffersonville","IN","47130",1,1
6580,"2000 Coopers Lane","","","Jeffersonville","IN","47130",1,1
3594,"2000 Coopers Lane","","","Jeffersonville","IN","47130",1,1
3213,"2000 Coopers Lane","","","Jeffersonville","IN","47130",1,1
6820,"1311 W Cardinal CT","","","Urbana","IL","61801",1,1
3981,"1311 W Cardinal CT","","","Urbana","IL","61801",1,1
4498,"1311 W Cardinal CT","","","Urbana","IL","61801",1,1
3913,"3354 Highway 92","","","Lakeland","FL","33801",1,1
4672,"3354 Highway 92","","","Lakeland","FL","33801",1,1
5892,"3354 Highway 92","","","Lakeland","FL","33801",1,1
4268,"3354 Highway 92","","","Lakeland","FL","33801",1,1
4069,"3354 Highway 92","","","Lakeland","FL","33801",1,1
4912,"3354 Highway 92","","","Lakeland","FL","33801",1,1
3761,"3354 Highway 92","","","Lakeland","FL","33801",1,1
6717,"108-110 Connecticut Drive","","","Burlington","NJ","08016",1,1
2731,"108-110 Connecticut Drive","","","Burlington","NJ","08016",1,1
6236,"108-110 Connecticut Drive","","","Burlington","NJ","08016",1,1
3896,"108-110 Connecticut Drive","","","Burlington","NJ","08016",1,1
3287,"108-110 Connecticut Drive","","","Burlington","NJ","08016",1,1
3998,"3620 Crates Way","","","The Dalles","OR","97058",1,1
5308,"3620 Crates Way","","","The Dalles","OR","97058",1,1
2811,"2509 West 2nd Street","","","Marion","IN","48952",1,1
4362,"21423 Strathern Street","","","Canoga Park","CA","91304",1,1
3259,"21423 Strathern Street","","","Canoga Park","CA","91304",1,1
6067,"40 Veterans Highway","","","Commack","NY","11725",1,1
3983,"1915 Delefield Street","","","Waukesha","WI","53188",1,1
5900,"1915 Delefield Street","","","Waukesha","WI","53188",1,1
2972,"1915 Delefield Street","","","Waukesha","WI","53188",1,1
4416,"1915 Delefield Street","","","Waukesha","WI","53188",1,1
4318,"1915 Delefield Street","","","Waukesha","WI","53188",1,1
4156,"2920 Eight Street","","","Woodward","OK","73801",1,1
3869,"2920 Eight Street","","","Woodward","OK","73801",1,1
3246,"789 CARTER DR","","","HELENA","MT","59604",1,1
3383,"789 CARTER DR","","","HELENA","MT","59604",1,1
3910,"1044 Firestone Parkway","","","LaVergne","TN","37086",1,1
2759,"1044 Firestone Parkway","","","LaVergne","TN","37086",1,1
3944,"1044 Firestone Parkway","","","LaVergne","TN","37086",1,1
3730,"1044 Firestone Parkway","","","LaVergne","TN","37086",1,1
3479,"113 South Elm Street","","","Osborne","KS","67473",1,1
4537,"113 South Elm Street","","","Osborne","KS","67473",1,1
4617,"2381 Hwy 333","","","Edgewood","NM","84501",1,1
3405,"2381 Hwy 333","","","Edgewood","NM","84501",1,1
2749,"450 South State Road","","","Marysville","PA","17053",1,1
5949,"1739 North Main Street","","","Summerville","SC","29483",1,1
5067,"1739 North Main Street","","","Summerville","SC","29483",1,1
3934,"1739 North Main Street","","","Summerville","SC","29483",1,1
5395,"1705 1/2 South Street","","","Canon City","CO","81212",1,1
4147,"1705 1/2 South Street","","","Canon City","CO","81212",1,1
4024,"213 Hulco Drive","","","Scott","LA","70583",1,1
5302,"213 Hulco Drive","","","Scott","LA","70583",1,1
3123,"375 Deller Street","","","Lawrenceburg","TN","38464",1,1
4061,"375 Deller Street","","","Lawrenceburg","TN","38464",1,1
6445,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
2803,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
4010,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
4808,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
3999,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
6444,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
6443,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
4223,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
4348,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
2672,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
2866,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
3282,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
3068,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
4610,"2035 N. Narragansett Ave.","","","Chicago","IL","60639",1,1
3620,"1160 West 13th","","","Merced","CA","95340",1,1
6288,"1160 West 13th","","","Merced","CA","95340",1,1
4882,"1160 West 13th","","","Merced","CA","95340",1,1
3555,"251 Corporate Park Boulevard","","","Columbia","SC","29201",1,1
2936,"251 Corporate Park Boulevard","","","Columbia","SC","29201",1,1
2768,"251 Corporate Park Boulevard","","","Columbia","SC","29201",1,1
3159,"251 Corporate Park Boulevard","","","Columbia","SC","29201",1,1
4753,"1910 McNair Avenue","","","Union Gap","WA","98903",1,1
4507,"1910 McNair Avenue","","","Union Gap","WA","98903",1,1
3877,"425 West 200 North","","","St. George","UT","84770",1,1
3508,"425 West 200 North","","","St. George","UT","84770",1,1
5910,"425 West 200 North","","","St. George","UT","84770",1,1
3800,"425 West 200 North","","","St. George","UT","84770",1,1
3739,"425 West 200 North","","","St. George","UT","84770",1,1
5957,"7301 South Freeway","","","Fort Worth","TX","76134",1,1
4105,"7301 South Freeway","","","Fort Worth","TX","76134",1,1
3266,"7301 South Freeway","","","Fort Worth","TX","76134",1,1
5236,"7301 South Freeway","","","Fort Worth","TX","76134",1,1
5765,"7301 South Freeway","","","Fort Worth","TX","76134",1,1
4978,"7301 South Freeway","","","Fort Worth","TX","76134",1,1
4230,"2400 Lawrence Boulevard","","","Alamogordo","NM","88310",1,1
3797,"2400 Lawrence Boulevard","","","Alamogordo","NM","88310",1,1
5986,"2615 North Bryant","","","San Angelo","TX","76903",1,1
2873,"2615 North Bryant","","","San Angelo","TX","76903",1,1
4193,"2615 North Bryant","","","San Angelo","TX","76903",1,1
3858,"793 Shaver Street","","","Springdale","AR","72762",1,1
4470,"793 Shaver Street","","","Springdale","AR","72762",1,1
5529,"236 Prater Road","","","Sulphur","LA","70663",1,1
3783,"236 Prater Road","","","Sulphur","LA","70663",1,1
3466,"67 East Main Street","","","Palatine Bridge","NY","13428",1,1
5996,"67 East Main Street","","","Palatine Bridge","NY","13428",1,1
4981,"67 East Main Street","","","Palatine Bridge","NY","13428",1,1
4763,"475 South Canal Street","","","South San Francisco","CA","94080",1,1
2840,"475 South Canal Street","","","South San Francisco","CA","94080",1,1
4099,"475 South Canal Street","","","South San Francisco","CA","94080",1,1
4880,"475 South Canal Street","","","South San Francisco","CA","94080",1,1
5490,"9933 Cincinnati-Dayton Road","","","West Chester","OH","45069",1,1
5481,"9933 Cincinnati-Dayton Road","","","West Chester","OH","45069",1,1
3993,"9933 Cincinnati-Dayton Road","","","West Chester","OH","45069",1,1
3607,"9933 Cincinnati-Dayton Road","","","West Chester","OH","45069",1,1
3143,"1980 Shiloh Road","","","Kennesaw","GA","30144",1,1
3914,"1980 Shiloh Road","","","Kennesaw","GA","30144",1,1
4698,"1980 Shiloh Road","","","Kennesaw","GA","30144",1,1
2786,"1980 Shiloh Road","","","Kennesaw","GA","30144",1,1
3534,"508 NE East Park Avenue","","","Norton","VA","24273",1,1
4033,"508 NE East Park Avenue","","","Norton","VA","24273",1,1
3575,"2205 Southeast Creekview Drive","","","Ankeny","IA","50021",1,1
3585,"2205 Southeast Creekview Drive","","","Ankeny","IA","50021",1,1
5953,"909 SE Everett Mall Way","","","Everett","WA","98208",1,1
4269,"16330 South US Highway 441","","","Summerfield","FL","34491",1,1
5980,"16330 South US Highway 441","","","Summerfield","FL","34491",1,1
3547,"16330 South US Highway 441","","","Summerfield","FL","34491",1,1
5627,"16330 South US Highway 441","","","Summerfield","FL","34491",1,1
5462,"16330 South US Highway 441","","","Summerfield","FL","34491",1,1
3227,"456 West Maude Avenue","","","Sunnyvale","CA","94085",1,1
4036,"456 West Maude Avenue","","","Sunnyvale","CA","94085",1,1
3268,"1240 Airport Road","","","Eastland","TX","76448",1,1
5305,"1240 Airport Road","","","Eastland","TX","76448",1,1
2862,"333-A North Dawson Drive","","","Camarillo","CA","93012",1,1
5579,"333-A North Dawson Drive","","","Camarillo","CA","93012",1,1
6017,"1028 East Park Boulevard","","","Plano","TX","75074",1,1
5447,"1611 East Dixon Boulevard","","","Shelby","NC","28150",1,1
3936,"1611 East Dixon Boulevard","","","Shelby","NC","28150",1,1
5968,"170 Mundy Street","","","Wilkes Barre","PA","18702",1,1
4690,"561 Hay Street","","","Mount Airy","NC","27030",1,1
3140,"561 Hay Street","","","Mount Airy","NC","27030",1,1
3673,"561 Hay Street","","","Mount Airy","NC","27030",1,1
5296,"561 Hay Street","","","Mount Airy","NC","27030",1,1
3765,"1796 South Mack Smith Road","","","Rossville","GA","30741",1,1
3924,"1796 South Mack Smith Road","","","Rossville","GA","30741",1,1
2747,"1796 South Mack Smith Road","","","Rossville","GA","30741",1,1
5076,"1796 South Mack Smith Road","","","Rossville","GA","30741",1,1
3880,"1009 East Rodeo Road","","","Casa Grande","AZ","85222",1,1
3504,"1009 East Rodeo Road","","","Casa Grande","AZ","85222",1,1
2996,"1009 East Rodeo Road","","","Casa Grande","AZ","85222",1,1
4534,"1009 East Rodeo Road","","","Casa Grande","AZ","85222",1,1
6823,"335 Adeline Street ","","","Oakland","CA","94607",1,1
6825,"335 Adeline Street ","","","Oakland","CA","94607",1,1
6756,"335 Adeline Street ","","","Oakland","CA","94607",1,1
6469,"335 Adeline Street ","","","Oakland","CA","94607",1,1
6826,"335 Adeline Street ","","","Oakland","CA","94607",1,1
6824,"335 Adeline Street ","","","Oakland","CA","94607",1,1
3640,"335 Adeline Street ","","","Oakland","CA","94607",1,1
2867,"335 Adeline Street ","","","Oakland","CA","94607",1,1
6902,"706 Marion City Road","","","Palmyra","MO","63461",1,1
4741,"706 Marion City Road","","","Palmyra","MO","63461",1,1
4133,"706 Marion City Road","","","Palmyra","MO","63461",1,1
2984,"3119 Commerce Drive","","","Killeen","TX","76543",1,1
3267,"3119 Commerce Drive","","","Killeen","TX","76543",1,1
5212,"105 Ashland Avenue","","","Southbridge","MA","01550",1,1
4419,"105 Ashland Avenue","","","Southbridge","MA","01550",1,1
6389,"5717 North 72nd Street","","","Omaha","NE","68134",1,1
2676,"5005 South West Wenger Street","","","Topeka","KS","66609",1,1
5568,"5005 South West Wenger Street","","","Topeka","KS","66609",1,1
5802,"5005 South West Wenger Street","","","Topeka","KS","66609",1,1
