,OWNER_USER_ID,REFERRED_USER_ID
8213,243586016,203619631
8214,202578259,212612901
8215,237012321,207111366
8216,211145001,231249119
8217,28322721,2610009629
8218,22872391,251045216
8219,261014409,291148647
8220,201902115,21596435
8221,2366204,29599962
8222,24249810,27888555
8223,271409915,201772812
8224,23486976,261100321
8225,22607796,253098395
8226,253102475,286279317
8227,285999210,258648443
8228,2613895,18797721
8229,271300952,224077068
8230,212210824,297702174
8231,261199246,203147138
8232,2898830,2024188
8233,21457614,21457614
8234,296596341,266820848
8235,28388096,24388112
8236,27700535,281272466
8237,241069058,253153454
8238,20827255,201038101
8239,283296016,239002108
8240,231761548,25912292
8241,21102685,282695636
8242,224786716,254922828
8243,261526164,233495198
8244,233338,2225834
8245,201829563,23177093
8246,212927844,288497969
8247,261640020,231841519
8248,233713052,275028672
8249,29658066,293848974
8250,201258281,272093601
8251,2931281,11994403
8252,235573674,227060604
8253,251009110,201148223
8254,24774389,236956288
8255,27434185,271261704
8256,2727770,251092522
8257,20827255,251044904
8258,23257632,212872716
8259,26766222,23492591
8260,231949809,296902744
8261,29805854,21936228
8262,276483317,256463063
8263,205301349,227638404
8264,274485660,2210142926
8265,281078787,233363249
8266,25262263,231078918
8267,257056856,238069859
8268,243008581,223435884
8269,25683109,27833633
8270,2366204,25698040
8271,261561747,213730734
8272,20827255,27722860
8273,28402485,241608119
8274,22561777,201483519
8275,222564165,242115200
8276,271852383,21581932
8277,22549263,22451650
8278,223203374,20954754
8279,207069844,235808601
8280,26924324,201447414
8281,27392578,24423927
8282,23457923,26508006
8283,2982732,28115344
8284,271151280,221151415
8285,253648241,23958571
8286,201716297,271771618
8287,21759404,211227857
8288,20189474,29276611
8289,244492508,217023434
8290,22549263,251116956
8291,25226417,20572477
8292,231191877,281280426
8293,296905031,257012755
8294,283235327,243235170
8295,251819705,221819437
8296,241639203,201639366
8297,255894620,246446461
8298,241117647,217488595
8299,20827255,251027924
8300,2811415208,224214547
8301,26391621,24428794
8302,24417311,21376690
8303,26966040,221237393
8304,211325622,271295043
8305,261524000,222995601
8306,22352279,22352279
8307,17698709,25427893
8308,23350365,203071107
8309,222003241,272953564
8310,251162190,252037090
8311,21934404,241758756
8312,22549263,211387574
8313,261122980,283264731
8314,28142619,20885883
8315,22783732,28961631
8316,21755145,231735032
8317,261603091,27199067
8318,2617525,251191417
8319,214113067,294930401
8320,261354914,281167011
8321,24538327,27539704
8322,272435409,292722578
8323,211835737,201727535
8324,201441888,277123996
8325,18942964,23462951
8326,222100763,242466108
8327,281577388,269002679
8328,205683981,245366430
8329,28235008,28235008
8330,215394290,2512415493
8331,111125049,241019197
8332,261524000,262630278
8333,2511935812,2312672297
8334,2147896,26695075
8335,27292560,207411953
8336,29844514,259605037
8337,234986354,248708747
8338,25516001,24975014
8339,291022230,242961479
8340,2354973,27617247
8341,20781004,24991758
8342,29492067,224013761
8343,272122861,222122744
8344,21337829,28574299
8345,27952107,201535606
8346,262024354,244392633
8347,271474656,251511788
8348,23750803,27671176
8349,27381709,272881426
8350,2415325,291943503
8351,276992,2220007
8352,211393597,211419907
8353,271459483,201300990
8354,212139143,261122980
8355,224316603,238621289
8356,251283954,271339585
8357,224902263,26132544
8358,17873739,22457936
8359,27554825,28454905
8360,20465447,216721854
8361,231764945,282393681
8362,2810257294,2310443418
8363,26491301,25544725
8364,281667862,221763517
8365,265037663,253603810
8366,21976143,202223306
8367,211431261,263479904
8368,221848196,282545833
8369,251232126,261751980
8370,29602411,262433237
8371,221217479,26857567
8372,291055629,227610239
8373,295069329,295036734
8374,261276143,201574194
8375,291601386,294576567
8376,20716840,291743591
8377,221086505,211443486
8378,251009110,241162268
8379,293732510,243042327
8380,22549263,29931134
8381,29349465,231435821
8382,246368596,276429332
8383,22458484,262289866
8384,281473907,281745659
8385,29464999,28971984
8386,24211940,28399630
8387,293315681,274868563
8388,22823170,201455077
8389,229054711,258967747
8390,27289145,262886159
8391,213361375,223470727
8392,24279642,29950963
8393,292597276,263443345
8394,2779879,151154412
8395,234260695,278892708
8396,20421584,211159471
8397,231935987,273575780
8398,242040,253507
8399,28742941,251119447
8400,242131416,222555592
8401,11236568,282486594
8402,23958571,253648241
8403,25212089,271349950
8404,217558037,267557600
8405,251489209,222212246
8406,22549263,211302414
8407,282155345,203108931
8408,23321242,232023593
8409,251748986,261800715
8410,22549263,202944043
8411,22263199,2712545214
8412,21465012,22500129
8413,29179198,27688163
8414,20827255,29559503
8415,21202371,264013248
8416,231311093,211648565
8417,283283659,287769458
8418,241446821,257227859
8419,271997485,298423537
8420,2916718,221298074
8421,251663313,261701813
8422,278017095,263330398
8423,24274399,27415102
8424,22549263,291277822
8425,29353549,241261638
8426,231242933,231541615
8427,201766256,282167226
8428,24660864,22686148
8429,271852383,261768860
8430,201187795,221746134
8431,27434185,296987812
8432,29979014,29978794
8433,27279641,261044174
8434,22549263,231411426
8435,2175313,27105956
8436,22568604,29904668
8437,292497589,283636445
8438,29567748,29567748
8439,23290982,23901165
8440,29399929,25462623
8441,24213080,213009784
8442,231135956,281147442
8443,22430961,251336198
8444,241976403,208005408
8445,22434897,27559171
8446,22549263,25895954
8447,25465906,291497919
8448,22549263,271047585
8449,27199142,2189377
8450,20827255,27982017
8451,28832258,219154411
8452,231028360,22677516
8453,201146288,291148892
8454,251665151,252060453
8455,281531591,245006724
8456,27620433,271476667
8457,251930965,221945025
8458,251311793,281452166
8459,211086769,261207666
8460,2511935812,2912660640
8461,20155110,29174000
8462,23120618,247790773
8463,22549263,251429985
8464,25463212,292693078
8465,291499074,291532120
8466,241626655,221761735
8467,22549263,25725007
8468,232310746,282606514
8469,211828656,231325342
8470,20426561,22496870
8471,21833603,221039930
8472,273478112,233504111
8473,201078247,261169234
8474,25611797,261278924
8475,242707933,283583495
8476,263975338,229584224
8477,291138250,281309687
8478,13964067,291046228
8479,26835322,294076413
8480,25790740,2610852822
8481,23750803,22843708
8482,22492829,29909972
8483,281777377,283173213
8484,22549263,213004385
8485,261119180,251429362
8486,296648175,246669946
8487,29866682,251919241
8488,10977529,22619129
8489,226221421,218660486
8490,22841434,292135071
8491,282168782,253154167
8492,262671367,222889533
8493,23286815,236453074
8494,244492508,258101291
8495,27653738,25967758
8496,21988550,251430327
8497,2511935812,2912671471
8498,25142576,261692576
8499,201078247,252333813
8500,25793885,253620745
8501,21820855,221331657
8502,22799911,204391493
8503,2511935812,2612688048
8504,211249902,223355213
8505,15966675,211638447
8506,2445001,282179823
8507,294327014,267452530
8508,261432469,261418571
8509,22198503,121438083
8510,24340335,23553064
8511,13964067,25966031
8512,271465898,232521580
8513,28920521,259443529
8514,282425495,2912493468
8515,223650349,274451301
8516,213633982,214153052
8517,28300372,28759701
8518,221861045,212013699
8519,262621670,28506314
8520,292564630,29589472
8521,291062294,282172923
8522,232412184,282933566
8523,233717217,285578361
8524,25851688,231069008
8525,21898636,27614345
8526,26425753,17932751
8527,201260098,221232587
8528,205708292,203900189
8529,25329371,21470404
8530,228006909,219514153
8531,291475881,247162342
8532,261717610,221766177
8533,2511935812,2412639360
8534,20138730,291693517
8535,273207708,2010448161
8536,206395143,268203828
8537,26509508,234953009
8538,271261537,231387333
8539,241020365,201319559
8540,22269577,22269577
8541,2511935812,2812688876
8542,211060179,201798552
8543,242081404,222081440
8544,23750803,26843100
8545,28753813,27831210
8546,27216362,281943219
8547,271525874,211749333
8548,271361640,211582880
8549,25597519,22788567
8550,2366204,211273876
8551,221246071,201283860
8552,29243650,27746911
8553,25773197,252458206
8554,291570133,243686748
8555,2625559,26966092
8556,221218869,22866150
8557,292003062,2192663
8558,282469829,252520544
8559,20830262,221577614
8560,271077386,221234036
8561,275746708,278694546
8562,293203247,233507638
8563,267069217,267118482
8564,261405131,281743995
8565,21507636,24540024
8566,291173404,281057625
8567,261611215,261745078
8568,211311921,251362175
8569,217412003,28151954
8570,234754079,229429202
8571,261446480,207332216
8572,231203425,201551713
8573,221048797,231160772
8574,223929447,256021042
8575,23248114,212596989
8576,252968517,284875902
8577,2511935812,2112630655
8578,27787336,291350015
8579,241781968,272028019
8580,291731610,203303403
8581,27118341,27192469
8582,221994610,272271018
8583,21903337,251673256
8584,281181475,286350073
8585,14958960,25259482
8586,244492508,247337301
8587,201190605,211448672
8588,21843260,26831774
8589,223615322,263656222
8590,291331618,201332424
8591,261816015,255348355
8592,292597276,263348084
8593,291513242,281368985
8594,27193931,25150355
8595,281788242,203177952
8596,201181586,201546491
8597,20931526,24962289
8598,202578259,252006238
8599,23214414,293524161
8600,28341575,29518717
8601,22549263,212645899
8602,211214824,28767319
8603,22620840,201253072
8604,23485460,231015655
8605,231048469,251049720
8606,221701019,211724853
8607,22549263,239538208
8608,111150192,26956172
8609,131014818,21531798
8610,25949886,24949902
8611,22549263,29688474
8612,242336123,273913637
8613,231252509,272424064
8614,281463753,251425899
8615,204184922,245284300
8616,201450409,256209578
8617,263323035,263398790
8618,242365098,21818091
8619,296393474,205724609
8620,28300372,231212596
8621,273390885,201364131
8622,28746842,27838809
8623,283700708,293907803
8624,29602411,252083048
8625,233830376,284292970
8626,2427202,21291233
8627,211269703,205179331
8628,27434185,2810227389
8629,29958204,25184333
8630,23750803,23822845
8631,22549263,291910933
8632,26552885,241005247
8633,29466864,202659909
8634,26692026,292306479
8635,271093829,291074055
8636,277091888,297372167
8637,282314623,292675261
8638,212594561,292201452
8639,294544809,217515411
8640,261756091,222014637
8641,271053591,291385132
8642,24859577,271239410
8643,211704139,273124412
8644,251404283,273865847
8645,29602411,223085139
8646,201306288,291571869
8647,26619466,281013734
8648,22549263,291146201
8649,291301013,251301183
8650,22549263,252924883
8651,267051,2547237
8652,28300372,212097292
8653,202955106,266791181
8654,262210138,242673616
8655,227207799,207206858
8656,23703145,22962320
8657,25786302,261011712
8658,28967335,231172310
8659,261021626,201024574
8660,241856856,242706124
8661,214846524,222228282
8662,26908392,221146416
8663,22549263,251410352
8664,2711797602,2411805792
8665,24666688,29988702
8666,241296826,247155879
8667,26466866,25557104
8668,20693404,251482906
8669,2410118025,241125186
8670,282970819,213621237
8671,2410118025,221009427
8672,10978941,25661540
8673,271417796,221659647
8674,22549263,261151780
8675,271852383,222178248
8676,204172145,224793283
8677,2511935812,2012641449
8678,253102475,249707489
8679,29186953,23618368
8680,266909216,245108789
8681,291127734,4284464
8682,20827255,221053186
8683,23921034,231188594
8684,211090712,241167585
8685,261233171,281202625
8686,22549263,20619787
8687,26138695,23896283
8688,295132614,277187544
8689,29773352,25977761
8690,22613667,241187089
8691,253391369,203411777
8692,25892940,27796308
8693,273482583,203689953
8694,281245487,281315141
8695,2486678,2194537
8696,262951162,272950425
8697,202578259,25511103
8698,27610653,263734216
8699,242980220,242980308
8700,281071939,231388448
8701,25217581,202282491
8702,24845966,251242515
8703,22152086,26158086
8704,229889569,2011104384
8705,23812514,271262094
8706,27806072,22944676
8707,292597276,25745668
8708,251746940,233281145
8709,24604142,201016544
8710,23750803,20810755
8711,241317989,248414478
8712,292935316,283180575
8713,22526972,272034914
8714,28831931,252999673
8715,298314276,2410078601
8716,273231424,279351917
8717,25254665,21301315
8718,212045600,262699828
8719,223443034,228335323
8720,28421047,21421061
8721,251153349,233440455
8722,20102702,222878086
8723,26189931,265030113
8724,23452148,20464643
8725,214538480,2810285102
8726,25871282,221087498
8727,265301805,266216998
8728,25339220,25560425
8729,26340708,26262792
8730,285008194,287411587
8731,221087314,231156687
8732,231046661,251634610
8733,269535146,2212212461
8734,21397818,223216388
8735,292597276,262883320
8736,206690762,227696865
8737,21883531,23737411
8738,247294788,267264333
8739,201383938,2611923295
8740,201165846,231514111
8741,21996348,291792251
8742,201204416,222508708
8743,24359579,262127841
8744,257175845,278029042
8745,272613516,293501411
8746,291593986,201784649
8747,292019785,242300088
8748,22461278,22461278
8749,28184980,24262594
8750,232094235,233252004
8751,222109268,282211071
8752,222517036,292862343
8753,211499639,281729406
8754,29319389,26927629
8755,21266225,28525284
8756,22549263,272932501
8757,27381981,292543716
8758,25696423,271218678
8759,20782984,24870545
8760,2111777480,2012869912
8761,264873823,287019446
8762,13964067,291038089
8763,28158458,273204808
8764,239983507,2010730154
8765,2083532,242391120
8766,21913771,241097078
8767,22549263,233131622
8768,291178483,24988866
8769,274274855,265421443
8770,22672979,27672981
8771,221701019,261720957
8772,271590849,261711996
8773,2294259,272710703
8774,201766640,299165768
8775,261934370,24688257
8776,23560524,281118002
8777,292223310,292213857
8778,242003372,232281806
8779,24908016,219615562
8780,21979243,21981110
8781,24752231,281163476
8782,24908016,299362145
8783,28203275,227657708
8784,241234838,241641068
8785,263732846,293804887
8786,29430563,17959068
8787,283448987,223648307
8788,27293053,27293054
8789,242587656,232595004
8790,23595703,28784333
8791,223443034,266377813
8792,26387522,291720371
8793,22520959,2811676223
8794,19171774,261959154
8795,21351552,221716432
8796,131147649,27643462
8797,223389200,253389267
8798,24831427,25831594
8799,251441208,251499247
8800,2154323,27112913
8801,29785393,22111916
8802,29464744,28475332
8803,235481687,297564141
8804,231612272,251457950
8805,29699152,281542706
8806,22467369,291173678
8807,25804091,241039216
8808,241590991,23827263
8809,21658612,21658612
8810,291470625,241468808
8811,202125608,263364031
8812,221083257,28706951
8813,23287637,291752364
8814,25871282,291083986
8815,231165347,253213673
8816,2366204,25646264
8817,271450673,243593665
8818,24908016,207515790
8819,271316002,242041858
8820,27351593,21855457
8821,27454356,201136478
8822,22549263,29928665
8823,29878043,271977218
8824,283942978,264540493
8825,27878575,222589524
8826,27459354,27430739
8827,283296016,201488041
8828,29988530,293418331
8829,203338966,275620586
8830,28350537,29381272
8831,236334176,255857748
8832,236077081,229165306
8833,281337535,281657571
8834,253490467,214892680
8835,2410118025,2711468814
8836,28300372,231902949
8837,27434185,242689479
8838,211043277,261070160
8839,28252347,22458572
8840,29751314,272025501
8841,25847617,251532298
8842,241684893,271685906
8843,21621414,211115558
8844,257108960,257109124
8845,282469829,262030044
8846,262449868,217771389
8847,26721219,231243463
8848,243078162,264646186
8849,24898837,238265880
8850,291038615,291038650
8851,281011755,281365351
8852,13964067,28899329
8853,22549263,261577678
8854,28973836,22973607
8855,29602411,232972178
8856,203358359,203664454
8857,27178195,20892095
8858,2752349,29608940
8859,241210069,261201235
8860,213219358,213024099
8861,279154739,249856007
8862,22549263,26902872
8863,244492508,254194930
8864,29593608,201778320
8865,26352773,25340948
8866,2910239936,225286206
8867,22549263,231782900
8868,221246071,271259612
8869,235237569,295360613
8870,25264376,22231359
8871,223443034,207267250
8872,261145895,201584154
8873,2410118025,2211624164
8874,211346369,253345973
8875,271480119,291342811
8876,29363030,28378588
8877,25643198,26232408
8878,293190,25577952
8879,22549263,22966705
8880,273429988,203488157
8881,22460857,211472909
8882,281201334,29840341
8883,251376356,271761996
8884,259021092,239986110
8885,202122063,293233606
8886,271793316,281793640
8887,241210069,241151737
8888,22549263,292941265
8889,271248885,231271666
8890,212580500,253226956
8891,27427854,29432023
8892,29850260,22886419
8893,243567941,2210796277
8894,243183,265763584
8895,20827255,28830755
8896,17168241,2845202
8897,278410968,2112261814
8898,242006491,282581898
8899,233059580,258711478
8900,45313428,2511103311
8901,23144428,271140305
8902,24851639,231143204
8903,295966581,264292662
8904,23684839,20890711
8905,22549263,26950057
8906,201215146,241444258
8907,233853566,228077586
8908,27498222,247138775
8909,24614492,241233849
8910,273365798,2510139937
8911,28200657,2710567667
8912,281943612,292916799
8913,28746842,20972558
8914,26845821,29741092
8915,28586334,20552025
8916,201354507,251350306
8917,293083531,213425261
8918,249517364,299732783
8919,283182170,267064483
8920,2196378,2055491
8921,18875203,23472065
8922,22258738,23366359
8923,22764094,241256860
8924,273103973,263357400
8925,22549263,25823468
8926,26277292,221413795
8927,251058730,261071356
8928,13964067,231072960
8929,241982131,25425002
8930,203809284,297036885
8931,28571070,29483527
8932,212605572,28375029
8933,23897318,236849757
8934,26740133,201937698
8935,2641301,2897352
8936,261227639,27774743
8937,24233420,2411816783
8938,28391807,271347053
8939,276249886,236479821
8940,20110438,26299337
8941,24353414,224145466
8942,26875506,212687005
8943,271341730,272366826
8944,25242521,2711909833
8945,23562183,24841820
8946,257718026,227219686
8947,221572967,283427772
8948,261178790,29669748
8949,291105851,269224989
8950,281129606,251464151
8951,23143960,299234487
8952,29602411,231573883
8953,225326463,252222064
8954,23287310,231635148
8955,28300372,28831157
8956,2666854,2274958
8957,29899227,202523061
8958,236615,289706730
8959,22549263,231380761
8960,292597276,293460318
8961,20399409,27377879
8962,222586271,2338246
8963,251313705,241583963
8964,29689606,28666223
8965,221558587,202185082
8966,22822009,212042317
8967,231991779,252075682
8968,201078247,241187348
8969,21960158,22967548
8970,20309566,28643187
8971,271523433,241598889
8972,221462758,281764248
8973,25849704,245269260
8974,22549263,21344826
8975,213225035,213795276
8976,201133324,291199704
8977,281172954,281184473
8978,20839319,271007245
8979,25597519,30415405
8980,277944,2727674
8981,221443805,291695201
8982,26315968,251119597
8983,228006909,255862189
8984,221176555,211426291
8985,201847445,281847465
8986,241000879,241511725
8987,28911579,251111540
8988,201392973,251087560
8989,272981117,29509163
8990,2048818,281197490
8991,23900993,271404316
8992,29972154,211371564
8993,213289644,264052360
8994,271114040,28600533
8995,211159826,221185589
8996,272233546,292434135
8997,22692111,233298221
8998,291324180,224282218
8999,213219358,261137305
9000,29544485,23689910
9001,285192013,28556681
9002,23486401,22530458
9003,276619349,24289928
9004,243140490,244257353
9005,29500479,20570780
9006,26946806,291138132
9007,26678249,261502642
9008,231376551,241391964
9009,26329484,271620399
9010,21105871,2199550
9011,26470233,26509753
9012,282970819,273744328
9013,25342398,11974461
9014,272515970,274437881
9015,221947575,273069022
9016,21653337,28958933
9017,284602921,25709258
9018,276543536,207671533
9019,25970120,262960814
9020,24155120,17783309
9021,21430991,26503953
9022,27570964,271567652
9023,111147223,24590818
9024,20693075,251275791
9025,273734545,297468247
9026,236374838,258613592
9027,262276162,253490922
9028,21665356,27702951
9029,271928328,261389631
9030,23991606,211021740
9031,241615833,258154622
9032,293046674,208066430
9033,252270010,294427056
9034,28328479,25385920
9035,211001088,231044839
9036,23388111,261363889
9037,10946280,228213398
9038,23519935,22553041
9039,29982483,221003321
9040,26620773,22937114
9041,251817902,267072505
9042,15233152,17953401
9043,22549263,251553200
9044,274176469,207656744
9045,251155484,254195841
9046,221994610,213600111
9047,241210069,291239908
9048,23467278,23483003
9049,23281347,29306014
9050,26112151,271244301
9051,271237744,251658195
9052,222198547,262198413
9053,201441888,242168535
9054,25101408,286923338
9055,271852383,212153972
9056,27498175,288665141
9057,26394095,21421617
9058,26263229,20942443
9059,27574962,27574962
9060,171165868,27650744
9061,296994319,257934859
9062,264222416,224222253
9063,29242341,26576891
9064,23750803,23804071
9065,233507638,213695078
9066,101004212,121100915
9067,27773914,223459957
9068,255813995,2834347
9069,17968688,21362343
9070,252282997,205375475
9071,2366204,271494381
9072,218603610,273208499
9073,29501816,293134271
9074,203667363,284152836
9075,261695830,253165111
9076,22969070,221384259
9077,213214902,263696224
9078,24218060,21936802
9079,22253600,22253600
9080,24907806,29982218
9081,2120084,26411874
9082,242238327,211829975
9083,21203586,211451218
9084,27455867,241070184
9085,25294700,22348531
9086,202474671,272487802
9087,2516729,241616020
9088,263506116,253629817
9089,251856715,291856302
9090,13964067,24895162
9091,261049992,201174592
9092,28286677,231211020
9093,231232731,241693157
9094,11717072,21220119
9095,22549263,282466267
9096,29283815,25465189
9097,241054767,26865257
9098,27682530,211035236
9099,261524000,253148778
9100,266118411,2112486429
9101,22518904,29518896
9102,269308975,2312551748
9103,20297286,27244005
9104,201283709,285302917
9105,247327743,247650358
9106,242229419,213888228
9107,2585298,202190222
9108,281708491,282467862
9109,24694967,243343334
9110,29922779,26524973
9111,22549263,201414300
9112,29536344,2610276166
9113,22162221,233200131
9114,21892419,252865666
9115,251192007,291801428
9116,213271325,243373844
9117,281258231,243148867
9118,26690785,271236527
9119,295759099,278446509
9120,2366204,23724369
9121,29749645,201196575
9122,23250355,24257010
9123,201920587,253087529
9124,253013367,253642680
9125,215319009,252535104
9126,263063903,283378925
9127,28980117,22980926
9128,261240393,211283876
9129,23879322,21942141
9130,20494814,213645742
9131,275009024,246973433
9132,22549263,26463843
9133,20390885,231372196
9134,214540379,256075047
9135,271052240,231106147
9136,231443060,273339809
9137,21128253,23159898
9138,212734780,2557659
9139,22414732,28418697
9140,291816106,214195545
9141,16948099,212906091
9142,24686423,262167754
9143,298314276,2010224029
9144,261014409,20650845
9145,21614547,23746714
9146,232000628,282059095
9147,232044101,243601464
9148,211067388,221357492
9149,2350966,263059927
9150,25974481,281266772
9151,241611480,2088733
9152,23297091,251072394
9153,22172417,27177190
9154,13964067,28930705
9155,223421760,248035265
9156,25116449,2111810084
9157,242044719,237580115
9158,203093549,221994549
9159,202578259,221872331
9160,25573749,292252898
9161,252359217,282368362
9162,212647041,16753165
9163,292964522,254490176
9164,28467689,23469181
9165,26548460,291188713
9166,22521327,291339733
9167,26597997,273155189
9168,261216822,246033744
9169,2059257,201322528
9170,221158493,294402865
9171,2910939361,2811763676
9172,21597110,271677873
9173,218773632,218773630
9174,28397313,20663463
9175,26724142,213007837
9176,24641818,291048110
9177,161154905,25738269
9178,298710840,28885647
9179,27649081,281184398
9180,222528895,277591430
9181,293437424,254004548
9182,2974252,25944010
9183,141020025,24552987
9184,223811552,2711124016
9185,221048664,251499199
9186,29301472,28983026
9187,211480812,241647443
9188,22839579,131519041
9189,213697866,2711007102
9190,20821293,244232291
9191,29602411,232583923
9192,28509336,26526129
9193,202881309,213057652
9194,29450139,23491907
9195,244492508,23252593
9196,211665739,251734254
9197,23585590,241305839
9198,22549263,281580869
9199,28323908,271605287
9200,262590613,2911598488
9201,22549263,233020369
9202,211890107,231886199
9203,241147737,261778351
9204,22383217,23830998
9205,221062270,29495453
9206,251753768,241754016
9207,212417481,222416255
9208,23868109,23833405
9209,281323470,201335996
9210,27317998,261475673
9211,29417524,24428287
9212,28827196,25845479
9213,212911739,233428777
9214,26351678,22371582
9215,26754175,292371449
9216,282469829,251225076
9217,251925731,23760072
9218,26298061,161059533
9219,281301338,211301322
9220,24174317,262930240
9221,29348215,28333479
9222,22549263,281692078
9223,27498558,265149359
9224,253057741,255452896
9225,222246037,252377063
9226,293009018,207612197
9227,21162841,273019349
9228,271062458,281557231
9229,221036847,271092081
9230,221746175,222662296
9231,203561846,267423758
9232,283461532,203101800
9233,283448537,225152629
9234,29936533,204618545
9235,20378002,2512315898
9236,271639057,2249141
9237,281233050,255425477
9238,20594423,29556838
9239,232519924,2010449583
9240,222476463,223418597
9241,204868609,253269036
9242,281253327,201367639
9243,224856160,235227477
9244,26787024,24799473
9245,27840547,217428765
9246,231234101,271525971
9247,263727634,249740797
9248,252421861,243284167
9249,25268174,28298551
9250,27434185,271273043
9251,271205719,251602101
9252,241915911,243288212
9253,27768463,23636565
9254,201027057,22848318
9255,24728395,262480700
9256,23924910,242723422
9257,291093286,212089290
9258,27464461,20467627
9259,271528397,291760126
9260,282970819,213627091
9261,25539570,22554491
9262,26236008,22236624
9263,282469829,261143114
9264,282964835,265167489
9265,221405341,252970059
9266,221709687,232261997
9267,241412468,202158059
9268,221573530,201734616
9269,281678178,287537386
9270,271557036,244648468
9271,241454678,261943864
9272,244447283,284990188
9273,292597276,233038770
9274,23573337,22601520
9275,285362383,215760701
9276,28658665,28293640
9277,27676634,242136664
9278,221362862,201374908
9279,22684815,253583322
9280,231979731,242319226
9281,2366204,241195400
9282,231395195,283415782
9283,222167159,293630925
9284,252678105,252313506
9285,22258915,2710422160
9286,22549263,242969238
9287,273478112,203504176
9288,24699760,251280145
9289,251322384,241517123
9290,253614369,283614595
9291,251748986,211802434
9292,215319009,201709411
9293,29452635,20868344
9294,23750803,27569742
9295,25926451,201030734
9296,298314276,241116029
9297,211853297,225211596
9298,281419068,291194679
9299,263367160,207148769
9300,22549263,211391800
9301,282112654,212860660
9302,213966159,207506836
9303,27430065,22430125
9304,205015914,255102757
9305,203336956,222030048
9306,28203512,22751309
9307,201896000,252681209
9308,22806824,201228555
9309,26936441,213634685
9310,28900843,215926883
9311,253391369,223396826
9312,241302994,273488712
9313,21502029,221809952
9314,27998447,257043657
9315,291116606,213307943
9316,27647730,291700058
9317,29795116,24906858
9318,251746940,293266219
9319,10714896,26840403
9320,25235985,291617559
9321,273118081,213321747
9322,273044942,273332218
9323,24361864,252940330
9324,2081379,248623286
9325,21570797,261530317
9326,201736042,203261451
9327,262219360,273103912
9328,231124743,221124715
9329,266781945,227042138
9330,22520746,2528071
9331,2390060,241953312
9332,181106976,221744682
9333,285993022,245131854
9334,24232601,2411255708
9335,29749967,271010126
9336,296817295,287698676
9337,252895974,203673780
9338,29566706,253724020
9339,24587899,222904865
9340,28320403,26340320
9341,241210069,24600081
9342,212605572,213019274
9343,2148245,221073308
9344,244558615,275064919
9345,252291321,243538507
9346,251945525,212892415
9347,201234869,231314505
9348,27574244,243631711
9349,26548460,221171160
9350,27100925,223032479
9351,28666852,231203316
9352,24764960,20771912
9353,291537634,211620227
9354,262891927,257816357
9355,22549263,242404029
9356,232182898,271963709
9357,29536344,2910243056
9358,281491572,2612435779
9359,10928171,249716987
9360,241210069,251267886
9361,233915176,274623099
9362,22584393,203234445
9363,201645253,213630638
9364,251746940,253228115
9365,26585554,2773148
9366,191113421,24417430
9367,251411118,202049929
9368,22388743,281333645
9369,2895583,221168105
9370,261143689,291891640
9371,20827255,281020774
9372,291247087,291344667
9373,231179810,201249917
9374,2511903029,2921882
9375,2079691,248828876
9376,21767692,291225181
9377,27643612,23631078
9378,16133688,202558708
9379,22796570,211335419
9380,223932485,214311496
9381,23485460,231000528
9382,271141784,26725772
9383,222966765,203046121
9384,216862373,279761144
9385,253904029,257279578
9386,29955727,251143277
9387,27980459,261562970
9388,29893606,241005639
9389,272135072,232715138
9390,22399703,22399703
9391,231607627,283498397
9392,231756019,231336753
9393,251037429,271090886
9394,27434185,239870468
9395,27868474,271702914
9396,27599882,291062416
9397,269535146,2211237168
9398,29251520,28528144
9399,276689086,267078000
9400,223000443,285732666
9401,20952160,29978665
9402,28300372,222029563
9403,258086,263989807
9404,26541390,23541396
9405,296610660,235260033
9406,232573613,293950685
9407,241118055,261351485
9408,271852383,212164458
9409,25382097,226766574
9410,231685332,241939403
9411,23294772,21386474
9412,21485148,25566131
9413,13964067,28459519
9414,20101340,28607860
9415,282044534,292084256
9416,26641941,23709616
9417,21211439,27590169
9418,24465514,291454617
9419,25281320,231316883
9420,271402264,229589494
9421,221119576,201165740
9422,251971997,272098129
9423,22549263,221819351
9424,23929737,221030280
9425,251671348,251671671
9426,261938729,263620667
9427,2375511,2751363
9428,111022440,26268693
9429,252912015,223246676
9430,204832038,29966151
9431,221891188,262265773
9432,20280883,22224709
9433,251387022,221226880
9434,29734589,29734589
9435,29665695,21942610
9436,22549263,221591525
9437,24907806,21992158
9438,214540379,274949780
9439,2380826,203994245
9440,222735317,222672264
9441,229054711,209380722
9442,28234635,272942649
9443,24970117,27413093
9444,26845821,23193560
9445,24908016,219525224
9446,22666785,201825374
9447,25607559,231406922
9448,242986332,233864511
9449,292597276,232333854
9450,221112895,201167065
9451,25367178,273477840
9452,211257953,211259805
9453,27279641,221045307
9454,247920055,298493533
9455,242558646,272635396
9456,22487396,214557489
9457,291073616,2312567498
9458,221202105,2512020
9459,23868148,20839128
9460,25486222,23343873
9461,251430541,261826383
9462,22549263,242999143
9463,25418117,28529107
9464,2888127,28240609
9465,25546027,201534507
9466,253020979,243021782
9467,21573886,261135194
9468,281071939,293035662
9469,28676233,242895735
9470,21398458,2010268637
9471,23572241,251227606
9472,21297987,24527121
9473,24400797,241333475
9474,202578259,232599280
9475,261176000,291120018
9476,211313826,242500457
